,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
5847,5847,"Kalol Institute of Architecture and Design, Kalol",,2006, Gujarat,Kalol," Kalol.
Opp-Sindbad hotel  Ahmedabad - Mehsana Highway  Dist - Gandhinagar  Pratap Pura Village  Kalol  Gujarat 382721.
 ",Private,COA,,02764-222604,,http://kirc.ac.in/kia/,,"['Library', 'IT Infrastructure']",['NATA'],eng,9,https://www.facebook.com/kitrckalol,,,
5848,5848,"Narendra College of Architecture, Ballabgarh",,, Haryana,Faridabad," Ballabgarh
Mohla Road  Village Harphala  Sikri  Ballabgarh 
Faridabad (Haryana). Pin 121004
 ",Private,COA,,09711359359,,https://www.ncafbd.ac.in/,,"['Library', 'IT Infrastructure']",['NATA'],eng,8,,,,
5849,5849,"Ojaswini College of Architecture and Design, Jalgaon",,2012, Maharashtra,Jalgaon,Vivekanand Bhavan  Moolji Jaitha College Campus  Jalgaon - 425001 ,Private,COA,,0257-2241128,,http://www.architecture.kces.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'WiFi', 'IT Infrastructure']",['NATA'],eng,,https://www.facebook.com/Ojaswini-College-of-Architecture-and-Design-356469487760030/,,https://www.youtube.com/channel/UCqhnghl6DSGibRQ0iHfnxtw,
5850,5850,"Om Institute of Architecture and Design, Hisar",,2011, Haryana,Juglan," Hisar
V.P.O. : Juglan  12 KM stone  Hisar-Chandigarh Road  National Highway - 65  District - Hisar  Haryana ",Private,COA,,09996788776,,http://www.omgroup.edu.in/om-instituteof-architecturedesign-.html,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['NATA'],eng,13,,,,
5851,5851,"PM College of Architecture, Sonepat",,2012, Haryana,Bhuri," Sonepat
Kami Road  Sonepat (Delhi-NCR) Haryana - 131001 India ",Private,"COA +2 moreMinistry of HRD, Govt. of India and DTE Haryana","Deenbandhu Chhotu Ram University of Science and Technology, Murthal",09728110094,,http://pmkami.com/pm-college-of-architecture/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['NATA'],eng,,,,,
5852,5852,"School of Environment and Architecture, Mumbai",,2014, Maharashtra,Mumbai," Mumbai
Eksar Road  Near CKP Colony 
Borivali West  Mumbai-400091  Maharashtra  India
 ",Private,COA,,022-65002156,,http://sea.edu.in/,,"['Library', 'Cafeteria', 'Auditorium', 'WiFi', 'IT Infrastructure']",['NATA'],eng,8,https://www.facebook.com/School-of-Environment-and-Architecture-392083580932429/,,,
5853,5853,"St Wilfred's Institute of Architecture, Ajmer",,2011, Rajasthan,Ajmer," Ajmer
Gegal  Near Balaji  Jaipur Road  Ajmer  Rajasthan - 305001 ",Private,COA,,0145-2310137,,http://stwilfreds.com/wilfreds/St-Wilfreds-Institute-of-Architecture-ajmer,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['NATA'],eng,,,,,
5854,5854,"St Wilfred’s Institute of Architecture, Raigad",,2011, Maharashtra,Navi Mumbai," Raigad
Shedung Toll Plaza  Near Ayush Resorts  Old Mumbai  Pune Highway  Panvel  Raigad  Navi Mumbai  Maharashtra 410206
 ",Private,COA,,086556-78501,,http://www.stwilfreds.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['NATA'],eng,,,,,
5855,5855,"Vadodara Design Academy, Vadodara",,2006, Gujarat,Bill," Vadodara
B / H Banco Produts  off Padra Road 
Bill Chapad Road  Vadodara - 391410
Gujarat  India
 ",Private,COA,,0265-2680841,,http://www.vda.ac.in/,,"['Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['NATA'],eng,19,https://www.facebook.com/vdavadodara/,,https://www.youtube.com/channel/UCEJn5NTrD4LoTxonur7T0Dg,
5856,5856,"Viva School of Architecture, Vasai",,2010, Maharashtra,Shirgaon," Vasai
New Architecture Bldg  VIVA Campus Shirgaon 
Virar East  Tal - Vasai  Pin - 401305 
India
 ",Private,COA,,0250-6990999,,http://www.vivaarch.org/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['NATA'],eng,11,https://www.facebook.com/vivaarchitecture,,,
5857,5857,"Bhubaneswar Polytechnic, Khurda",,2007, Odisha,Bhubaneswar," Khurda
AT - Maguni Nagar  Pandiapada / Narsinghpur 
Post Office - Retang  PS - Khandagiri  District - Khurda
Odisha - 752054 ",Private,(AICTE) All India Council of Technical Education,,0674-2113134,,http://www.bhubaneswarpolytechnic.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['NATA'],eng,66,https://www.facebook.com/BhubaneswarPolytechnic/,,,
5858,5858,"Government Polytechnic College, Bathinda",,1985, Punjab,Bathinda," Bathinda
Bibi Wala Road  Bathinda Punjab India - 151001 ",Government,(AICTE) All India Council of Technical Education +1 more(PCI) Pharmacy Council of India,"The Punjab State Board of Technical Education and Industrial Training, Chandigarh",0164-2246394,,http://www.gpcbathinda.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['NATA'],eng,22,,,,
