,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
43,"Dayapuram Arts and Science College for Women, Kattangal",Kattangal,Kerala,BBA Finance,3 years,Full time,30,UG,,UGC,The candidate should have passed the intermediate or equivalent examination from any recognized board.,"BBA in Finance is a three-year duration full-time course approved by UGC and affiliated to University of Calicut, Malappuram."
44,"Holy Cross Institute of Management and Technology, Calicut",Kozhikode,Kerala,B.Com Finance,3 years,Full time,,UG,0.675 lakhs,,Plus 2 pass or Equivalent (Any Stream).,"It is 3-year duration full-time course affiliated to University of Calicut, Malappuram."
45,"Holy Cross Institute of Management and Technology, Calicut",Kozhikode,Kerala,BBA,3 years,Full time,,UG,0.54 lakhs,,A Plus 2 pass or equivalent (any stream),"BBA is a three-year duration full-time course affiliated to University of Calicut, Malappuram.
BBA provides abundant openings and opportunities according to new financial realm covering all the aspects of economic world. This course caters to all the business sector jobs with its modern methods of financial management, marketing management, human resource management,...See More"
46,"Holy Cross Institute of Management and Technology, Calicut",Kozhikode,Kerala,Diploma in Modern Secretarial Practice,1 year,Full time,,Diploma,,,The candidate should have passed 10+2/Degree.,"Diploma in Modern Secretarial Practice is one year duration full-time English medium course affiliated to University of Calicut, Malappuram.
A secretary or personal assistant is considered to be the backbone of any organization. They are no longer viewed as clerk but an administrative support career person. These office positions are recognized as a significant facto...See More"
47,"Peekay CICS Arts and Science College, Calicut",Kozhikode,Kerala,B.Com Finance,3 years,Full time,40,UG,,UGC,The candidate should have passed 10+2 or its equivalent.,"It is 3-year duration full-time course approved by UGC and affiliated to University of Calicut, Malappuram."
48,"Peekay CICS Arts and Science College, Calicut",Kozhikode,Kerala,BBA,3 years,Full time,40,UG,,UGC,The candidate should have passed 10+2 or its equivalent.,"It is 3-year duration full-time course approved by UGC and affiliated to University of Calicut, Malappuram."
49,"GEMS Arts and Science College, Ramapuram",Ramapuram Town,Kerala,B.Com Finance,3 years,Full time,50,UG,0.65 lakhs,UGC,A pass in plus two or equivalent examination with Commerce group or any group with 45% in part ii.,This is full-time three-year undergraduate degree course
50,"GEMS Arts and Science College, Ramapuram",Ramapuram Town,Kerala,BBA,3 years,Full time,50,UG,0.59 lakhs,UGC,A pass in plus two or equivalent examination with not less than 50% in aggregate.,This is full-time three-year undergraduate degree course
51,"GEMS Arts and Science College, Ramapuram",Ramapuram Town,Kerala,M.Com Finance,2 years,Full time,14,PG,0.8 lakhs,UGC,A pass in B.Com or BBA with minimum of 45% marks.,This is full-time two-year post graduate degree course
52,"Shantha College of Commerce and Management, Chikballapur",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,,Pass in the Two years Pre-University examination in (including Supplementary examination) conducted by the Pre-University Education Board of Karnataka State (10+2 Pattern) or equivalent thereto.,Bachelor of Business Management (BBM) is a three-year full-time course.
53,"Shantha College of Commerce and Management, Chikballapur",Bengaluru,Karnataka,MBA,2 years,Full time,,PG,,,Bachelor's Degree or equivalent in any discipline from a recognized university.,"This is a two-year full-time programme leading to a Master of Business Administration from the Bangalore University, Bangalore."
54,"Columbia College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,UGC,Passed the 10+2 or its equivalent examination recognised by the Academic Council.,"The Bachelor of Business Management (BBM) course is devised to instruct students on various different aspects of business. The course is structured to empower students in various areas of business management such as planning and strategizing, organizing, executing, directing, monitoring, staffing, and budgeting. Thorough knowledge and exposure in these areas help grad...See More"
55,"Columbia College, Bangalore",Bengaluru,Karnataka,MBA,2 years,Full time,,PG,,UGC,Candidates with a graduate degree or post graduate qualification from a recognized University. A minimum of 50% aggregate marks are required.,"The two-year MBA program at Columbia College aims at equipping students with skills required to survive and conquer today’s global business environment.
The Program is affiliated to Mysore University. Students can specialize in streams such as :
Finance,
Human Resource,
Banking,
Information Technology,
International Business,
Travel and Tourism,
Hospitality...See More"
56,"Darshan College of Commerce and Management, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
57,"Darshan College of Commerce and Management, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
58,"Don Bosco College of Science and Management, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,,PUC or +2 from a recognized board,"The Bachelors Program in Business Administrative offers a high quality professional education in Management for budding Managers who wish to contribute their efficient manager skills at opening and middle level positions in the industry, business and social organizations or to establish themselves as new generation entrepreneurs. The program offers rigorous training w...See More"
59,"Dr Nitte Shankara Adyanthaya Memorial First Grade College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,0.75 lakhs,UGC,Candidates who have passed Plus Two or equivalent examination.,"Bachelors in Business Management is an undergraduate degree course with affiliation of Bangalore University, Bangalore and approved by University Grants Commission."
60,"Government First Grade College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,80,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Business Administration is a three year full time course affiliated to Bangalore University, Bangalore."
61,"Government First Grade College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Business Management is a three year full time course affiliated to Bangalore University, Bangalore."
62,"Hasanath College for Women, Bangalore",Bengaluru,Karnataka,Bachelor of Management Studies,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,Bachelor of Management Studies is a three year full time course
63,"HKBK Degree College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,Pass in PUC/10+2 or Equivalent,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
64,"Sree Veerendra Patil Degree College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,30,UG,,,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and accreditation by NAAC B."
65,"Indo Asian Academy Degree College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,,A pass in PUC /12th grade / 'A' level / +2 / ISC,It is 3 year full time course with affiliation of Bangalore University & Recognized by Govt. of Karnataka.
66,"Sri Bhagwan Mahaweer Jain College, Rajarajeshwari Nagar",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"This is a full-time three-year course affiliated to Bangalore University, Bangalore and approved by UGC."
67,"Jnana Jyothi Degree College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Business Administration is a three year UG course affiliated to Bangalore University, Bangalore and approved by UGC."
68,"MN Degree College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,55,UG,,,"Pass of PUC or Equivalent with Science, Arts or Commerce
Karnataka Candidates :Those who have passed PUC from any recognized college in Karnataka.
Non-Karnataka Candidates :Should pay eligibility fee to bangalore university additionally change time to time .. CBSE student from Karnataka also consider as non Karnataka students.","Bachelor in Business Management is three years in full time course affiliated by Bangalore University, Bangalore"
69,"Malleswaram Ladies' Association Academy of Higher Learning, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Bussiness Management is a 3 years course Affiliated to Bangalore University, Bangalore and approved by UGC."
70,"Yogoda Satsanga Mahavidyalaya, Ranchi",Ranchi,Jharkhand,BBA,3 years,Full time,75,UG,,UGC,I.Sc / I.Com. / I.A./10+2 with Minimum 45% marks in aggregate.,"This is a full-time three-year course affiliated to Ranchi University, Ranchi and approved by UGC."
71,"The New College, Kolhapur",Kolhapur,Maharashtra,BBA,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,BBA is a 3 year full time course.
72,"Shri Shahu Mandir Mahavidyalaya, Pune",Pune,Maharashtra,BBA,3 years,Full time,,UG,,UGC,Candidate must have passed 10+2 from recognized board,Bachelor of Business Administration is full-time three-year undergraduate degree course
73,"Chandmal Tarachand Bora College, Shirur",Pune,Maharashtra,BBA,3 years,Full time,,UG,,,"A candidate must have passed 12 th Std. Examination H.S.C from any stream with minimum 40 % marks in Aggregate.
Two years Diploma in Pharmacy after H.S.C, Board of Technical Education conducted by Government of Maharashtra or its equivalent.
Three year Diploma Course (After H.S.C, 10 th Std) of Board of Technical Education conducted by Government of Maharashtra or its equivalent.
MCVC","Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
74,"Poona College of Arts Science and Commerce, Pune",Pune,Maharashtra,BBA,3 years,Full time,,UG,0.68 lakhs,,The candidate should have passed 10+2 level with related combination.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
75,"Poona College of Arts Science and Commerce, Pune",Pune,Maharashtra,BBM,3 years,Full time,,UG,,,The candidate should have passed 10+2 level with related combination.,"Bachelor of Business Management is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
76,"Tikaram Jagannath College of Arts Commerce and Science, Pune",Pune,Maharashtra,BBA,3 years,Full time,80,UG,,,HSC (10+2) from any stream with an aggregate of minimum 45% marks with English as a passing subject.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
77,"Tikaram Jagannath College of Arts Commerce and Science, Pune",Pune,Maharashtra,BBA Computer Application,3 years,Full time,80,UG,,,HSC (10+2) from any stream with an aggregate of minimum 45% marks with English as a passing subject.,"Bachelor of Business Administration in Computer Application is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
78,"Tikaram Jagannath College of Arts Commerce and Science, Pune",Pune,Maharashtra,Diploma in Banking and Insurance,1 year,Full time,,Diploma,,UGC,The candidate should have passed 10+2.,"Diploma in Banking and Insurance is one year full time course. Approved by UGC and affiliated to Savitribai Phule Pune University, Pune."
79,"Haribhai V Desai College of Commerce Arts and Science, Pune",Pune,Maharashtra,BBA,3 years,Full time,,UG,,,The candidate should have passed 10+2 level with related combination.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
80,"SBB Alias Appasaheb Jedhe Arts Commerce and Science College, Pune",Pune,Maharashtra,BBA Computer Application,3 years,Full time,,UG,,Government of Maharashtra,Higher Secondary School Certificate (10+2) or its (First Year) equivalent Examination with 40% marks from any stream. (35% for Reserved category and 40% for Open category candidate as per Maharashtra state government rules) and English as one of the Subjects.,"Bachelor of Business Administration in Computer Application is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
81,"Shree Siddhivinayak Mahila Mahavidyalaya, Pune",Pune,Maharashtra,BBA,3 years,Full time,80,UG,,,Higher secondary exam passed students from any discipline with a minimum of 40% marks is the eligibility for the course. In case of candidates from reserved categories it is also 40%.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
82,"Huzurpaga Mahila Vanijya Mahavidyalaya, Pune",Pune,Maharashtra,BBA,3 years,Full time,,UG,,,candidates securing 45% or above in h.s.c. Or equivalent examination from any Stream is eligible.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
83,"Smt Sudhatai Mandke College of Commerce, Pune",Pune,Maharashtra,BBA,3 years,Full time,,UG,,Government of Maharashtra,The candidate should have passed 10+2 level with related combination.,"Bachelor of Business Administration is three years full time course and affiliated to Savitribai Phule Pune University, Pune."
84,"Vishwakarma College of Arts Commerce and Science, Pune",Pune,Maharashtra,BBA,3 years,Full time,80,UG,,,"Higher secondary school certificate (10 + 2) or its equivalent examination with 45 % marks (40 % marks for reserved category candidate as per Maharashtra State Govt. rules) and English as one of the subjects.
Three year diploma course (after S. S. C.) of board of Technical Education conducted by Govt. of Maharashtra or its equivalent.
Two tear diploma courses in Pharmacy (after H. S. C.) of Board of Technical Education conducted by Govt. of Maharashtra or its equivalent.
Higher secondary school certificate (10 + 2) examination with 40 % marks and any vocational subject at (10 + 2) level.
Higher secondary school certificate (10 + 2) Vocational (MCVC) - Minimum Competency based Vocational curse examination with 40 % marks (35 % marks for reserved category candidate as per Maharashtra state Govt. rules).
Every eligible candidate has to pass the common entrance test conducted university of pune/association of colleges or the entrance test conducted by a college with prior permission of university of pune.","It is 3 year full time course with affiliation of Savitribai Phule Pune University,Pune."
85,"AJMVP New Arts Commerce and Science College, Ahmednagar",Warur Kh.,Maharashtra,Diploma in Banking and Finance,1 year,Full time,40,Diploma,,UGC,Graduation (B.Com stream),"It is 1 year full time diploma course with affiliation of Savitribai Phule Pune University,Pune and approved by UGC."
86,"Karmaveer Bhaurao Patil College, Vashi",Navi Mumbai,Maharashtra,B.Com Banking and Insurance,3 years,Full time,60,UG,,,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of University of Mumbai,Mumbai and Accreditation by NAAC A."
87,"Karmaveer Bhaurao Patil College, Vashi",Navi Mumbai,Maharashtra,BMS,3 years,Full time,,UG,,,10+2 in any stream or equivalent.,"Bachelor of Management Studies is 3 year full time course with affiliation of University of Mumbai,Mumbai and Accreditation by NAAC A."
88,"Sterling College of Arts Commerce and Science, Nerul",Navi Mumbai,Maharashtra,BMS,3 years,Full time,60,UG,,UGC,"A candidate for being eligible for admission to the B.M.S. Degree Course shall have passed (H.S.C). Examination of the Maharashtra Board of Higher Secondary Education or its equivalent examination or Diploma in any Engineering branches with two years or three years duration after S.S.C. conducted by the Board of Technical Education, Maharashtra State or its equivalent examination by securing minimum 45% marks for general category (in one attempt) at the respective Examination and minimum 40% marks for the reserved category (in one attempt).","Bachelor in Management Studies (BMS) is a professional course in management at undergraduate level for three years. It is regular full time course divided into six semesters, two semesters each academic year."
89,"MQI Degree College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,0.54 lakhs,UGC,"Pass in 10+2/equivalent in any discipline
Admission is given to students who have completed their PU Second year with a minimum of 60% aggregate marks in a single attempt.","It is 3 year full time BBM course in Marketing and Finance with affiliation of Bangalore University, Bangalore and approved by UGC."
90,"New Horizon College, Kasturinagar",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,A candidate who has passed two years Pre – University Examination conducted by the Pre – University Education Board in the State of Karnataka or any other examination considered as equivalent thereto shall be eligible for admission to these programmes.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore, Recognized by Govt. of Karnataka and approved by UGC."
91,"Osteen College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
92,"Osteen College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,"It is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
93,"Reva First Grade College, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,12th Pass from any recognized board or equivalent.,"BBM is 3 year full time course with affiliation of Bangalore University, Bangalore and approved by UGC."
94,"SEA College of Arts Commerce and Science, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,BBM is a 3 year full time course.
95,"Janopakari Sri Doddanna Setty's SLN College of Arts and Commerce, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,BBM is a 3 year full time course.
96,"SVR College of Commerce and Management Studies, Bangalore",Bengaluru,Karnataka,BBM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,BBM is a 3 year full time course.
97,"SVR College of Commerce and Management Studies, Bangalore",Bengaluru,Karnataka,MBA,2 years,Full time,,PG,,,The candidate should have passed in any graduate degree,MBA is a 2 year full time course.
98,"Seshadripuram First Grade College, Bangalore",Bengaluru,Karnataka,BBA,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,BBA is a 3 year full time course.
