,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Veer Shaheed Kesari Chand Rajkiya Snatkottar Mahavidyalaya, Dakpathar",Dakpathar,Uttarakhand,BBA,3 years,Full time,40,UG,,,The candidate should have Minimum 40% marks in 10+2/Inter,"Bachelor of Business Administration is three years full time course and affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal."
1,"Government Degree College, Lansdowne",Suramari Talli,Uttarakhand,Diploma in Forestry and Wildlife Management,1 year,Full time,30,Diploma,,UGC,12th Pass,"Diploma in Forestry and Wildlife Management is one years full time diploma course.
Medium of instruction - Hindi"
2,"Thiru Vi Ka Government Arts College, Thiruvarur",Thiruvarur,Tamil Nadu,BBA English Medium,3 years,Full time,,UG,,UGC,A candidate who has passed the higher secondary examinations of Tamilnadu higher secondary board or some other board.,"It is 3-year duration full-time English Medium course affiliated to Bharathidasan University, Tiruchirappalli."
3,"Meenakshi Ramaswamy Arts and Science College, Ariyalur",Thathanur,Tamil Nadu,BBA,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 level examination.,"It is 3-year duration full-time course affiliated to Bharathidasan University, Tiruchirappalli."
4,"Popes College, Sawyerpuram",Kattalangulam,Tamil Nadu,BBA,3 years,Full time,64,UG,,UGC,12th Pass from any recognized board or equivalent.,It is 3 year full time course.
5,"Aruna Vidya Arts and Science College, Tiruvannamalai",Tiruvannamalai,Tamil Nadu,BBA,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,It is 3 year full time course.
6,"EThames Degree College, Hyderabad",Hyderabad,Telangana,BBA,3 years,Full time,,UG,,UGC,"1. Pass in 12th class from CBSE / ICSE Stream or Intermediate, HSC.
2. A candidate who passed any Diploma course through Polytechnic of Telangana State.
3. A candidate who have passed any other exam which is considered equivalent by the Board of Intermediate Education – Hyderabad.","It is 3-year duration full-time course approved by UGC and affiliated to Osmania University, Hyderabad."
7,"Kumararani Meena Muthiah College of Arts and Science, Chennai",Chennai,Tamil Nadu,BBA,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 any stream from any recognized college/ board.,"BBA is a full time three year duration course affiliated to University of Madras, Chennai and approved by UGC."
8,"Kumararani Meena Muthiah College of Arts and Science, Chennai",Chennai,Tamil Nadu,M.Com Bank Management,2 years,Full time,,PG,,UGC,"A candidate who has passed B.Com/B.A (Corporate Secretaryship), B.Com (Accoun and Finance) BA/B.Com BCS, BBA, B.Com Bank Management, BA Business Economics or BA Economics, B.Sc Statics or B.Sc. Maths is eligible to apply for M.Com. Bank Management .","M.Com Bank Management is a full time 2 year duration course affiliated to University of Madras, Chennai and approved by UGC."
9,"Shivchhatrapati College, Aurangabad",Aurangabad,Maharashtra,BBA,3 years,Full time,,UG,,UGC,Candidate must have passed 10+2 with minimum 50% marks from recognized board,Bachelor of Business Administration is full-time three year course
10,"Unity Degree College, Lucknow",Lucknow,Uttar Pradesh,BBA,3 years,Full time,60,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,BBA is a full-time three-year course affiliated to University of Lucknow and approved by UGC.
11,"University Commerce College, Jaipur",Jaipur,Rajasthan,BBA,3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,Duration of the course shall be spread over 3 Years.
12,"Aishwarya College of Education Sansthan, Udaipur",Udaipur,Rajasthan,BBA,3 years,Full time,60,UG,,UGC,"10+2 (any stream) with min. 48% marks (Minimum Passing Marks for SC, ST & OBC)","Bachelor of Business Administration is a three-year UG English Medium course approved by UGC and Affiliated to Mohan Lal Sukhadia University, Udaipur"
13,"Sri Balaji PG Mahavidhyalaya, Jaipur",Jaipur,Rajasthan,BBA,3 years,Full time,120,UG,0.78 lakhs,,"Passed 10+2 (Class XII ) from a recognized Board / University in any stream: Commerce, Management, Arts, Social Science, Sciences or equivalent and should have secured not less than 48% (43% in case of candidate belonging to SC/ST/OBC/SBC Category) aggregate marks",Bachelor of Business Administrative is the 3 years degree course is affiliated to Rajasthan university.
14,"Tagore PG Girls College, Jaipur",Jaipur,Rajasthan,BBA,3 years,Full time,30,UG,0.66 lakhs,,"10+2 from any stream (Science, Arts & Commerce) with 50 % marks.","Bachelor of Business Administration is three years full time course and affiliated to University of Rajasthan, Jaipur."
15,"St Xavier's Arts and Science College, Kozhikode",Kozhikode,Kerala,BBA,3 years,Full time,30,UG,0.27 lakhs,UGC,The candidate should have passed the intermediate or equivalent examination from any recognized board.,"BBA is 3-year duration full-time course approved by UGC and affiliated to University of Calicut, Malappuram."
16,"SAFI Institute of Advanced Study, Malappuram",Malappuram,Kerala,BBA,3 years,Full time,30,UG,0.3 lakhs,UGC,"Candidate must have passed 10+2 or its equivalent with
50% marks from recognized board",Bachelor of Business Administration is full-time three-year undergraduate degree course
17,"Carreograph Institute of Management Studies, Kolkata",Kolkata,West Bengal,MBA Distance,2 years,Distance,,PG,0.64 lakhs,UGC,Graduates in any discipline from any recognized University.,"CIMS have got affiliation from Vidyasagar University to conduct MBA of two years in distance learning mode.
Two years MBA course in Distance Learning Mode is designed to enrich the skills and competency level of existing working professionals.
CIMS will provide study materials and indigenously developed module through which students will be able to learn the core...See More"
