,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
18,"SRM Degree And PG College, Karimnagar",Karimnagar,Telangana,M.Sc Computer Science,2 years,Full time,30,PG,,,Candidate should have passed the three year Degree Program of the Satavahana University or its equivalent from any university recognized by it with Mathematics as one of the subjects along with Computer Science or Computer Applications. The candidates who have passed PGDCA or any examination recognized by the Satavahana University as its equivalent are also eligible.,"Master of Science in Computer Science is a two years full-time PG course offered by Satavahana Univeristy, Karimnagar"
19,"SRM Degree And PG College, Karimnagar",Karimnagar,Telangana,MCA,3 years,Full time,120,PG,0.8 lakhs,,"The candidate shall be of Indian National.
The Candidate should have passed the qualifying examination (10+2+3) or equivalent on the date of His / Her counseling with Mathematics as one of the subjects in S.S.C for Admission into MBA and in (10+2) for MCA programs. The candidate should also have secured a rank at the common entrance Test and satisfy other conditions laid down in these Rules.
Provided that the category B seats as specified in Rule 3 (ii) ( c ) above shall be filled on the basis of the rank obtained in the All India Common Entrance Test or common Entrance Test conducted by the State Agency.","Master of Computer Application is three years full time course offered by Jawaharlal Nehru Technological University, Hyderabad and approved by AICTE"
20,"SRM Degree And PG College, Karimnagar",Karimnagar,Telangana,PGDCA,2 years,Full time,30,PG,,,The candidate should have passed graduate degree from any recognized college/ University.,"Post Graduate Diploma in Computer Application is a one-year full-time course. offered by Satavahana Univeristy, Karimnagar"
21,"Aurobindo College of Computer Science, Olive PG College, Ibrahimpatnam",Adibhatla,Telangana,MCA,3 years,Full time,120,PG,,(AICTE) All India Council of Technical Education,Graduation from any Recognized University with relevant subjects.,"<p>This is a three year full time programme leading to a Master of Computer Application from the Osmania University, Hyderabad</p>"
22,"Maris Stella College, Vijayawada",Vijayawada,Andhra Pradesh,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,Bachelor’s degree in the relevant subject with minimum pass percentage as stipulated by the University.,"This is a full time three year course affiliated to Krishna University, Machilipatnam and approved by UGC."
23,"Stanford PG College, Nalgonda",Baswapur,Telangana,MCA,3 years,Full time,,PG,,,The candidate should have graduate degree,This is a 3 year full time course.
24,"Padmasri Dr BV Raju Institute Computer Education, Bhimavaram",Bhimavaram,Andhra Pradesh,MCA,3 years,Full time,120,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed Graduation in the concerned subject.,"It is 3-year duration full-time course approved from AICTE and affiliated to Andhra University, Vishakhapatnam."
25,"Subrabhath Institute of Management and Computer Studies, Keesara",Secunderabad,Telangana,MCA,3 years,Full time,60,PG,0.81 lakhs,(AICTE) All India Council of Technical Education,"""Bachelor degree holder of Osmania University or a degree recognized by the University as equivalent there to and / (or) as per the rooms laid down by the University with Mathematics as one of the subjects at 10th class level.
Conveyors Quota 70% of total admissions:The candidate seeking admission must qualify in the Entrance Examination conducted by the appropriate authority in the year of admission as per the norms prescribed by the University.
Management Quota-30% of total admissions:The admission of non-resident Indians and candidates admitted in lieu of them will be as per the University Rules in force on the date of the admission.""",Masters in Computer Applications (M.C.A) is a Post-Graduate course offered as Three years each two semesters. Offered by Osmania University
26,"Vidya Dayini College of Information Technology, Rangareddy",Mallapur,Telangana,MCA,3 years,Full time,120,PG,0.81 lakhs,,The candidate should have passed in graduate degree,This is a 3 year full time course.
27,"Vestal Academy of Information Technology and Management, Eluru",Eluru,Andhra Pradesh,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in graduate degree,This is a 3 year full time course.
28,"Dr CSN Degree and PG College, Bhimavaram",Bhimavaram,Andhra Pradesh,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,The candidate should have Graduation degree from any recognized University.,"Masters of Computer Applications is three-years duration full-time course affiliated to Andhra University, Vishakhapatnam."
29,"Holy Mary Institute of Technology and Science MBA and MCA, Keesara",Bogaram,Telangana,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,Graduation from any Recognized University with relevant subjects.,Master of Computer Application it is full time three year course offered by Osmania University
30,"Dhanraj Baid Jain College, Chennai",Chennai,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,,
31,"Guru Shree Shanthi Vijay Jain College for Women, Chennai",Chennai,Tamil Nadu,MCA,3 years,Full time,45,PG,,(AICTE) All India Council of Technical Education,The candidate should have Graduation degree from any recognized University.,"Master of Computer Applications is three-years duration full-time course affiliated to University of Madras, Chennai."
32,"Guru Shree Shanthi Vijay Jain College for Women, Chennai",Chennai,Tamil Nadu,BCA II Shift,3 years,Full time,,UG,,UGC,Candidates who have passed Plus Two or equivalent examination from recognized board.,"Bachelor of Computer Applications II Shift is three-years duration course affiliated to University of Madras, Chennai."
33,"MEASI Institute of Information Technology, Chennai",Chennai,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,"Candidate must have passed related bachelor degree from recognized university, and must have valid score in TANCET","Master of Computer Application is full time three year post graduate course, approved by AICTE"
34,"Prof Dhanapalan College for Women, Chennai",Kelambakkam,Tamil Nadu,BCA,3 years,Full time,,UG,,,The candidate should have passed 10+2 or equivalent from recognized board.,"Bachelor of Computer Applications is three-years duration full-time course affiliated to University of Madras, Chennai."
35,"Maharaja Arts and Science College, Coimbatore",Arasur,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed graduation from recognized university.,"Master of Computer Applications is 3-years full-time course affiliated to Bharathiar University, Coimbatore and approved by AICTE."
36,"Maharaja Arts and Science College, Coimbatore",Arasur,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,The candidate should have passed in Higher Secondary Examination.,"Bachelor of Computer Applications is 3-years full-time course affiliated to Bharathiar University, Coimbatore and approved by University Grants Commission."
37,"Sree Saraswathi Thyagaraja College, Coimbatore",Thippampatti,Tamil Nadu,B.Com Computer Applications,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 any stream,"B.Com Computer Applications It is a three year full time degree programme, approved By UGC"
38,"Sree Saraswathi Thyagaraja College, Coimbatore",Thippampatti,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream,"Bachelor Of Computer Application It is a three year degree programme, approved by UGC"
39,"Sree Saraswathi Thyagaraja College, Coimbatore",Thippampatti,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed with minimum 50% of marks in any recognized Bachelor’s degree of minimum 3 years duration (10+2+3/4 years pattern) in any discipline with core Mathematics (or) Business Mathematics at +2 level or A pass in any recognized Bachelor’s degree with 10+3 years Diploma +3 years pattern with Mathematics at Diploma level or Mathematics or Statistics as one of the subjects at the degree level or A pass in any recognized Bachelor’s degree of minimum 3 years duration (10+2+3 pattern) in any discipline with Mathematics or Statistics as any oneof the subjects with Entrance Score as per AICTE Norms.,"It is a three year full time pg programme in computer application, approved by AICTE"
40,"Sree Saraswathi Thyagaraja College, Coimbatore",Thippampatti,Tamil Nadu,MCA Lateral Entry,2 years,Full time,,PG,,,The candidate should have passed with minimum 50% of marks in B.Sc. (CS). B.C.A. & B.Sc. IT Entrance Score as per AICTE Norms admission Procedure.,M.C.A Two year lateral entry Programme
41,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,B. Com Computer Application,3 years,Full time,,UG,,UGC,A pass in +2 (Academic / Vocational Stream) conducted by the Government of Tamilnadu or any other examination accepted as Equivalent by the Syndicate of Bharathiar University.,Bachelor of Commerce in Computer Applications with the duration of 3 years in full time
42,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,B. Com Corporate Secretaryship with Computer Application,3 years,Full time,,UG,,UGC,A pass in +2 (Academic / Vocational Stream) conducted by the Government of Tamilnadu or any other examination accepted as Equivalent by the Syndicate of Bharathiar University.,Bachelor of Commerce in Corporate Secretaryship with Computer Applications with the duration of 3 years in full time
43,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,B. Sc Computer Science,3 years,Full time,,UG,,UGC,A pass in +2 (Academic / Vocational Stream) conducted by the Government of Tamilnadu or any other examination accepted as Equivalent by the Syndicate of Bharathiar University.,Bachelor of Science in Computer Science with the duration of 3 years in full time
44,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,B. Sc Computer Technology,3 years,Full time,,UG,,UGC,A pass in +2 (Academic / Vocational Stream) conducted by the Government of Tamilnadu or any other examination accepted as Equivalent by the Syndicate of Bharathiar University.,Bachelor of Science in Computer Technology with the duration of 3 years in full time
45,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,A pass in Higher Secondary Examinations (Academic / Vocational Stream) conducted by the Government of Tamilnadu or any other examination accepted as Equivalent by the Syndicate of Bharathiar University.,Bachelor of Computer Applications with the duration of 3 years in full time
46,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,M. Phil Computer Science,1 year,Full time,,PG,,UGC,"Candidates with 55% of marks and above in the PG degree in the concerned or related discipline. For SC / ST candidates, 50% of marks in PG course is sufficient.",M.Phil. Computer Science in full time one year course.
47,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,A pass in any recognized Bachelor's degree of minimum 3 years duration (10+2+3 or 4 years pattern) in any discipline with core Mathematics (or) Business Mathematics at +2 level or a pass in any recognized Bachelor's degree with 10+3 years Diploma +3 years pattern with Mathematics at Diploma level or Mathematics or Statistics as one of the subjects at the degree level or a pass in any recognized Bachelor's degree of minimum 3 years duration (10+2+3 pattern) in any discipline with Mathematics or Statistics as any one of the subjects with TANCET score or any AICTE recognized entrance test.,Master of Computer Applications with the duration of 3 years in full time.
48,"Kongu Arts and Science College, Nanjanapuram",Nanjanapuram,Tamil Nadu,MCA Lateral Entry,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,"As per Bharathiar University Norms / A pass in B.C.A., B.Sc.(Computer Science), B.Sc.(Information Technology), B.Sc. (Computer Technology), B.Sc. (Software Systems)",Master of Computer Applications Lateral Entry with the duration of 2 years in full time
49,"PKR Arts College For Women, Erode",Gobichettipalayam,Tamil Nadu,B. Com Computer Application,3 years,Full time,,UG,,UGC,Candidate must passed 10+2 in relevant subjects.,B. Com Computer Application is full time three years under graduate course.
50,"PKR Arts College For Women, Erode",Gobichettipalayam,Tamil Nadu,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,Candidate must passed 10+2 in relevant subjects.,Bachelor of Computer Applications is full time three years under graduate course.
51,"PKR Arts College For Women, Erode",Gobichettipalayam,Tamil Nadu,M. Com Computer Application,2 years,Full time,,PG,,UGC,Candidate must have relevant PG degree.,M. Com Computer Application is full time two year post graduate course.
52,"PKR Arts College For Women, Erode",Gobichettipalayam,Tamil Nadu,MCA,3 years,Full time,60,PG,1.38 lakhs,(AICTE) All India Council of Technical Education,"A pass in B.E. Degree examination in any branch of study (or)
Second class (50%) Bachelor's Degree in any one of the following degrees of Bharathiar University or its equivalent.
B.Sc Mathematics/ Statistics/ Computer science/ Computer Technology/ Applied sciences. B.Sc Physics/ Chemistry with ancillary Mathematics. B.Sc in Electronics/ B.Com./ B.B.M. with study of Mathematics and /or Statistics for two Semesters.
B.Sc in Applied Geology.",The MCA programme was started in 1998 and it functions with the following objectives: Inculcating in the students the essence of being innovative & equipping them with skills essential for them to excel in this highly competitive world. Shaping up each individual's personality to enable him or her to confront challenges of the ever dynamic IT field. To imbibe in them ...See More
53,"Arignar Anna Institute of Management Studies and Computer Applications, Sriperumbudur",Sriperumbudur,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,,
54,"Nesamony Memorial Christian College, Kanyakumari",Marthandam,Tamil Nadu,B. Com Computer Applications,3 years,Full time,64,UG,,UGC,Candidate must have passed 10+2 in related subjects,B. Com Computer Applications is full time three year under graduate course
55,"Nesamony Memorial Christian College, Kanyakumari",Marthandam,Tamil Nadu,BCA,3 years,Full time,48,UG,,UGC,Candidate must have passed 10+2 in related subjects,Bachelor of Computer Application is full time three year under graduate course
56,"Nesamony Memorial Christian College, Kanyakumari",Marthandam,Tamil Nadu,MCA,3 years,Full time,50,PG,,UGC,Candidate must have passed related bachelor degree,Master in Computer Application is full time three year post graduate course
57,"Nadar Mahajana Sangam S Vellaichamy Nadar College, Madurai",Nagamalai Puthukottai,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,Candidate must passed related bachelor degree and valid score in CET/TANCET,Master of Computer Applications is full time three year post graduate course
58,"Sourashtra College, Madurai",Madurai,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,"Candidates should have passed the Higher Secondary Examination conducted by the Board of Higher Secondary Education, Government of Tamil Nadu or any other Examinations accepted by the syndicate. as equivalent thereto",B.C.A is Three full time course approved by UGC and accredited by NAAC(B)
59,"Sourashtra College, Madurai",Madurai,Tamil Nadu,MCA,3 years,Full time,60,PG,,UGC,"The candidate should have passed any under graduation with 50% of marks from any approved universities and must have attended entrance exams conducted by various authorities (eg. TANCET, CAT, MAT, CET etc)",Master of Computer applications is Two years full time course approved by AICTE and accredited by NAAC(B)
60,"Excel Business School, Pallakapalayam",Tiruchengode,Tamil Nadu,MCA,3 years,Full time,60,PG,0.9 lakhs,(AICTE) All India Council of Technical Education,"A pass in a recognized Bachelor’s degree of minimum 3 years duration in BCA, B.Sc., (IT/CS) with mathematics as a course at 10 +2 level or at graduate level and obtained atleast 50% (45 % in the case of candidates belonging to reserved category in the qualifying degree examinations)
For MCA candidate in +2 level pure Maths is compulsory.","The department of Master of Computer Application offers a 3 year full-time post graduate degree program MCA, which is affiliated to Anna University, Chennai."
61,"Excel Business School, Pallakapalayam",Tiruchengode,Tamil Nadu,MCA Lateral Entry,2 years,Full time,,PG,0.6 lakhs,(AICTE) All India Council of Technical Education,Master of Computer Application 2 Years after 10+2+3 Years degree in B.C.A or B.Sc. (Information Technology / Computer Science).,"The department of Master of Computer Application offers a 2 years full-time Post Graduate degree program (Direct II Year) which is affiliated to Anna University, and approved by AICTE New Delhi with an intake capacity of 60. At Excel Business School, semester pattern is followed for Master of Computer Application (MCA). An academic year consists of two semesters."
62,"Vivekanandha Institute of Information and Management Studies for Women, Namakkal",Elaiyampalayam,Tamil Nadu,MCA,3 years,Full time,120,PG,0.9 lakhs,(AICTE) All India Council of Technical Education,"Recognized Bachelor’s Degree of minimum 3 Yrs duration with Mathematics at 10 +2 level or at Graduate Level
Obtained at least 50% (45% in case of candidate belonging to reserved category) at the Qualifying Examination",MCA is 3 year full time program.
63,"Vasavi Vidya Trust Group of Institutions, Salem",Salem,Tamil Nadu,MCA,3 years,Full time,60,PG,0.6 lakhs,(AICTE) All India Council of Technical Education,A candidate who has passed any degree in any discipline of minimum three years duration with mathematics at +2 or UG level those who are waiting for their degree examination result may also apply.,"Master of Computer Applications (MCA) is a post-graduate programme of VVT and approved by the AICTE, New Delhi and Affiliated to Anna University, Chennai. It is a three-year programme spread over six semesters to bridge the chasm between computer studies and applications bringing within reach of enthusiastic youngsters an excellent group of experienced and dedicated s...See More"
64,"Mass College of Arts and Science, Kumbakonam",Kallappuliyur,Tamil Nadu,BCA,3 years,Full time,60,UG,0.37 lakhs,,Candidate must passed 10+2 with relevant subjects.,BCA is full time three years course.
65,"Mass College of Arts and Science, Kumbakonam",Kallappuliyur,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,Candidate must passed BCA Degree from any recognized institute.,Master of Computer Applications is full time three year full time under graduate course.
66,"Mass College of Arts and Science, Kumbakonam",Kallappuliyur,Tamil Nadu,MCA Lateral Entry,2 years,Full time,120,PG,0.61 lakhs,(AICTE) All India Council of Technical Education,Candidate must passed BCA Degree,MCA Lateral Entry is full time two years course
67,"Nadar Saraswathi College of Arts and Science, Theni",Vadaveeranaickenpatty,Tamil Nadu,BCA,3 years,Full time,,UG,,,The candidate should have passed in 10+2 science stream for any recognized board.,"Bachelor of Computer Applications is a full-time three-year course affiliated to Mother Teresa Women's University, Kodaikanal."
68,"Nadar Saraswathi College of Arts and Science, Theni",Vadaveeranaickenpatty,Tamil Nadu,Diploma in Computer Application,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Computer Application is a one-year full-time course offered by Mother Teresa Women's University, Kodaikanal."
69,"Nadar Saraswathi College of Arts and Science, Theni",Vadaveeranaickenpatty,Tamil Nadu,MCA,3 years,Full time,30,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Sc./BCA degree from a recognized university.,"Master of Computer Application is a full-time three-year course affiliated to Mother Teresa Women's University, Kodaikanal and approved by All India Council for Technical Education."
70,"Nadar Saraswathi College of Arts and Science, Theni",Vadaveeranaickenpatty,Tamil Nadu,MCA Lateral Entry,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in B.Sc./BCA degree from a recognized university.,"Master of Computer Application (Lateral Entry) is a full-time two-year course affiliated to Mother Teresa Women's University, Kodaikanal and approved by All India Council for Technical Education."
71,"Thanthai Hans Roever College, Perambalur",Perambalur,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 any stream.,This is a 3 year full time course.
72,"Thanthai Hans Roever College, Perambalur",Perambalur,Tamil Nadu,MCA,3 years,Full time,,PG,,UGC,The candidate should have graduate degree,This is a 3 year full time course.
73,"A Veeriya Vandayar Memorial Sri Pushpam College, Poondi",Poondi,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,10+2 from any Recognized Board with 50% marks.,"This is a three year full time programme leading to a Bachelor's Degree Computer Application from the Bharathidasan University, Tiruchirappalli"
74,"A Veeriya Vandayar Memorial Sri Pushpam College, Poondi",Poondi,Tamil Nadu,MCA,3 years,Full time,,PG,,UGC,Graduation from any Recognized university with relevant subjects.,"This is a three year full time programme leading to a Master Degree in Computer Application from the Bharathidasan University, Tiruchirappalli"
75,"Shrimati Indira Gandhi College, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,,
76,"VV Vanniaperumal College for Women, Virudhunagar",Virudhunagar,Tamil Nadu,BCA Self Finance,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 or equivalent from recognized board.,"Bachelor of Computer Applications is three-years duration full-time Self Finance course affiliated to Madurai Kamaraj University, Madurai."
77,"VV Vanniaperumal College for Women, Virudhunagar",Virudhunagar,Tamil Nadu,MCA,3 years,Full time,36,PG,,(AICTE) All India Council of Technical Education,The candidate should have Graduation degree from any recognized University.,"Master of Computer Applications is three-years duration full-time course affiliated to Madurai Kamaraj University, Madurai."
78,"VV Vanniaperumal College for Women, Virudhunagar",Virudhunagar,Tamil Nadu,MCA Self Finance,3 years,Full time,,PG,,UGC,The candidate should have Graduation degree from any recognized University.,"Master of Computer Applications is three-years duration full-time Self Finance course affiliated to Madurai Kamaraj University, Madurai."
79,"Rajaas Engineering College, Tirunelveli",Adangarkulam,Tamil Nadu,MCA,3 years,Full time,60,PG,0.75 lakhs,(AICTE) All India Council of Technical Education,The candidate should have graduate degree in related subje,Master of Computer application offers full time course with the duration of 3 year and Approved by AICTE
80,"Rajaas Engineering College, Tirunelveli",Adangarkulam,Tamil Nadu,MCA Lateral Entry,2 years,Full time,,PG,,,Candidate must have passed related bachelor degree from recognized univeristy,MCA Lateral Entry is full time two year course
81,"Sacred Heart College, Vellore",Tirupattur,Tamil Nadu,BCA II Shift,3 years,Full time,50,UG,,(AICTE) All India Council of Technical Education,The candidate should have graduate degree in any stream,B.C.A. (Shift - II) is 3 year full time course offered by Thiruvalluvar University Self Finance Section
82,"Sacred Heart College, Vellore",Tirupattur,Tamil Nadu,MCA,3 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,,
83,"Sacred Heart College, Vellore",Tirupattur,Tamil Nadu,MCA II Shift,2 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,The candidate should have graduate Degree with 50% marks,MBA (Shift - II) Self Finance Two years full time course. it is offered by Thiruvalluvar University
84,"Sacred Heart College, Vellore",Tirupattur,Tamil Nadu,PGD Computer Science and Application II Shift,2 years,Full time,40,PG,,(AICTE) All India Council of Technical Education,The candidate should have graduate Degree with 50% marks,"Post Graduate Diploma in Computer Science & Applications (PGDCSA) (Shift - II) Self Finance two years full time course . It is offered by Thiruvalluvar University"""
85,"Maharaja Co-Education Arts and Science college, Erode",Puthur Pudupalayam,Tamil Nadu,B. Com Computer Application,3 years,Full time,,UG,,UGC,10+2 from any Recognized Board with 50% marks.,"This is a three year full time programme leading to a Bachelor of Commerce in Computer Application from the Bharathiar University, Coimbatore"
86,"Maharaja Co-Education Arts and Science college, Erode",Puthur Pudupalayam,Tamil Nadu,B. Sc Mathematics,3 years,Full time,,UG,,UGC,10+2 from any Recognized Board with 50% marks.,"This is a three year full time programme leading to a Bachelor of Scince in Mathematics and Computer Application from the Bharathiar University, Coimbatore"
87,"Maharaja Co-Education Arts and Science college, Erode",Puthur Pudupalayam,Tamil Nadu,BCA,3 years,Full time,,UG,,UGC,"H.S.C. passed and wherever the students have not studied Maths, the necessary Mathematical Knowledge be imparted through Residential / Bridge course.","This is a three year full time programme leading to a Bachelor of Computer Application from the Bharathiar University, Coimbatore"
88,"Maharaja Co-Education Arts and Science college, Erode",Puthur Pudupalayam,Tamil Nadu,MCA,3 years,Full time,60,PG,,UGC,A pass with minimum 50% of marks in any recognized Bachelor’s degree of minimum 3 years duration (10+2+3/4 years pattern) in any discipline with core Mathematics (or) Business Mathematics at +2 level or A pass in any recognized Bachelor’s degree with 10+3 years Diploma +3 years pattern with Mathematics at Diploma level or Mathematics or Statistics as one of the subjects at the degree level or A pass in any recognized Bachelor’s degree of minimum 3 years duration (10+2+3 pattern) in any discipline with Mathematics or Statistics as any one of the subjects with Entrance Score as per AICTE Norms.,"Master of Computer Application Full time Course duration of three years course offered by Bharathiar University, Coimbatore."
89,"Fatima College, Madurai",Madurai,Tamil Nadu,B. Com Computer Applications II Shift,3 years,Full time,,UG,,UGC,10+2 from any Recognized Board with relevant subjects.,This is a three year full time programme.
