,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Kalol Institute of Management, Kalol",Kalol,Gujarat,MCA,3 years,Full time,60,PG,1.8 lakhs,(AICTE) All India Council of Technical Education,"Recognized Bachelor’s Degree of minimum 3 Yrs duration with Mathematics at 10+2 level or at Graduate Level.
Obtained at least 50% (45% in case of candidate belonging to reserved category) at the qualifying Examination","It is three year full time course. Approved by AICTE, Affiliated to Gujarat Technological University, Ahmedabad"
11,"Kalol Institute of Management, Kalol",Kalol,Gujarat,MCA Lateral Entry,2 years,Full time,60,PG,1.2 lakhs,(AICTE) All India Council of Technical Education,"Recognized Bachelor’s Degree of minimum 3 Years duration in BCA, B. Sc (IT/ Computer Science) with Mathematics as a course at 10+2 level or at Graduate Level.
Obtained at least 50% (45% in case of candidate belonging to reserved category) at the qualifying Examination","It is two year full time Lateral Entry course. Approved by AICTE, Affiliated to Gujarat Technological University, Ahmedabad"
12,"Ramrati Institute of Technology, Saharanpur",Fatehpur Guzar,Uttar Pradesh,PGDCA,2 years,Full time,,PG,0.4 lakhs,(AICTE) All India Council of Technical Education,Graduation from any Recognized university with relevant subjects.,This is a two year full time programme leading to a Master Degree in Management.
13,"Laxmi Institute of Computer Applications, Sarigam",Karanj,Gujarat,MCA,3 years,Full time,60,PG,2.16 lakhs,(AICTE) All India Council of Technical Education,Bachelor Degree with minimum 50%,"The Masters in Computer Applications is a three-year full time course affiliated to the Gujarat Technological University and is approved by the All India Council for Technical Education (AICTE).The course structure has been formulated by the affiliating University. Reading the signs of the times, we challenge and train our students to be innovators in the technical fi...See More"
14,"Laxmi Institute of Computer Applications, Sarigam",Karanj,Gujarat,MCA Lateral Entry,2 years,Full time,60,PG,1.44 lakhs,(AICTE) All India Council of Technical Education,BCA / B. Sc. (IT / Computer) qualified students.,2 years full time lateral entry MCA course.
15,"Laxmi Institute of Commerce and Computer Applications, Sarigam",Karanj,Gujarat,BCA,3 years,Full time,60,UG,,,"Candidate should have passed H.Sc./its Equivalent Examination in Science or Commerce Stream.
Candidate should have passed H.Sc./its Equivalent Examination with English and Mathematics / Business math / Statistics.",It is 3 year full time course.
16,"Anand Institute of Information Science, Anand",Anand,Gujarat,MCA,3 years,Full time,60,PG,1.68 lakhs,(AICTE) All India Council of Technical Education,Eligibility criteria is as per guidelines of AICTE/DTE for respective academic year.,It is 3 year full time course.
17,"Anand Institute of Information Science, Anand",Anand,Gujarat,MCA Lateral Entry,2 years,Full time,72,PG,1.12 lakhs,(AICTE) All India Council of Technical Education,Eligibility criteria is as per guidelines of AICTE/DTE for respective academic year.,It is 2 year full time lateral entry course.
18,"Braj Institute of Management and Technology, Aligarh",Aligarh,Uttar Pradesh,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,"Candidate must pass intermidiate examination or equivalent (10+2 with Maths/Computer
Science) and percentage as prescribed bt the University from any recognized Board.",The BCA Programme is designed to focus on current computer applications. The main aim of the programme is to develop ability to interact with real life situations and to build systems for smooth functioning of organizations.
19,"Shri Brahmanand Institute of Management and Computer Science, Junagadh",Monpari Moti,Gujarat,BCA,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 or its equivalent from any recognized Board / University,"The 3-year BCA program follows Semester System spread over 6 semesters and the Syllabus and teaching scheme of Saurashtra University,Rajkot.
After graduation, student can start their career as a Junior Programmer and get promoted to the post of senior Programmers & Project Managers in the IT sector."
20,"Shri Brahmanand Institute of Management and Computer Science, Junagadh",Monpari Moti,Gujarat,MCA,3 years,Full time,120,PG,1.74 lakhs,(AICTE) All India Council of Technical Education,Graduation from any Recognized university with relevant subjects.,Shri Brahmanand Institute of Computer Science (MCA) a foundation by ShriBhagavatinandji Education Trust. Shri Brahmanand Institute of Computer Science (MCA) is affiliated to Gujarat Technological University(GTU). Shri Brahmanand Institute of Computer Science (MCA) was established in the Year-2009. Our institute gives much importance to discipline and behavioral aspect...See More
21,"Shri Brahmanand Institute of Management and Computer Science, Junagadh",Monpari Moti,Gujarat,PGDCA,1 year,Full time,,PG,,,Graduation from any Recognized university with relevant subjects.,"Programme is suitable for students who have just passed 10+2+3 and looking forward to a career in the Information Technology.
The 1-year PGDCA program follows Semester System spread over 2 semesters and the Syllabus and teaching scheme of Saurashtra University, Rajkot.
After graduation, student can start their career as a Junior Programmer and get promoted to th...See More"
22,"Narsinhbhai Institute of Computer Studies and Management, Kadi",Kadi,Gujarat,MCA,3 years,Full time,120,PG,2.22 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,It is 3 year full time course.
23,"Narsinhbhai Institute of Computer Studies and Management, Kadi",Kadi,Gujarat,MCA Lateral Entry,2 years,Full time,,PG,1.48 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,It is 2 year full time lateral entry course.
24,"Grow More Institute of Computer Application, Himmatnagar",Agiyol,Gujarat,BCA,3 years,Full time,120,UG,,(AICTE) All India Council of Technical Education,"Candidates seeking admission to the First year of B.C.A must have passed HSC or its equivalent examination from any state of India with English as the one of the subjects. The candidates must also have a passed at least one of the following subjects. Mathematics, Business Mathematics, Statistics, Accountancy, Economics, Organization of Commerce, Book keeping, Computer, Logic.","This programme is aimed at imparting advanced conceptual knowledge and practical skills to the participants to make them acquaint with every areas related to IT and Computer science like hardware, software, programming, languages, networking and applications thereof."
25,"Grow More Faculty of Computer Application, Himmatnagar",Agiyol,Gujarat,MCA,3 years,Full time,120,PG,1.56 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,"3 year MCA is affiliated with Gujarat Technological University, Ahmadabad, and Approved by All India Council of Technical Education (AICTE) New Delhi."
26,"CU Shah College of Master of Computer Application, Surendranagar",Surendranagar,Gujarat,MCA,3 years,Full time,60,PG,1.98 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,"3 year MCA course is approved by All India Council for Technical Education (AICTE), New Delhi and Government of Gujarat, and affiliated to Gujarat Technological University (GTU), Ahmedabad."
27,"CU Shah College of Master of Computer Application, Surendranagar",Surendranagar,Gujarat,MCA Integrated,5 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,"5 year MCA course is approved by All India Council for Technical Education (AICTE), New Delhi and Government of Gujarat, and affiliated to Gujarat Technological University (GTU), Ahmedabad."
28,"CU Shah College of Master of Computer Application, Surendranagar",Surendranagar,Gujarat,MCA Lateral Entry,2 years,Full time,60,PG,1.32 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,"2 year MCA course is approved by All India Council for Technical Education (AICTE), New Delhi and Government of Gujarat, and affiliated to Gujarat Technological University (GTU), Ahmedabad."
29,"Neelkanth Vidyapeeth, Meerut",Meerut,Uttar Pradesh,BCA,3 years,Full time,,UG,0.94 lakhs,,10+2 level examination or any other equivalent of CBSE or ICSE or any other recognized board.,"BCA is an exciting professional discipline offering numerous career opportunities. It is the fascinating and challenging field to develop oneself in IT Sector. After acquiring the Bachelors Degree in Computer Application (BCA) there is a further educational opportunity to go for MCA i.e. Master Programme.
This programme provides good working knowledge is Database a...See More"
30,"Shivam Institute of Computer Technology, Anand",Valasan,Gujarat,MCA,3 years,Full time,60,PG,1.5 lakhs,(AICTE) All India Council of Technical Education,BCA qualified candidates.,"M.C.A affiliated with Gujarat Technological University, which is 3 Years (Six Semester) course."
31,"Shivam Institute of Computer Technology, Anand",Valasan,Gujarat,MCA Lateral Entry,2 years,Full time,,PG,,(BCI) Bar Council of India,Only for B.Sc.(CS/IT) or BCA Graduates),"Master of Computer Application (MCA), Duration of 02 Years Lateral Entry."
32,"Shivam Institute of Management Commerce and Computer Technology, Anand",Valasan,Gujarat,BCA,3 years,Full time,60,UG,,,"ll candidates who have passed/appeared in the XII Higher Secondary Certificate (HSC) Examination in Science(any group)/Commerce stream of Gujarat Secondary and Higher Secondary Education Board, Gandhinagar or an examination of any other examining body recognized as equivalent with English subject and with minimum 35 % marks are eligible to apply for the admissions to the BCA program.
Three years diploma course in computer science of Board of Technical Education conducted by Government of Gujarat or its equivalent are also eligible for directly admission in 2nd year.","The BCA course structure is spread across six semesters in three years. Each semester comprises of theory and practical subjects. The syllabus is designed by Veer Narmad South Gujarat University, Surat as per CBCS (Choice Based Credit System). The course is regularly updated by University to keep the students upgraded with market trend."
33,"The Mandvi Education Society College of Business Administration and Computer Application, Surat",Mandvi,Gujarat,BCA,3 years,Full time,60,UG,,UGC,"All candidates who have passed/appeared in the XII Higher Secondary Certificate (HSC) Examination in Science(any group)/Commerce stream of Gujarat Secondary and Higher Secondary Education Board, Gandhinagar or an examination of any other examining body recognized as equivalent with English subject and with minimum 35 % marks are eligible to apply for the admissions to the BCA program.
Three years diploma course in computer science of Board of Technical Education conducted by Government of Gujarat or its equivalent are also eligible for directly admission in 2nd year.",Technical Education can meet the expanding demands of expanding society and to meet its multiplying demands.Bachelor of Computer Applications is a 3 years under-graduate degree course in the field of Computer Applications. BCA Course is an undergraduate program where students are exposed to various areas of computer applications including the latest developments in th...See More
34,"The Mandvi Education Society Institute of Computer Studies, Surat",Mandvi,Gujarat,MCA,3 years,Full time,60,PG,1.65 lakhs,(AICTE) All India Council of Technical Education,The students entering MCA must have a B.C.A./B.Sc./ B.Com/B.A. degree with Mathematics as one of the subjects at 10+2 level or at graduation. Of the 6 semesters one semester is to be spent in an industry developing a software system. The MCA programme is planned to have 5 theory subject plus two laboratories each semester.,"MCA is a three year (6 semesters) PG programme affiliated with Gujarat Technological University (GTU), Ahmedabad."
35,"The Mandvi Education Society Institute of Computer Studies, Surat",Mandvi,Gujarat,MCA Lateral Entry,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,The students entering MCA must have a B.C.A./B.Sc./ B.Com/B.A. degree with Mathematics as one of the subjects at 10+2 level or at graduation. Of the 6 semesters one semester is to be spent in an industry developing a software system. The MCA programme is planned to have 5 theory subject plus two laboratories each semester.,"Two year (4 semesters) lateral entry PG programme affiliated with Gujarat Technological University (GTU), Ahmedabad."
36,"Samarth College of Computer Application, Sabarkantha",Himmatnagar,Gujarat,MCA,3 years,Full time,60,PG,1.44 lakhs,(AICTE) All India Council of Technical Education,Student must have passed in CMAT 2015-2016 exam and Graduation in any stream with 50% marks for open category and 45% marks for the reservation from a statutory university.,It is 3 year full time course.
37,"Hari College of Management, Saharanpur",Saharanpur,Uttar Pradesh,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2.,"Course offers Bachelor of Business Administration with a duration of 3 years full time and affiliated to Uttar Pradesh Technical University,Lucknow"
38,"Patel Group of Institutions, Mehsana",Mehsana,Gujarat,MCA,3 years,Full time,120,PG,1.29 lakhs,(AICTE) All India Council of Technical Education,Graduation from any Recognized university with relevant subjects,"Master of Computer Application is a three year post graduate Degree. The course is generally designed to be in six semesters and affiliated under the University/AICTE. The course is aimed to meet the increasing demand of the IT sector as well as other industries, taking the advantage of information-Technology."
39,"Patel Group of Institutions, Mehsana",Mehsana,Gujarat,MCA Integrated,5 years,Full time,60,PG,,(AICTE) All India Council of Technical Education,10+2 from any Recognized Board with relevant subjects,"This is a five year full time integrated course, affiliated to Gujarat Technological University, Ahmedabad approved by AICTE"
40,"Patel Group of Institutions, Mehsana",Mehsana,Gujarat,MCA Lateral Entry,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,Graduation from any Recognized university with relevant subjects,"Master of Computer Application is a lateral entry two year post graduate Degree. The course is generally designed to be in four semesters and affiliated under the University/AICTE. The course is aimed to meet the increasing demand of the IT sector as well as other industries, taking the advantage of information-Technology."
41,"AR Institute of Management and Technology, Meerut",Salarpur Jalalpur,Uttar Pradesh,BCA,3 years,Full time,,UG,,"Ministry of HRD, Govt. of India.",Minimum 45% marks in class 12th from any stream. Maths in class 10th is required.,"This is a three years full-time programme. Affiliated to CCS University, Meerut
In this programme, the basic concepts of IT are imparted to the students that provide an understanding and skill related to the use of computer and its applications. BCA grooms the students with comprehensive inputs from the rapidly changing IT industry & enables them to develop an all-ro...See More"
42,"Shri Baba Mast Nath Institute of Management Studies and Research, Rohtak",Rohtak,Haryana,MCA,3 years,Full time,60,PG,1.2 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,Master of Computer Application it is a full time 3 year course
43,"MM Institute of Computer Technology and Business Management, Mullana",Mullana,Haryana,BCA,3 years,Full time,,UG,0.9 lakhs,(AICTE) All India Council of Technical Education,The candidates should have passed Senior Secondary (10+2) Examination with atleast five subjects including Maths and English subjects from any recognized Board/University.,It is 3 year full time course.
44,"MM Institute of Computer Technology and Business Management, Mullana",Mullana,Haryana,BCA Lateral Entry,2 years,Full time,,UG,,(AICTE) All India Council of Technical Education,"The candidates with Diploma in any stream viz. 3 years after 10th or 2 years after 10+2 or one year trade training course of Computer Operator and Programming Assistant (COPA) From ITI after 10+2 with Mathematics or equivalent examination with 50% marks in aggregate, from a recognized Board/University/ITI will be allowed Lateral Entry in 3rd Semester of BCA course.",It is 2 year full time Lateral entry course.
45,"MM Institute of Computer Technology and Business Management, Mullana",Mullana,Haryana,BCA MCA Integrated,5 years,Full time,,PG,,(AICTE) All India Council of Technical Education,The candidates of BCA-MCA (5 years Integrated course) will have the option to move out with a degree of BCA after passing 3 years of the course.,This is full time 5 years integrated degree course.
46,"MM Institute of Computer Technology and Business Management, Mullana",Mullana,Haryana,MCA,3 years,Full time,90,PG,1.8 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have passed Bachelor's Degree of minimum 3-years duration with minimum 50% marks (45% in the case of SC/ST category) in any discipline with Mathematics/Statistics as one of the subjects at 10 + 2 level from any recognized University.
Or
BCA Degree of minimum 3- years duration with minimum 50% marks (45% in the case of SC/ST category) from any recognized University.",It is 3 year full time course.
47,"MM Institute of Computer Technology and Business Management, Mullana",Mullana,Haryana,MCA Lateral Entry,2 years,Full time,,PG,,(AICTE) All India Council of Technical Education,Bachelor's Degree of minimum 3 yrs duration in BCA/B.Sc. (IT/Computer Science) with Mathematics/Statistics as a subject at 10+2 level or at graduation level with atleast 50% marks (45% in the case of SC/ST category) in the qualifying examination from any recognized University.,It is 2 year full time course.
48,"Swami Devi Dyal Institute of Computer Science, Panchkula",Golpura,Haryana,BCA,3 years,Full time,60,UG,1.05 lakhs,(AICTE) All India Council of Technical Education,Passed 10+2 examination with mathematics having Obtained 50% marks in aggregate,"Bachelour of computer applications is a 3 years course affiliated to Kurukshetra University, Kurukshetra."
49,"Swami Devi Dyal Institute of Computer Science, Panchkula",Golpura,Haryana,MCA,3 years,Full time,120,PG,1.74 lakhs,,"""Should be a pass with at least 50% marks(45% in case of candidate belonging to reserved category i.e. SC Category) in any recognized Bachelor’s Degree of minimum 3 years’ duration in any discipline with Mathematics at 10 + 2 level.
or
Should be a pass with at least 50% marks (45% in case of candidate belonging to reserved category i.e. SC Category) in any recognized Bachelor’s Degree of minimum 3 years’ duration in any discipline with Mathematics/statistics as one of the subjects
or
Should be a pass with at least 50% marks (45% in case of candidate belonging to reserved category i.e. SC Category) in BCA Degree of minimum three years duration from a recognized University.""","Masters of computer applications is a 3 years course affiliated to Kurukshetra University, Kurukshetra."
50,"Himalayan Institute of Computer Science, Sirmour",Andheri,Himachal Pradesh,BCA,3 years,Full time,40,UG,,(AICTE) All India Council of Technical Education,Mathematics at 10+2 level securing at least 50% marks (45% marks in case of candidate belonging to reserved category),Bachelor of Computer Applications is full time three year under graduate course.
51,"Himalayan Institute of Computer Science, Sirmour",Andheri,Himachal Pradesh,MCA,3 years,Full time,60,PG,1.56 lakhs,(AICTE) All India Council of Technical Education,Recognized Bachelor's degree of minimum three years duration with Mathematics at 10+2 level or at Graduate level securing at least 50% marks (45% marks in case of candidate belonging to reserved category) at the qualifying Examination & HPCET- conduct by HP Technical University,Master of Computer Applications is full time three years post graduate course
52,"Sacred Heart Institute of Management and Technology, Sitapur",Sitapur,Uttar Pradesh,MCA,3 years,Full time,25,PG,1.72 lakhs,(AICTE) All India Council of Technical Education,The candidate should have graduate degree,This is a full time three year course.
53,"Sacred Heart Institute of Management and Technology, Sitapur",Sitapur,Uttar Pradesh,MCA Lateral Entry,2 years,Full time,,PG,1.15 lakhs,(AICTE) All India Council of Technical Education,The candidate should have graduate degree.,This is a full time two year course.
54,"Department of Computer Applications, Cochin University of Science and Technology, Ernakulam",Ernakulam,Kerala,MCA,3 years,Full time,30,PG,0.66 lakhs,(AICTE) All India Council of Technical Education,Any Science Graduate with Mathematics as one of the main or subsidiary subjects or graduate in Electronics/ IT/ Computer Science/ Computer Applications / Engineering / Technology with aggregate 55% marks in all subjects other than languages and humanities,It is 3 year full time course.
55,"Nirmala College, Ernakulam",Muvattupuzha,Kerala,B. Com Computer Applications,3 years,Full time,30,UG,,UGC,Minimum eligibility 10+2 or equivalent.,It is 3 year full time course.
56,"Nirmala College, Ernakulam",Muvattupuzha,Kerala,BCA,3 years,Full time,60,UG,0.45 lakhs,UGC,Minimum eligibility 10+2 or equivalent.,It is 3 year full time course.
57,"Nirmala College, Ernakulam",Muvattupuzha,Kerala,MCA,3 years,Full time,60,PG,1.5 lakhs,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,It is 3 year full time course.
58,"Nirmala College, Ernakulam",Muvattupuzha,Kerala,MCA Lateral Entry,2 years,Full time,60,PG,1 lakh,(AICTE) All India Council of Technical Education,Bachelors degree in related branch.,It is 2 year full time course.
59,"Don Bosco College, Thrissur",Thrissur,Kerala,B. Com Computer Application,3 years,Full time,50,UG,,UGC,Minimum eligibility 10+2 or equivalent.,It is 3 year full time course.
60,"Don Bosco College, Thrissur",Thrissur,Kerala,BCA,3 years,Full time,24,UG,,UGC,Minimum eligibility 10+2 or equivalent.,It is 3 year full time course.
61,"Disha Bharti College of Management and Education, Saharanpur",Chidbana,Uttar Pradesh,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with 45% marks.,BCA is a three-year(six semesters) UG course affiliated by Chaudhary Charan Singh University
62,"Institute of Management Studies, Saharanpur",Harora Aht.,Uttar Pradesh,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,10+2 (Intermediate) with minimum 45%.Mathematics as a compulsory subject.,Bachelor in Computer Applications-Duration of three years full-time course offered by Mahamaya Technical University Noida.
63,"School of Business Management and Technology, Bulandshahr",Bulandshahr,Uttar Pradesh,BCA,3 years,Full time,,UG,,,The candidate should have passed in 10+2.,"Bachelor of Computer Application Duration of three years full time course Affiliated to Chaudhary Charan Singh University, Meerut"
64,"Dwarikadheesh Research Education and Management School, Saharanpur",Saharanpur,Uttar Pradesh,BCA,3 years,Full time,60,UG,,,Must have passed 10+2 with English and Mathematics as subjects and minimum of 45% marks.,Bachelor of Computer Application is 3 years fulltime program
65,"ITERC Group of Institutions, Ghaziabad",Ghaziabad,Uttar Pradesh,BCA,3 years,Full time,60,UG,,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2 with 45% marks in aggregate.,"BCA is a full time three years graduate degree program, which is designed to develop Technomanagerial capabilities."
66,"Shree Sai Institute of Technology, Ratlam",Borwana,Madhya Pradesh,MCA,3 years,Full time,45,PG,0.99 lakhs,(AICTE) All India Council of Technical Education,Graduation from any Recognized university with relevant subjects.,"This is a full time three year course affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal and approved by AICTE."
67,"Disha Institute of Science and Technology, Bijnor",Dhampur,Uttar Pradesh,MCA,3 years,Full time,60,PG,2.01 lakhs,(AICTE) All India Council of Technical Education,Bachelor's Degree in any discipline from a recognized Indian University or equivalent with Mathematics at 10+2 or at Graduation level. Candidates appearing in final examination may also apply,"It is three years full time course. Approved by AICTE, Ministry of HRD, Govt. of India. & Affiliated to Maha Maya Technical University, Noida."
68,"Disha Institute of Science and Technology, Bijnor",Dhampur,Uttar Pradesh,MCA lateral Entry,2 years,Full time,,PG,1.34 lakhs,(AICTE) All India Council of Technical Education,Bachelor's Degree in any discipline from a recognized Indian University or equivalent with Mathematics at 10+2 or at Graduation level. Candidates appearing in final examination may also apply,"It is two years full time course. Approved by AICTE, Ministry of HRD, Govt. of India. & Affiliated to Maha Maya Technical University, Noida."
69,"Sri Sai Iqbal College of Management and Information Technology, Pathankot",Badhani,Punjab,BCA,3 years,Full time,,UG,,(AICTE) All India Council of Technical Education,10+2 level passed students with related combination,"Bachelor of Computer Application (BCA) is a 3 yrs full time course that is designed to give basic knowledge and clear understanding of all the functions of Corporate World. BCA programme also develops managerial skills in the students by giving him/her a broader preparation through knowledge of functions, enhancing decision making capability. The methodology involves ...See More"
70,"Sri Sai Iqbal College of Management and Information Technology, Pathankot",Badhani,Punjab,MCA,3 years,Full time,60,PG,2.25 lakhs,(AICTE) All India Council of Technical Education,Related degree with 50% marks,Master of Computer Application is a three years fulltime course Approved by AICTE
71,"Institute of Engineering and Technology, Rupnagar",Bhaddal,Punjab,MCA,3 years,Full time,60,PG,2.33 lakhs,(AICTE) All India Council of Technical Education,"1. Bachelor's Degree of 3 year duration with Mathematics at least at 10+2 or B. Com. with Business Statistics.
Lateral Entry to 2nd year MCA : Recognized Bachelor’s Degree of minimum 3 yrs duration in BCA, B.Sc. (IT/Computer Science) with mathematics as a course at 10+2 or graduate level.","Master of Computer Applications is three-years duration full-time course affiliated to Punjab Technical University, Jalandhar and approved by All India Council for Technical Education."
72,"SSD Womens Institute of Technology, Bathinda",Bathinda,Punjab,BCA,3 years,Full time,40,UG,,,Minimum eligibility 10+2 or equivalent.,BCA is 3 year full time course.
73,"SSD Womens Institute of Technology, Bathinda",Bathinda,Punjab,MCA,3 years,Full time,60,PG,1.88 lakhs,,The minimum qualification for MCA programme is prescribed as Bachelor's degree of minimum three years duration in any discipline with 50% marks in aggregate(40 % marks for SC/ST and Physically Handicapped with at least 40 % disability) provided that they must have passed the 10+2 or higher degree examination with mathematics /Statistics/Business Mathematics/ Business statistics/Quantitative Techniques or equivalent as compulsory/optional/additional paper,This is a 3 year full time course.
74,"A and M Institute of Computer and Technology, Pathankot",Pathankot,Punjab,MCA,3 years,Full time,60,PG,2.22 lakhs,(AICTE) All India Council of Technical Education,Graduation Or Bechelor's Degree with Mathematics / statistics / business mathematics / Business statistics / quantative technique as compulsory / optional paper one of the subject either at 10+2 or at graduation level.,It is 3 year full time course.
75,"Asra Institute of Advanced Studies, Sangrur",Bhawanigarh,Punjab,BCA,3 years,Full time,120,UG,,(AICTE) All India Council of Technical Education,Any student who has passed 10+2 examination preferably with Mathematics from a statutory University/Board or any other examination equivalent thereto in any stream is eligible to seek admission in this course.,"offers 3 years regular Bachelor Degree in Computer Application. * Affiliated to Punjabi University, Patiala."
76,"Asra Institute of Advanced Studies, Sangrur",Bhawanigarh,Punjab,MCA,3 years,Full time,120,PG,,(AICTE) All India Council of Technical Education,"Graduation 50% marks & Mathematics at +2 level or BCA or B.Com. with 50% marks.
Admission : Through MET, conducted by Punjabi University, Patiala. However, management quota seats are filled through direct admission on the basis of merit.","offers 3 years regular Masters Degree in Computer Applications * Affiliated to Punjabi University, Patiala."
77,"Acharya Shree Nanesh Samta Mahavidyalaya, Chittorgarh",Danta,Rajasthan,BCA,3 years,Full time,,UG,,UGC,To take admission in BCA-part-1 candidate have secured 50% or more in Senior Secondary (10+2) exam in any stream(i.e Arts Or Commerce or Science). The Selection is made as per University guidelines ; presently through merit formed on the basis of percentage of qualifying exam and personal interview,The BCA is a three year Course in Faculty of Science extending over three academic sessions Medium Of instruction and the exams will be in English only .There shall be an examination at the end of each year
78,"Acharya Shree Nanesh Samta Mahavidyalaya, Chittorgarh",Danta,Rajasthan,MCA,3 years,Full time,45,PG,1.23 lakhs,(AICTE) All India Council of Technical Education,"To take admission in MCA; candidate must be 10+2 (with mathematics) and Graduation in any subject from any recognized university or BCA or Graduation in any subject with mathematics as one subject from any recognized university with at least 50% marks for general, 45% in case of SC, St and OBC in the Graduate Examination. The selection is made through common admission test RMCAAT being conducted at State level [15% seats are filled at College level as management quota].","The Master of Computer Applications (MCA) is a 3 year (6 semester) Full time course. Exams are conducted by Rajasthan Technical University, Kota at the end of every six months."
79,"Acharya Shree Nanesh Samta Mahavidyalaya, Chittorgarh",Danta,Rajasthan,PGDCA,1 year,Full time,,PG,,,"To take admission in PGDCA, Candidate must be Graduate in any stream with 50% marks or more in Bachelor's or Master Degree of any University recongnised for the purpose by the syndicate.","The PG Diploma in Computer Application is a One-year, full time course. Exams are conducted by Mohan Lal Sukhadiya University, Udaipur at the end of academic year.
To explore various software development tools used in creating applicaiotn software and Latest Technologies which has made day to day life easier. From the Bulk of unemployed graduate, PGDCA Course prepa...See More"
