,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
890,890,"Parul Institute of Law, Vadodara",,2016, Gujarat,Waghodia, Parul University  P.O.Limda  Ta.Waghodia - 391760 Dist. Vadodara  Gujarat(India),Private,(BCI) Bar Council of India,,08320158162,,http://paruluniversity.ac.in/faculty/faculty-of-law/parul-institute-of-law/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport']","['CLAT', 'LSAT-INDIA']",law,29,https://www.facebook.com/ParulUniversity/?ref=page_internal,https://twitter.com/paruluniversity?lang=en,https://www.youtube.com/user/parulinstitute,https://en.wikipedia.org/wiki/Parul_University
891,891,"Disha Law College, Raipur",,, Chhattisgarh,Raipur, Raipur Satya Vihar Vidhansabha-Chandrakhuri Marg   Ahead of Gyanganga School  Raipur. Chhattisgarh,Private,(BCI) Bar Council of India,,09926164431,,http://dlc.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,5,,,,
892,892,"AR Bhatt College, Junagadh",,2008, Gujarat,Una,"
Veraval Highway  Veraval Road UNA-362560  UNA(Junagadh)-Gujarat  India ",Private,(BCI) Bar Council of India,,,,http://www.arbhattcollege.in/,,"['Library', 'Sports', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,https://www.facebook.com/ArBhattCollegeUna/,,,
893,893,"Smt RD Gardi College, Rajkot",,2004, Gujarat,Rajkot, Haripar (Pal)  Opp. Motel the Village  Kalawad Road  Rajkot - 360005 Gujarat,Private,(BCI) Bar Council of India +1 more(NCTE) National Council for Teacher Education,"Saurashtra University, Rajkot",0281-2783485,,http://rdgardicampus.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,,,,
894,894,"Kashmir Law College, Srinagar",,2005, Jammu and Kashmir,Srinagar,Nowshera  Srinagar Kashmir  Jammu and Kashmir  India ,Private,(BCI) Bar Council of India +1 moreUGC,"University of Kashmir, Srinagar",0194-2145723,,http://www.kashmirlawcollege.com/pageviewer.aspx?id=8,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,https://www.facebook.com/Kashmir-LAW-College-123741294466707/,,,
895,895,"MCT College of Legal Studies, Malappuram",,2015, Kerala,Melmuri, Melmuri  Malappuram  Pin: 676517  Kerala,Private,(BCI) Bar Council of India,,0483-2971212,,http://www.mctlawcollege.org/,,"['Library', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,,,,
896,896,"Vishal Law Institute, Leikai",,2012, Manipur,Langjing," Leikai
Tamphagei Road  Near Imphal Airport Imphal West - 795140 Manipur ",Private,(BCI) Bar Council of India,,,,http://www.vishallawinstitute.in,,"['Library', 'Sports', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,https://www.facebook.com/Vishal-Law-Institute-1690414134542763/,,,
897,897,"Punjab College of Law, Tarn Taran",,2016, Punjab,Usman,"<span class=""address iconHighlighted""></span>",Private,(BCI) Bar Council of India,,09356649492,,http://www.punjabcollegeoflaw.com/,,"['Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,7,https://www.facebook.com/punjabcollegeoflaw/,,,
898,898,"Aryans College of Law, Patiala",,2016, Punjab,Nepran, Vill: Nepra  Chandigarh-Patiala Highway  Between Rajpura and Banur  Punjab,Private,(BCI) Bar Council of India,,084277-78000,,http://www.aryans.edu.in/aryans-college-law.php,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'WiFi', 'Transport', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,,https://www.facebook.com/AryansGroupChandigarh,https://twitter.com/AryansChd,https://www.youtube.com/user/aryanscollege,
899,899,"Baba Farid Law College, Faridkot",,2004, Punjab,Faridkot, Kotkapura Road  Faridkot-151203  Punjab  India,Private,(BCI) Bar Council of India,,01639-251400,,http://www.bflc.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']","['CLAT', 'LSAT-INDIA']",law,21,https://www.facebook.com/Baba-Farid-Law-College-180186188676780/,,https://www.youtube.com/channel/UCy8EIJUzZol-_lOc57461Jg,
