,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
400,400,"CSI College for Legal Studies, Kanakkary",,2013, Kerala,Kanakkary,Kanakkary  Kottayam - 686632  Kerala  India ,Private,(BCI) Bar Council of India,,0481-2531644,,http://csicls.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'IT Infrastructure']",['KLEE'],law,13,https://www.facebook.com/CSI-College-for-Legal-Studies-Kottayam-1410406432545155/,https://twitter.com/csiils,,
401,401,"Nehru Gram Bharati, Allahabad",,1996, Uttar Pradesh,Palikaranpur Kachar Gairaba,"
Kotwa- Jamunipur Dubawal  Allahabad  Uttar Pradesh ",Government,UGC +1 moreBCI,,,,http://www.ngbu.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['KLEE'],law,133,https://www.facebook.com/nehrugrambharatiuniversity/,,,
402,402,"North Orissa University, Baripada",,1999, Odisha,Baripada, Sri Ram Chandra Vihar  Takatpur  Baripada  Mayurbhanj  Odisha-757003,Government,UGC,,,,http://www.nou.nic.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Medical', 'IT Infrastructure']",['KLEE'],law,56,,,,https://en.wikipedia.org/wiki/North_Orissa_University
403,403,"Indira Gandhi University, Meerpur",,2013, Haryana,Meerpur,"V.P.O-Meerpur  Rewari  Haryana - 122502
 ",Government,UGC,,01274-248753,,http://igu.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['KLEE'],law,,https://www.facebook.com/iguniversity,https://twitter.com/igu_meerpur,https://www.youtube.com/channel/UCZ1erlixhJEQTUJQGXTApFw,"https://en.wikipedia.org/wiki/Indira_Gandhi_University,_Meerpur"
404,404,"Abhilashi University, Mandi",,2014, Himachal Pradesh,Chail-Chowk,"
Chail Chowk  Tehsil  Chachyot  Mandi  Himachal Pradesh - 175028  India ",Private,"UGC +4 morePCI, BCI, CCIM, Government of Himachal Pradesh",,,,http://www.abhilashiuniversity.com/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['KLEE'],law,159,https://www.facebook.com/abhilashiuniversitymandi/,,,https://en.wikipedia.org/wiki/Abhilashi_University
405,405,"Amity Law School Centre II, Noida",,2009, Uttar Pradesh,Noida,"
I-3 Block  4th Floor  Room No. 404  Amity University Campus  Sector-125  Noida – 201303  Gautam Buddha Nagar  Uttar Pradesh  India ",Private,(BCI) Bar Council of India,,0120-2445252,,http://www.amity.edu/als2/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['KLEE'],law,29,https://www.facebook.com/Amity-Law-SchoolCentre-II-778583445521971/,,,
406,406,"Dispur Law College, Guwahati",,1993, Assam,Guwahati,"
Dharmananda Das Avenue  Last Gate  Dispur  Guwahati-6  Kamrup  Assam  India ",Government,(BCI) Bar Council of India,,0361-2220380,,http://www.dispurlawcollege.org/,,"['Library', 'Sports', 'Medical', 'IT Infrastructure']",['KLEE'],law,16,https://www.facebook.com/Dispur-Law-College-502152649883427/,https://twitter.com/dispurlawcolleg,,
407,407,"Shri Swami Vivekanand Shikshan Sanstha Law College, Osmanabad",,1984, Maharashtra,Osmanabad," Osmanabad Vidya Nagar  Tambri Vibhag 
Osmanabad  Maharastra. Pin :- 413501 ",Private,(BCI) Bar Council of India,,,,http://www.lawosmanabad.org/,,"['Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['MH CET Law'],law,8,https://www.facebook.com/lawosmanabad,,,
408,408,"SOA National Institute of Law, Bhubaneswar",,2010, Odisha,Bhubaneswar,Kalinga Nagar  SUM Hospital Road  Ghatikia  Bhubaneswar – 751003  Orissa  India ,Private,(BCI) Bar Council of India +1 moreUGC,,,,http://www.soauniversity.ac.in/snil/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['AP LAWCET'],law,6,https://www.facebook.com/SOASNIL/,,,
409,409,"Navjeevan Law College, Nashik",,1999, Maharashtra,Nashik," Nashik 
Shivshakti Chowk (Near Trimurti Chowk)  CIDCO-4  Nashik-8. Maharashtra
 ",Private,(BCI) Bar Council of India +1 moreGovernment of Maharashtra,,,,http://www.navjeevanlawcollege.com/,,"['Library', 'Sports', 'Auditorium', 'IT Infrastructure']",['AP LAWCET'],law,6,https://www.facebook.com/navjeevanlawcollegenashik,,,
