,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
51,51,"Army Institute of Law, Mohali",AIL,1999, Punjab,Sahibzada Ajit Singh Nagar,"
Sector - 68  Mohali - 160062 Punjab  INDIA ",Private,(BCI) Bar Council of India,,,3,http://ail.ac.in/,312.49,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",['Panjab University B.A. LL.B'],law,16,https://www.facebook.com/ArmyInstituteOfLaw/,,,https://en.wikipedia.org/wiki/Army_Institute_of_Law
52,52,"University School of Law and Legal Studies, New Delhi",,2001, Delhi,New Delhi,GGS Indraprastha University  C-Block  Sector 16-C  Dwakra  New Delhi - 110078  India  ,Government,(BCI) Bar Council of India,,,2,http://www.ipu.ac.in/uslls/,280.14,"['Library', 'Sports', 'Auditorium', 'IT Infrastructure']","['IPU CET LLB', 'IPU CET LLM']",law,21,,,,https://en.wikipedia.org/wiki/University_School_of_Law_and_Legal_Studies
53,53,"Shivaji University, Kolhapur",SUK,1962, Maharashtra,Kolhapur,Vidyanagar  Kolhapur - 416004  Maharashtra  India   ,Government,UGC,,,,http://www.unishivaji.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']","['IPU CET LLB', 'IPU CET LLM']",law,216,https://www.facebook.com/shivajiuniversity,https://twitter.com/unishivaji,https://www.youtube.com/channel/UCfptpjcQmF1D9Eezm4oM4ag,https://en.wikipedia.org/wiki/Shivaji_University
54,54,"Tata Institute of Social Sciences, Mumbai",,1936, Maharashtra,Mumbai,"
V.N. Purav Marg  Deonar  Mumbai 400088  Maharashtra  India ",Private,UGC,,,,http://www.tiss.edu/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['IPU CET LLB', 'IPU CET LLM']",law,198,https://www.facebook.com/TISSMumbai/,https://twitter.com/TISSpeak,https://www.youtube.com/channel/UCn6T2hOm8mmxDeOMjX-hc_A,https://en.wikipedia.org/wiki/Tata_Institute_of_Social_Sciences
55,55,"Annamalai University, Annamalai Nagar",,1929, Tamil Nadu,Chidambaram,Annamalai Nagar- 608002 Tamil Nadu India ,Government,"(DCI) Dental Council of India +2 more(MCI) Medical Council of India, UGC",,,,http://annamalaiuniversity.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['IPU CET LLB', 'IPU CET LLM']",law,2596,,https://twitter.com/annamalai_,,https://en.wikipedia.org/wiki/Annamalai_University
56,56,"Vel's Institute of Science Technology and Advanced Studies, Chennai",,2008, Tamil Nadu,Chennai,Velan Nagar  P.V. Vaithiyalingam Road  Pallavaram  Chennai - 600 117  Tamil Nadu  India ,Private,UGC,,,,http://www.velsuniv.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['IPU CET LLB', 'IPU CET LLM']",law,469,https://www.facebook.com/Velsuniv/,https://twitter.com/velschennai,,"https://en.wikipedia.org/wiki/Vels_Institute_of_Science,_Technology_%26_Advanced_Studies"
57,57,"The NorthCap University, Gurgaon",,2009, Haryana,Gurgaon,"
HUDA Sector 23-A Gurugram - 122017  India ",Private,UGC,,,,http://ncuindia.edu/index.php,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['LSAT-INDIA', 'CLAT', 'AILET', 'AILET PG', 'CLAT PG']",law,142,https://www.facebook.com/TheNorthCapUniversity,https://twitter.com/NorthCap_Univ,https://www.youtube.com/user/ITMUGurgaon,https://en.wikipedia.org/wiki/The_Northcap_University
58,58,"Hidayatullah National Law University, Raipur",,2003, Chhattisgarh,Naya Raipur,Post-Uparwara  Naya Raipur - 492002 (C.G.) ,Government,UGC +1 moreBCI,,0771-3057603,1,https://www.hnlu.ac.in/,315.55,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['CLAT', 'CLAT PG']",law,10,https://www.facebook.com/HidayatullahNationalLawUniversity,https://twitter.com/sba_hnlu,,https://en.wikipedia.org/wiki/Hidayatullah_National_Law_University
59,59,"Bundelkhand University, Jhansi",,1975, Uttar Pradesh,Jhansi,"
Kanpur Road  Jhansi  Uttar Pradesh  India ",Government,UGC,,,,https://www.bujhansi.ac.in/index.aspx,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']","['CLAT', 'CLAT PG']",law,313,https://www.facebook.com/bundelkhanduniversity,,,https://en.wikipedia.org/wiki/Bundelkhand_University
60,60,"Maharishi Markandeshwar Deemed to be University, Mullana",,1993, Haryana,Mullana,"Ambala - Yamunanagar Highway 
Mullana - Ambala  133-207 (Haryana) ",Private,UGC,,,,http://www.mmumullana.org,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['CLAT', 'CLAT PG']",law,,https://www.facebook.com/MMDUmullana/,https://twitter.com/mmumullana,https://www.youtube.com/%20MaharishiMarkandeshwarUniversityMullana,"https://en.wikipedia.org/wiki/Maharishi_Markandeshwar_University,_Mullana"
61,61,"Indian Law Institute, New Delhi",,2004, Delhi,New Delhi," New Delhi
Opp. Supreme Court of India  Bhagwan Das Road  New Delhi - 110001 ",Government,UGC,,,1,http://www.ili.ac.in/,299.66,"['Library', 'Sports', 'IT Infrastructure']",['ILI CAT'],law,13,https://www.facebook.com/Indian-Law-Institute-152653241413997/,,,https://en.wikipedia.org/wiki/Indian_Law_Institute
62,62,"Ansal University, Gurgaon",,2012, Haryana,Gurugram," Gurgaon 
Sector 55  Golf Course Road  Gurgaon  Haryana - 122003 ",Private,UGC +1 moreBCI,,0124-4750400,,http://www.ansaluniversity.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']","['CLAT', 'CLAT PG', 'LSAT India PG']",law,140,https://www.facebook.com/AnsalUniversity,https://twitter.com/AnsalUniversity,https://www.youtube.com/channel/UCpTZrN2Gm0sKq1UUhcOCULQ,https://en.wikipedia.org/wiki/Ansal_University
63,63,"Mody University, Sikar",MITS,1998, Rajasthan,Laxmangarh,Lakshmangarh (Sikar)  Rajasthan 332311 India. ,Private,"UGC +3 moreAICTE, BCI, COA",,,,http://www.modyuniversity.ac.in/,,"['Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['CLAT'],law,161,https://www.facebook.com/universitymody/,https://twitter.com/ModyUniversity,https://www.youtube.com/user/modyuniversity,https://en.wikipedia.org/wiki/Mody_University_of_Science_and_Technology
