,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
775,775,"Sri Eshwar Reddy College of Law, Tirupati",,2008, Andhra Pradesh,Tirupati," Tirupati 
D.No: # 10-13-515 Reddy & Reddy Colony
TIRUPATI - 517501 Andhra Pradesh INDIA ",Private,(BCI) Bar Council of India,,0877-2220078,,http://www.erlawcollege.com/,,"['Library', 'Sports', 'IT Infrastructure']",['AP LAWCET'],law,,https://www.facebook.com/SriEshwarReddyLawCollege/,,,
776,776,"Sri Shirdi Sai Law College, Vishakapatanam",,2000, Andhra Pradesh,Anakapalle," Mainroad  Anakapalle-531001.A.P. India
 ",Private,(BCI) Bar Council of India,,08924-226357,,http://www.ssslc.in/,,"['Girls Hostel', 'Library', 'Sports', 'Medical', 'IT Infrastructure']",['AP LAWCET'],law,5,,,,
777,777,"Teachers Law College, Bengaluru",,2004, Karnataka,Bengaluru, Old Madras Road  Medahalli Virgonagar post  Bangalore  Karnataka - 560049,Private,(BCI) Bar Council of India,,,,http://teacherslawcollage.co.in/,,"['Library', 'IT Infrastructure']",['AP LAWCET'],law,,,,,
778,778,"Tolani Institute of Law, Kutch",,2006, Gujarat,Gandhidham,"<span class=""address iconHighlighted""></span>",Private,(BCI) Bar Council of India,,02836-260080,,http://www.tolanilaw.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['AP LAWCET'],law,5,,,,
779,779,"Unity Law College, Rudrapur",,2008, Uttarakhand,Amarpur, Kashipur Road  Jafarpur Rudrapur (Udham Singh Nagar) Uttarakhand India PIN - 263153 ,Private,(BCI) Bar Council of India,,05944-261691,,http://www.unitylawcollege.com/,,"['Library', 'Sports', 'IT Infrastructure']",['AP LAWCET'],law,9,https://www.facebook.com/unitylawcollege/,,,
780,780,"Veeravalli College of Law, Rajahmundry",,2009, Andhra Pradesh,Rajahmundry," Rajahmundry 
Prakash Nagar 
Rajahmundry - 533 103 ",Private,(BCI) Bar Council of India,,0883-2468006,,http://www.veeravallicollegeoflaw.com/,,"['Library', 'Medical', 'IT Infrastructure']",['AP LAWCET'],law,,,,,
781,781,"Vidya Prasarak Mandal TMC Law College, Thane",,1972, Maharashtra,Thane," Thane
'Jnanadweepa'  College Campus  Chendani Bunder Road  Near CIDCO Bus Stop  Thane (W) - 400601 Maharashtra ",Private,(BCI) Bar Council of India,,022-25364194,,http://www.vpmthane.org/law/index.htm,,"['Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'IT Infrastructure']",['AP LAWCET'],law,16,,,,
782,782,"Visveswarapura College of Law, Bangalore",,1972, Karnataka,Bengaluru,K.R.Road  V.V.Puram  Bangalore - 560004  Karnataka ,Private,(BCI) Bar Council of India,,080-26615851,,http://www.vvpuralawcollege.in/,,"['Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['AP LAWCET'],law,,,,,
783,783,"CB Singh Law College, Ambedkar Nagar",,2006, Uttar Pradesh,Akbarpur,Songaon  (Dostpur Road) Akbarpur  Ambedkar Nagar 224122  Uttar Pradesh  India ,Private,(BCI) Bar Council of India,,09434015934,,http://cbslawcollege.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Medical', 'Transport', 'IT Infrastructure']",['AP LAWCET'],law,13,,,,
784,784,"Rajesh Pandey College of Law, Ambedkar Nagar",,2005, Uttar Pradesh,Lucknow,Lohia Nagar  Akbarpur  Ambedkar Nagar UttarPradesh India ,Private,(BCI) Bar Council of India,,05271-210407,,http://rpclau.co.in/,,"['Library', 'Sports', 'Medical', 'IT Infrastructure']",['AP LAWCET'],law,16,,,,
