,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Srinivas College of Hotel Management, Mangalore",Pandeshwar,Karnataka,BHM,4 years,Full time,100,UG,1.62 lakhs,(AICTE) All India Council of Technical Education,"The candidate who has passed the two year Pre-University Examination in any general or vocational stream (class XII or 10+2) Examination conducted by the Pre-University Education Board in the State of Karnataka or any other Board considered equivalent thereto by Mangalore University with a minimum of 45% marks in the aggregate is eligible (40% in the case of SC/ST).
Documents to be provided by the student during admission of BHM course","Bachelors Degree in Hotel Management is a four year full time course affiliated by Mangalore University, Mangalore"
1,"Udupi Institute of Hotel and Tourism Science, Udupi",Udupi,Karnataka,B.Sc Hospitality Sciences,3 years,Full time,,UG,,Government of Karnataka,The candidate should have passed in 10+2 science stream,"B.Sc Hospitality Sciences is a three year full time course affiliated by Mangalore University, Mangalore"
2,"Udupi Institute of Hotel and Tourism Science, Udupi",Udupi,Karnataka,B.Sc Hospitality Sciences with Aviation and Hospitality Management,3 years,Full time,,UG,,Government of Karnataka,The candidate should have passed in 10+2 science stream,"B.Sc Hospitality Sciences with Aviation and Hospitality Management is a three year full time course affiliated by Mangalore University, Mangalore"
3,"Udupi Institute of Hotel and Tourism Science, Udupi",Udupi,Karnataka,PGD Hotel and Tourism Management,1 year,Full time,,PG,,Government of Karnataka,The candidate should have passed in any graduate degree,"PGD Hotel and Tourism Management is a one year full time course affiliated by Mangalore University, Mangalore"
4,"Vijayalakshmi Institute of Hospitality Sciences, Mangalore",Mangalore,Karnataka,B.Sc Hospitality Sciences,3 years,Full time,,UG,,,The candidate seeking admission to B.Sc. (H.S) Degree course must have passed the Pre-University (Class 12th or 10+2) examination or its equivalent with an aggregate of 35% marks,"B.Sc Hospitality Sciences is a three year full time course affiliated by Mangalore University, Mangalore"
5,"BMS Evening College of Engineering, Bengaluru",Bengaluru,Karnataka,BHM,3 years,Full time,,UG,1.25 lakhs,,Any Student who has passed 10+2 examination with English / Functional English (in CBSE) is Eligible for Admission.,Bachelor of Hospital Management (BHM) is a full time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
6,"BMS Evening College of Engineering, Bengaluru",Bengaluru,Karnataka,BHSM,3 years,Full time,,UG,1.25 lakhs,,Any Student who has passed 10+2 examination with English / Functional English (in CBSE) is Eligible for Admission.,Bachelor of Hospitality Management (BHSM) is a full time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
7,"SJVP College Autonomous, Harihar",Harihar,Karnataka,BA Tourism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BA Tourism is three-year duration full-time course affiliated to Davangere University, Davangere."
8,"KL University Business School, Guntur",Guntur,Andhra Pradesh,BHM,3 years,Full time,,UG,2.85 lakhs,,Any candidate who has passed HSC (10+2)/intermediate/any other equivalent through Arts/ science/ commerce/Vocational - any stream can apply for the above named courses. Aggregate marks min. 45% in Std.XII/intermediate any stream.,"Bachelor of Hotel Management (BHM) is three-year duration full-time course offered by K L University, Guntur."
9,"KL University Business School, Guntur",Guntur,Andhra Pradesh,BHM Catering Technology,4 years,Full time,,UG,3.75 lakhs,,Any candidate who has passed HSC (10+2)/intermediate/any other equivalent through Arts/ science/ commerce/Vocational - any stream can apply for the above named courses. Aggregate marks min. 45% in Std.XII/intermediate any stream.,"Bachelor of Hotel Management - Catering Technology is four-year duration full-time course offered by K L University, Guntur."
10,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The candidate should have passed 10+2 / Inter any group.,"Bachelor of Hotel Management (BHM) is three-year duration including six months IT in five hotels and affiliated to Dravidian University, Kuppam."
11,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Diploma in Hotel Management,3 years,Full time,,Diploma,,,The candidate should have passed S.S.C / 10th class.,Diploma in Hotel Management is three-year duration including six months IT in five hotels.
12,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Diploma in Hotel Management and Catering Technology,1.5 years,Full time,,Diploma,,,The candidate should have passed S.S.C / 10th class.,Diploma in Hotel Management and Catering Technology is 1.5 year duration including six months IT in five hotels.
13,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Diploma in Hotel Management and Tourism,1.5 years,Full time,,Diploma,,,The candidate should have passed S.S.C / 10th class.,Diploma in Hotel Management and Tourism is 1.5 year duration including six months IT in five hotels.
14,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Post Diploma in Hotel Management and Tourism,1.5 years,Full time,,Diploma,,,The candidate should have passed 10+2 / Inter any group.,Post Diploma in Hotel Management and Tourism is 1.5 year duration including six months IT in five hotels.
15,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Post Graduate Diploma in Hotel Management and Catering Technology,1.5 years,Full time,,Diploma,,,The candidate should have passed degree any group.,Post Graduate Diploma in Hotel Management and Catering Technology is 1.5 year duration including six months IT in five hotels.
16,"International Institute of Hotel Management, Visakhapatnam",Visakhapatnam,Andhra Pradesh,Post Graduate Diploma in Hotel Management and Tourism,1.5 years,Full time,,Diploma,,,The candidate should have passed degree any group.,Post Graduate Diploma in Hotel Management and Tourism is 1.5 year duration including six months IT in five hotels.
17,"DSMS College of Tourism and Management, Durgapur",Durgapur,West Bengal,BBA Tourism and Hospitality,3 years,Full time,,UG,,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor of Business Administration (BBA) Tourism and Hospitality is a full-time three years course affiliated to Kazi Nazrul University.
18,"George College, Sealdah",Kolkata,West Bengal,BBA Hospital Management,3 years,Full time,90,UG,1 lakh,,Any student who has passed 10+2 Examination with English as a subject is eligible for admission.,Bachelor of Business Administration in Hospital Management is a full-time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
19,"NSHM College of Management and Technology, Durgapur",Durgapur,West Bengal,BBA Hotel Management,3 years,Full time,120,UG,,,10+2 passed from any board with English as a subject. Students from any stream can apply. Candidates appearing for Class XII final can also apply,Bachelor in Business Administration (BBA) in Hotel Management is a full-time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
20,"NSHM College of Management and Technology, Durgapur",Durgapur,West Bengal,BHM,4 years,Full time,60,UG,,,10+2 passed from any board with English as one of the subjects.,Bachelor of Hotel Management (BHM) is a full-time four years course affiliated to Maulana Abul Kalam Azad University of Technology.
21,"Golden Regency Institute of Hospitality Management, Haldia",Haldia,West Bengal,BHM,4 years,Full time,60,UG,,UGC,Candidates must be 10+2 passed in any discipline with a minimum mark of 50% in aggregate from a recognized board of education.,Bachelor of Hotel Management (BHM) is a full-time four years course affiliated to Maulana Abul Kalam Azad University of Technology.
22,"Kotibarsha Institute of Technology and Management, Buniadpur",Buniadpur,West Bengal,BHM,3 years,Full time,,UG,3.76 lakhs,,Candidates seeking admission to Bachelor in Hospital Management should have passed the Higher Secondary Examination with English as a subject.( 75 % Seats are reserved for Girls ).,Bachelor in Hospital Management (BHM) is a full time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
23,"Kotibarsha Institute of Technology and Management, Buniadpur",Buniadpur,West Bengal,BHSM,3 years,Full time,,UG,5.56 lakhs,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor in Hospitality Management (BHSM) is a full time three years course affiliated to Maulana Abul Kalam Azad University of Technology.
