,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi,BHMCT,4 years,Full time,,UG,,UGC,"Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also
have passed in English (core or elective or functional) as
a subject.","Bachelor of Hotel Management and Catering Technology is four years full-time Hotel Management program offered by Guru Gobind Singh Indraprastha University, Delhi with approval of UGC."
1,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,BA HMTT,3 years,Full time,30,UG,0.21 lakhs,UGC,,
2,"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,BHM,4 years,Full time,40,UG,1.4 lakhs,UGC,12th Pass from any recognized board or equivalent.The candidate should have passed in 10+2 or equivalent from any Recognized Board with the relevant subject.,"Bachelor of Hotel Management is a full time three year duration Self-financed course offered by Jamia Millia Islamia, New Delhi and approved by UGC."
3,"Birla Institute of Technology, Mesra",Hombai,Jharkhand,BHMCT,4 years,Full time,60,UG,4.6 lakhs,NCHMCT,Candidates must pass intermediate examination or equivalent (10+2) from any recognized Board/University,"This is a four year full time course of Birla Institute of Technology, Mesra and course have been accredited by the National Assessment and Accreditation Council (NAAC) and the National Board of Accreditation (NBA) Approved by the UGC & AICTE respectively."
4,"Lovely Professional University, Phagwara",Phagwara,Punjab,MBA Tourism and Hospitality,2 years,Full time,,PG,2.78 lakhs,,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview OR Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent subject to valid score in CAT/ MAT/ XAT and Interview.","It is a two-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.75000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
5,"Banaras Hindu University, Varanasi",Varanasi,Uttar Pradesh,MA Tourism Management,,Full time,,PG,,UGC,"Graduation Under At Least 10+2+3 Pattern With 50% Marks In The Aggregate Including All Subjects Studied At Graduation Level Except Those Subjects Where Only Pass Marks Are Required And Which Do Not Contribute To The Total In The Final (degree) mark sheet.
Or
B.A. (Hons.)/ B.A. Under At Least 10+2+3 Pattern With Pg Diploma/Advanced Diploma In The Concerned Subject (Arabic/ Chinese / French/ German/Marathi/ Persian/Russian/Telugu) Securing A Minimum Of 50% Marks In The Aggregate Both At B.A. And Diploma Levels.","Master of Science in Tourism Management is two years full-time postgraduate program offered by Banaras Hindu University, Varanasi with the approval of UGC."
6,"Banaras Hindu University, Varanasi",Varanasi,Uttar Pradesh,MA Tourism Management RGSC,2 years,Full time,,PG,,UGC,"Graduation Under At Least 10+2+3 Pattern With 50% Marks In The Aggregate Including All Subjects Studied At Graduation Level Except Those Subjects Where Only Pass Marks Are Required And Which Do Not Contribute To The Total In The Final (degree) mark sheet.
Or
B.A. (Hons.)/ B.A. Under At Least 10+2+3 Pattern With Pg Diploma/Advanced Diploma In The Concerned Subject (Arabic/ Chinese / French/ German/Marathi/ Persian/Russian/Telugu) Securing A Minimum Of 50% Marks In The Aggregate Both At B.A. And Diploma Levels.","Master of Science in Tourism Management RGSC is two years full-time postgraduate program offered by Banaras Hindu University, Varanasi with the approval of UGC."
7,"Christ University, Bangalore",Bengaluru,Karnataka,BHM,4 years,Full time,,UG,5.17 lakhs,UGC,"Basic eligibility for the programme is a pass at the +2 level (Karnataka PUC / ISC / CBSE / NIOS / State Boards) in any stream (Humanities, Social Sciences, Commerce & Management, Sciences) from any recognized Board in India. Candidates writing the +2 examinations in March-May 2018 may apply with their class X and XI marks.","The professional BHM course at Christ University aims at developing young talent for the hotel industry and build in them other strengths such that they are able to venture into allied fields too. The training programme focuses on imbibing technical knowledge and skills in hotel operations. The aim of this course is to provide “a cut above the rest” man-power to the ever growing demands of the hotel and tourism industry. The interactive method of teaching at Christ University is to bring about attitudinal changes to future professionals of the industry. The Department of Hotel Management, Christ University is to bring about attitudinal changes to future professionals of th"
8,"Christ University, Bangalore",Bengaluru,Karnataka,M.Phil Tourism,1 year,Full time,,PG,0.7 lakhs,UGC,Basic eligibility for the programme is a pass at the Postgraduate level examination with an aggregate of 55% marks or equivalent grade in Tourism or relative disciplines from any recognised University in India or abroad recognised by UGC / AIU are eligible to apply.(Applicants who are in the final year of their studies should have secured 55% or above aggregate in all the Semesters / Years of Undergraduate Examinations conducted so far. Students writing their final degree examinations in March-May 2018 are also eligible to apply.,"Master of Philosophy (M. Phil) in Tourism is a full time research programme of one year duration in which scholars are trained to present their research findings. In preparation, they will complete prescribed courses aimed at giving them a through an understanding of t"
9,"Chandigarh University, Chandigarh",Chandigarh,Punjab,B.Sc Hotel and Hospitality Management,3 years,Full time,,UG,2.97 lakhs,UGC,"10+2 or its equivalent examination in any stream conducted by a recognized Board / University / Council. OR Matriculation examination and have also passed three year Diploma in any Trade from Punjab State Board of Technical Education & Industrial Training, Chandigarh or Sant Longowal Institute of Engineering and Technology, Longowal or equivalent.","A degree in Hotel & Hospitality Management equips the students with requisite skills, knowledge and attitude essential to efficiently perform supervisory responsibilities in this lucrative industry. Through this program, you will gain the ability to identify and understand the key issues faced by the personnel, as well as evaluation of alternative approaches to manage the diverse areas of the industry. In-depth laboratory practices and global exposure help acquire our student skill standards desired by allied departments of the industry. The advent of globalization has made this industry vast growing and hotels are ready to employ more and more budding pro"
