,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"ABI and ABI College Arts Science and Technology, Thanjavur",Neelagiri,Tamil Nadu,B.Sc Hotel Management and Catering Technology,3 years,Full time,,UG,,UGC,A candidate who has passed the higher secondary examinations of Tamilnadu higher secondary board or some other board.,"It is 3-year duration full-time course affiliated to Bharathidasan University, Tiruchirappalli."
1,"Marudupandiyar Institutions, Thanjavur",Thanjavur,Tamil Nadu,B.Sc Hotel Management and Catering Service,3 years,Full time,,UG,,,The candidate should have passed in 10+2 related stream,B.Sc Hotel Management and Catering Service is a three year full time course
2,"Pavendar Bharathidasan College of Arts and Science, Tiruchirappalli",Mandaiyur,Tamil Nadu,B.Sc Hotel Management and Catering Technology,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 level examination.,"It is 3-year duration full-time course affiliated to Bharathidasan University, Tiruchirappalli."
3,"Valluvar College of Science and Management, Karur",Karur,Tamil Nadu,B.Sc Hotel Management and Catering Science,3 years,Full time,,UG,,,The Candidate should have passed 10+2 exam with relevant stream.,"Bachelor of Science in Hotel Management and Catering Science is three years full time course affiliated by Bharathidasan University, Tiruchirappalli."
4,"Muslim Arts College, Thiruvithancode",Kanyakumari,Tamil Nadu,M.Sc Hotel Management,2 years,Full time,,PG,,UGC,Bachelors degree in related branch.,It is 2 year full time course.
5,"Hindi Mahavidyalaya, Hyderabad",Hyderabad,Telangana,Bachelor of Hospitality and Tourisum,4 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Hospitality and Tourism is a four-year UG course approved by UGC.
6,"Pioneer Institute of Hotel Management, Hyderabad",Hyderabad,Telangana,BHM,3 years,Full time,,UG,,NCHMCT,The candidate should have passed in 10+2 any stream.,Bachelor of Hotel Management is a 3 year full time course.
7,"Pioneer Institute of Hotel Management, Hyderabad",Hyderabad,Telangana,BHMCT,3 years,Full time,,PG,,NCHMCT,Pass in Intermediate in any discipline or any 2 year vocational course,Bachelor Hotel Management and Catering Technology is a 3 year full time course.
8,"Indian Institute of Hotel Management and Culinary Arts, Hyderabad",Hyderabad,Telangana,BHMCT,4 years,Full time,,PG,,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 or equivalent,BHMCT is a four year full time course
9,"John Bauer College of Hotel Management and Catering Technology, Secunderabad",Secunderabad,Telangana,BHMCT,3 years,Full time,50,PG,,NCHMCT,The candidate should have passed in 10+2 related stream.,Bachelor of Hotel Management and Catering Technology is a 3 year full time course.
10,"Leo Academy of Hospitality and Tourism Management ,Hyderabad",Ranga Reddy,Telangana,BHM,3 years,Full time,,UG,,NCHMCT,The candidate should have passed in 10+2 any stream.,Bachelor Degree in Hotel Management is a 3 year full time course.
11,"Leo Academy of Hospitality and Tourism Management ,Hyderabad",Ranga Reddy,Telangana,BHMCT,3 years,Full time,60,PG,,NCHMCT,The candidate should have passed in 10+2 related stream.,Bachelor Degree in Hotel Management and Catering Technology is a 3 year full time course.
12,"Leo Academy of Hospitality and Tourism Management ,Hyderabad",Ranga Reddy,Telangana,Diploma in Food Production,1 year,Full time,,Diploma,,NCHMCT,The candidate should have passed in 10+2 related stream.,Diploma in Food Production is a 1 year full time course.
13,"Leo Academy of Hospitality and Tourism Management ,Hyderabad",Ranga Reddy,Telangana,PG Diploma in Hotel Management,1 year,Full time,,Diploma,,NCHMCT,The candidate should have passed in graduate in related stream.,PG Diploma in Hotel Management is a 1 year full time course.
14,"Westin College of Hotel Management, Hyderabad",Hyderabad,Telangana,BHM,3 years,Full time,,UG,6.21 lakhs,NCHMCT,The candidate should have passed in 10+2 any stream.,Bachelors degree in Hotel Management is a 3 year full time course.
15,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,BHM,3 years,Full time,,UG,,NCHMCT,The candidate should have passed in 10+2 any stream.,Bachelor in Hotel Management is a 3 year full time course.
16,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,BHMCT,3 years,Full time,50,PG,,NCHMCT,The candidate should have passed in 10+2 related stream.,Bachelor in Hotel Management and Catering Technology is a 3 year full time course.
17,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,Diploma Catering Science and Hotel Management,1 year,Online,,Diploma,,NCHMCT,The candidate should have passed in 10+2 related stream.,Diploma Catering Science and Hotel Management is a 1 year full time course.
18,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,Diploma in Catering Science and Hotel Management,1 year,Full time,,Diploma,,NCHMCT,The candidate should have passed in 10+2 related stream.,Diploma in Catering Science and Hotel Management is a 1 year full time course.
19,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,MBA Tourism and Hotel Management,2 years,Online,,PG,,NCHMCT,The candidate should have passed in graduate in related stream,MBA Tourism and Hotel Management is a 2 year full time course.
20,"Gesto Culinary and Hospitality Academy, Hyderabad",Hyderabad,Telangana,PG Diploma Garde Manger and Cruise Line Services,1 year,Full time,,Diploma,,NCHMCT,The candidate should have passed in 10+2 related stream.,PG Diploma Grade Manger and Cruise Line Services is a 3 year full time course.
21,"Bhaktavatsalam Memorial College for Women, Chennai",Chennai,Tamil Nadu,B.Sc Hotel and Catering Management,3 years,Full time,32,UG,,UGC,The candidate should have passed 10+2 level with related combination.,"Bachelor of Science in Hotel and Catering Management is three years full time course approved by UGC and affiliated to University of Madras, Chennai."
22,"AV Abdurahman Haji Arts and Science College, Kozhikode",Mankara,Kerala,B.Sc Catering and Hotel Management,3 years,Full time,24,UG,,UGC,The candidate should have passed the intermediate or equivalent examination from any recognized board.,"It is 3-year duration full-time course approved by UGC and affiliated to University of Calicut, Malappuram."
23,"Government Arts and Science College, Vilayil",Kuzhimanna,Kerala,BTHM,3 years,Full time,,UG,,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor of Tourism and Hotel Management (BTHM) is a full time three years course affiliated to University of Calicut.
24,"College of Non Conventional Vocational Courses for Women, Kolhapur",Kolhapur,Maharashtra,Bachelor of Food Technology and Management,3 years,Full time,,UG,0.84 lakhs,Government of Maharashtra,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Food Technology and Management is full-time three-year course accreditations by NAAC A.
25,"Navnirman College of Arts Commerce and Science, Ratnagiri",Nachane,Maharashtra,B.Sc Hospitality Studies,3 years,Full time,,UG,1.49 lakhs,Govt. of Maharashtra,"A Candidate for being eligible for admission to the Degree course Bachalor or Science (Hospitality Studies) shall have passed XII Standard Examination in any discipline / Stream of any State Board for Higher Secondary Education or its equivalent from India or abroad and secured not less than 45% marks in aggregate. (44.5% to 44.99% may be rounded of to 45%. (In case of Reserved category 40% marks in aggregate). (39.5% to 39.99% and may be rounded off to 40%)
B) Candidates will be selected on the basis of merit in Written Examination, Group discussion & Personal Inverview conducted by the college.","B.Sc Hospitality Studies is 3 year full time UG level course with affiliation of University of Mumbai,Mumbai and approved by UGC."
26,"Sree Narayana Guru Memorial Arts and Science College, Alappuzha",Thuravoor Thekku,Kerala,B.Sc Hotel Management and Catering Science,3 years,Full time,,UG,,UGC,A pass in Higher Secondary Examination or VHSE with any subject combination or any other examination recognised by the University of Kerala with a minimum of 50% marks in aggregate.,"It is 3 year full time course with affiliation of University of Kerala,Thiruvananthapuram and approved by UGC."
27,"The Oxford College of Hotel Management, Bangalore",Bengaluru,Karnataka,BHM,4 years,Full time,120,UG,2.6 lakhs,(AICTE) All India Council of Technical Education,"A pass in the Pre-University conducted by the Karnataka Pre-University Board, or class XII of the 10 + other equivalent examination conducted by any other Board/ Pre-University. Students having examinations recognized to the above will also be eligible for admission. Preference will be given to SCs and other backward categories.","Bachelor of Hotel Management is a four-year UG course offered by Bangalore University, Bangalore and approved by AICTE"
28,"The Oxford College of Hotel Management, Bangalore",Bengaluru,Karnataka,MTA,2 years,Full time,,PG,,,The candidate should have passed related degree,"Master of Tourism Administration is a two year PG course offered by
Bangalore University, Bangalore and approved by AICTE"
