,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Dr YSR National Institute of Tourism and Hospitality Management, Hyderabad",Hyderabad,Telangana,BBA Tourism and Hospitality,4 years,Full time,,UG,3.34 lakhs,NCHMCT,"Intermediate pass or equivalent (10+2 stream) / 3-years Diploma in Travel & Tourism / 3-years Diploma in Hospitality & Catering Technology from any Govt. recognized college. Reservation: SC 15%, ST 6%, Physically Handicapped 3%, BC as per A.P. Govt, norms as on date of interview, 1/3 seats for women students. A few seats are earmarked for foreign candidates and those sponsored by Industry, NRI's and Entrepreneurs.","B.B.A in Tourism and Hospitality degree is suited for students who wish to specialize in Tourism & Hospitality management. Apart from giving the student a perspective into the different aspects of running a travel agency including business management, finance & accounting, staffing & marketing, B.B.A. Tourism and Hospitality specialisation exposure students specifical...See More"
11,"Dr YSR National Institute of Tourism and Hospitality Management, Hyderabad",Hyderabad,Telangana,MBA Tourism and Hospitality,2 years,Full time,,PG,2.06 lakhs,NCHMCT,"Admissions are open for Full Time MBA (Tourism & Hospitality) Program (Duration: 4 Semesters). The selection is strictly made on the basis of merit. Students who have completed an Undergraduate Degree, including Toruism & Hospitality Graduates with 50% marks aggregate (can be relaxed by 5% for SC/ST candidates), are eligible for admission to the MBA (T&H;) Course.",The MBA Tourism and Hospitality Management is a Two Year (02) Full Time Program in collaboration with Jawaharlal Nehru Technological University (JNTU-H) consisting of Four Semesters (04) with industrial exposure training. This Course is offered exclusively by NITHM at its campus in Hyderabad. The curriculum and syllabus is based on guidelines prescribed by Industry & ...See More
12,"Dr YSR National Institute of Tourism and Hospitality Management, Hyderabad",Hyderabad,Telangana,PGDM Tourism Management,2 years,Full time,120,PG,2.06 lakhs,(AICTE) All India Council of Technical Education,"The selection is made strictly on the basis of merit. The candidate must hold a Bachelor’s Degree of any stream including those of Tourism and Hospitality, with atleast 50% marks (45% incase of candidates belonging to SC/ST categories), are eligible for admission to the PGDM – TM course.","PGDM-TM is an AICTE approved 2 years full time program offered uniquely with focus on Tourism Management, Entrepreneurship, Theory & practice of Tourism development.
Post graduate diploma in management- Tourism Management is designed as a broad and truism industry focused program to equip students with knowledge of tourism and travel besides analytical and conceptual...See More"
13,"Pailan College of Management and Technology, Kolkata",Kolkata,West Bengal,BBA Hospital Management Hons,3 years,Full time,,UG,2.08 lakhs,,Passed 10+2 examination from any recognised board with English,Duration of the course shall be spread over 3 Years.
14,"Vikram University, Ujjain",Ujjain,Madhya Pradesh,PGD Heritage Management,1 year,Full time,20,PG,0.105 lakhs,,The candidate should have passed graduate degree with the relative subject from any recognized College or University.,"PGD Heritage Management is one year's program offered by Vikram University, Ujjain."
15,"Vikram University, Ujjain",Ujjain,Madhya Pradesh,PGD Museology,1 year,Full time,15,Diploma,0.065 lakhs,,The candidate should have passed graduate degree with the relative subject from any recognized College or University.,"PGD Museology is one year's program offered by Vikram University, Ujjain."
16,"Vikram University, Ujjain",Ujjain,Madhya Pradesh,PGD Tour and Hotel Management,1 year,Full time,20,PG,0.105 lakhs,,The candidate should have passed graduate degree with the relative subject from any recognized College or University.,"PGD Tour and Hotel Management is one year's program offered by Vikram University, Ujjain."
17,"Gulzar Group of Institutes, Ludhiana",Ludhiana,Punjab,BMS Airline Tourism and Hospitality Management,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 or its equivalent from any recognized College or Board.,"Bachelor of Management Studies in Airline Tourism and Hospitality Management is three years Undergraduate program affiliated with IK Gujral Punjab Technical University, Jalandhar."
18,"Gulzar Group of Institutes, Ludhiana",Ludhiana,Punjab,BMS Hotel Management and Catering Technology,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 or its equivalent from any recognized College or Board.,"Bachelor of Management Studies in Hotel Management and Catering Technology is three years Undergraduate program affiliated with IK Gujral Punjab Technical University,"
19,"Institute of Science and Management, Ranchi",Ranchi,Jharkhand,B.Sc Hotel Management,3 years,Full time,,UG,,UGC,A pass in 10+2 Higher Secondary Examinations,This is a three-years full- time Degree in Hotel Management approved by University Grant Commission- Govt. of India
20,"Institute of Science and Management, Ranchi",Ranchi,Jharkhand,Diploma in Hotel Management and Catering Technology,3 years,Full time,90,Diploma,,(AICTE) All India Council of Technical Education,10 + 2 in any stream with 50% marks.,"3-Year Diploma in Hotel Management & Catering Technology Recognised by AICTE Govt. of India and Affiliated to State Board of Technical Education, Govt. of Jharkhand
Three year Diploma in Hotel Mgmt. & Catering Technology has annual examination every year conducted by the State Board of Technical Education, Govt. of Jharkhand. In second year the students have to go fo...See More"
21,"Saurashtra University, Rajkot",Rajkot,Gujarat,PGD Hospital Management,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Post Graduate Diploma in Hospital Management is full time one year course diploma offered by Saurashtra University, Rajkot and approved by UGC."
22,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,B.Voc Tourism and Hospitality Management,3 years,Full time,50,UG,0.025 lakhs,UGC,Candidate must have passed 10+2 in any stream from recognized board,B.Voc Tourism and Hospitality Management is full time three year course
23,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,MHM,2 years,Full time,40,PG,0.2 lakhs,UGC,"Graduates in Medical & Pam Medical including Bio-Medical Engineering. B. Sc (Biotech) and Master Degree in Medical Sci. subject (Microbiology, Biochemistry) with 50% marks",Master of Hospital Management is full time two year Post Graduate degree course
24,"Bhagat Phool Singh Mahila Vishwavidyalaya, Khanpur Kalan",Khanpur Kalan,Haryana,B Sc In Hospitality And Hotel Administration,3 years,Full time,40,UG,0.3 lakhs,UGC,10+2,
