,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Institute of Science and Technology, Paschim Medinipur",Dhunrabila,West Bengal,Bachelor of Hospital Management,3 years,Full time,30,UG,1.47 lakhs,,The candidate should have passed in 10+2 or equivalent.,"This is a full time three year course affiliated to Maulana Abul Kalam Azad University of Technology, Kolkata."
11,"Kerala Institute of Tourism and Travel Studies, Trivandrum",Thiruvananthapuram,Kerala,BBA Tourism Management,3 years,Full time,40,UG,0.9 lakhs,"Department of Tourism, Government of Kerala",Minimum 45% in plus two examinations.(Reservations and relaxations as per University norms),Bachelor in Business Administration (Tourism Management) is a Three year (full-time) degree programme.
12,"Kerala Institute of Tourism and Travel Studies, Trivandrum",Thiruvananthapuram,Kerala,MBA Travel and Tourism,2 years,Full time,60,PG,1.25 lakhs,(AICTE) All India Council of Technical Education,"The candidates must have completed a valid and recognized Graduate degree program in any discipline and should have scored a minimum of 50% marks in aggregate. Those who appear for the final year examination can also apply. He or she should be of amicable nature, and should be willing to travel, meet people and work in a service and customer-oriented industry. The applicant should possess good communication and presentation skills and excellent command of English language.","The two-year full-time MBA (Travel & Tourism) equip the students with management skills and professionalism to suit the requirements of the tourism industry and the service sector. The programme consists of four semesters of six months each, spread across two years. The course integrates an academic knowledge of management studies with its applications in the travel, ...See More"
13,"Kerala Institute of Tourism and Travel Studies, Trivandrum",Thiruvananthapuram,Kerala,PGD in Public Relations and Tourism,1 year,Full time,,PG,0.5 lakhs,"Department of Tourism, Government of Kerala",Graduation,"P G Diploma in Public Relations and Tourism is a 1-year full-time diploma course.
The course aims to provide an in-depth understanding of Public Relations, GDS and Tourism."
14,"Garden City University, Bangalore",Bengaluru,Karnataka,BA Tourism Hons,3 years,Full time,,UG,,UGC,Candidates who have completed 10 + 2 level from a recognized board or university and based on an entrance test conducted by GARDEN CITY UNIVERSITY.,"An Honors programme in Tourism enables you with the skills to explore various dimensions of managing, planning, incorporating a solution to a problem or just handling day-to-day situations in the field of travel, tourism and hospitality. It equips you with the practical exposure required for the development of expertise in this field by giving you the chance to intern...See More"
15,"Garden City University, Bangalore",Bengaluru,Karnataka,BHM,4 years,Full time,60,UG,3.24 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed 10+2/Equivalent from any recognized College or Board.,The Hotel Management Undergraduate programme at Garden City University tests a student's entrepreneurial and managerial leanings in the hospitality industry. Students are trained on the principles of successful management and to translate the needs and desires of guests into customer oriented products and services. Students also learn how to find the right balance bet...See More
16,"Garden City University, Bangalore",Bengaluru,Karnataka,DHM,2 years,Full time,,Diploma,,,The candidate should have passed 10th Standard Examination/ Equivalent from a recognized board.,"Diploma in Hospitality Management (DHM) is a professional skill oriented program offered by Garden City University, affiliated to AH&LEI; (American Hotel & Lodging Educational Institute). This contemporary diploma program emphasis on practical oriented learning and precise theoretical components, which is essential for global hospitality and hotel industry operations. ...See More"
17,"Mangalayatan University, Aligarh",Beswan,Uttar Pradesh,B. Sc Hotel Management,3 years,Full time,,UG,1.35 lakhs,UGC,The candidate should have passed with 45% Marks in 10+2.,It is 3-year duration full-time course.
18,"Mangalayatan University, Aligarh",Beswan,Uttar Pradesh,B. Sc Tourism Management,3 years,Full time,,UG,1.35 lakhs,UGC,The candidate should have passed with 45% Marks in 10+2.,It is 3-year duration full-time course.
19,"Mangalayatan University, Aligarh",Beswan,Uttar Pradesh,M. Sc Tourism Management,2 years,Full time,,PG,1 lakh,UGC,The candidate should have passed with 45% Marks in Graduation.,It is 2-year duration full-time course.
20,"Institute of Hotel Management Catering Technology and Applied Nutrition, Guwahati",Guwahati,Assam,Post Graduate Diploma in Accommodation Operation Management,1.5 years,Full time,,PG,,NCHMCT,"Graduate in any stream, General 28yrs ((as on 1st June), SC/ST 31yrs (as on 1st June)",<p>Accommodation operation and management is a responsible job with an attractive image. It is especially suitable for people who enjoy meeting and dealing with people. The job involves the sale of rooms so as to maximize office and the entire hotel. It has two department the front office and Housekeeping. The front office is involved in the sale of rooms throug...See More
21,"Pacific University, Udaipur",Chandresh Vihar,Rajasthan,B.H.M.C.T.,4 years,Full time,,UG,,UGC,10+2 from any stream,
22,"Pacific University, Udaipur",Chandresh Vihar,Rajasthan,B.Sc Hotel Management,3 years,Full time,,UG,,UGC,10+2 from any stream,
23,"Pacific University, Udaipur",Chandresh Vihar,Rajasthan,Master in Tourism and Hotel Management,2 years,Full time,,PG,,UGC,Graduation in any stream,
24,"Dr Babasaheb Ambedkar Open University, Ahmedabad",Ahmedabad,Gujarat,BBA Hotel and Tourism Management,3 years,Distance,,UG,,UGC,10 + 2(Any stream) from Board of India or abroad or Autonomous Institute or Preparatory Programme for graduation as per BAOU norms.,"The aim of the programme is to give the students, management as well as practical knowledge in the respective fields. This course assures confidence and the skill to the students."
25,"Amity University, Kolkata",Kadampukur,West Bengal,BA Tourism Administration,3 years,Full time,,UG,3.36 lakhs,UGC,The candidate should have passed in 10+2.,"Bachelor Art in Tourism Administration is full time three year course degeree offered by Amity University, Kolkata and approved by UGC."
26,"Amity University, Kolkata",Kadampukur,West Bengal,BHM,4 years,Full time,,UG,4.2 lakhs,UGC,The candidate should have passed in 10+2,"Bachelor of Hotel Management is full time four year course degeree offered by Amity University, Kolkata and approved by UGC."
27,"Amity University, Kolkata",Kadampukur,West Bengal,MA Tourism Administration,2 years,Full time,,PG,2.1 lakhs,UGC,The candidate should have passed in the graduate degree from any recognized university.,"Master of Art in Tourism Administration is a full-time two-year course degree offered by Amity University, Kolkata and approved by UGC."
28,"Awadhesh Pratap Singh University, Rewa",Itaura,Madhya Pradesh,Bachelor of Hotel Management (B.H.M.),3 years,Full time,60,UG,1.5 lakhs,UGC,10+2 Pass 50% marks in aggregate,
29,"Awadhesh Pratap Singh University, Rewa",Itaura,Madhya Pradesh,MBA Tourism Administration,2 years,Full time,80,PG,0.48 lakhs,UGC,"Graduation degree with 50% marks
in aggregate",
30,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,BHM,3 years,Distance,,UG,0.55 lakhs,UGC,12th pass / BAP (6 Months Basic preparatory course for those students who have not Qualified 10th & are above 18 years old). - See more at: http://www.uou.ac.in/programme/bhm11#sthash.BUYqAD0O.dpuf,It is minimum 3 year maximum 6 year distance course.
31,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,BTS,3 years,Distance,,UG,0.15 lakhs,UGC,10+2 or BAPP,It is minimum 3 year maximum 6 year distance course.
32,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,MHM,2 years,Distance,,PG,0.27 lakhs,UGC,"BHM & CT, BHM, B.Sc in Hospitality and Hotel Management/Administration, Graduation with three year Diploma in Hotel Management from NCHMT or Equivalent. - See more at: http://www.uou.ac.in/programme/mhm11#sthash.WTu3DKAI.dpuf",It is minimum 2 year maximum 5 year distance course.
33,"Uttarakhand Open University, Haldwani",Haldwani,Uttarakhand,MTM,2 years,Distance,,PG,0.13 lakhs,UGC,Graduation in any Stream,It is minimum 2 year maximum 5 year distance course.
34,"Techno Global University, Shillong",Shillong,Meghalaya,PG Diploma in Hotel Management and Tourism,1 year,Full time,,Diploma,0.1 lakhs,,The candidate should have passed Bachelor Degree or its equivalent,"PG Diploma in Hotel Management and Tourism is one year program offered by Techno Global University, Shillong"
35,"CMJ University, Shillong",Shillong,Meghalaya,B.Sc Hospital Management,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent,"Bachelor of Science in Hospital Management is three years (6 Semester) full-time undergraduate program offered by CMJ University, Shillong with the approval of UGC."
36,"CMJ University, Shillong",Shillong,Meghalaya,BHM,3 years,Full time,,UG,0.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel Management is a three-years full-time UG course offered by CMJ University, Shillong with the approval of UGC."
37,"CMJ University, Shillong",Shillong,Meghalaya,BHMCT,4 years,Full time,,UG,1.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel Management and Catering Technology (BHMCT) is four years (8 Semester) full-time UG program offered by CMJ University, Shillong with the approval of UGC."
38,"CMJ University, Shillong",Shillong,Meghalaya,BHTM,4 years,Full time,,Diploma,1.6 lakhs,UGC,The candidate should have passed 10+2 or its equivalent from any recognized College or University.,"Bachelor of Hotel And Tourism Management (BHTM) is four years (8 Semester) full-time UG program offered by CMJ University, Shillong with the approval of UGC."
39,"CMJ University, Shillong",Shillong,Meghalaya,DHM,1 year,Full time,,Diploma,0.1 lakhs,,The candidate should have passed 10 from any recognized College or Board.,"Diploma in Hotel Management is one year's full-time Diploma course offered by CMJ University, Shillong."
40,"CMJ University, Shillong",Shillong,Meghalaya,Diploma in Hospital Management,2 years,Full time,,Diploma,0.2 lakhs,,The candidate should have passed 10+2 or its equivalent,"Diploma in Hospital Management is two years full-time Diploma course offered by CMJ University, Shillong."
41,"CMJ University, Shillong",Shillong,Meghalaya,M.Sc Hotel Management and Catering Technology,2 years,Full time,,PG,0.8 lakhs,UGC,The candidate should have passed Bachelor Degree any stream from any recognized College or University.,"Master of Science in Hotel Management and Catering Technology is two years (4 Semester) full-time postgraduate program offered by CMJ University, Shillong with the approval of UGC."
42,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hospital Management,2 years,Full time,,PG,0.075 lakhs,UGC,BSC,Post Graduate Diploma in Hospital Management is a two-year full-time diploma course approved by UGC.
43,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hospital Management,2 years,Full time,,PG,0.15 lakhs,,The candidate should have passed Bachelor Degree or its equivalent from any recognized College or University.,"Post Graduate Diploma in Hospital Management is a one-year full-time diploma course offered by CMJ University, Shillong."
44,"CMJ University, Shillong",Shillong,Meghalaya,PGD in Hotel Management and Tourism,1 year,Full time,,PG,0.2 lakhs,,The candidate should have passed Bachelor Degree or its equivalent from any recognized College or University.,"Post Graduate Diploma in Hotel Management and Tourism is a one-year full-time diploma course offered by CMJ University, Shillong"
45,"Institute of Hotel Management Catering and Nutrition, Hajipur",Hajipur,Bihar,Bachelor of Science program in Hospitality and Hotel Administration,3 years,Full time,,UG,2.73 lakhs,NCHMCT,A pass in 10+2 system of Senior Secondary examination or its equivalent with English as one of the subjects. Candidate must have passed English as a subject of study (core/elective/functional) in the qualifying examination.,"<p>The Bachelor of Science program in Hospitality and Hotel Administration is offered jointly by the National Council for Hotel Management, Noida and the Indira Gandhi National Open University, New Delhi. This program grooms students to be absorbed in responsible positions opening a wide spectrum of opportunities in the service sector.&nbsp; With all the kno...See More"
