,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Gautam College, Hamirpur",Hamirpur,Himachal Pradesh,BHM,4 years,Full time,60,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Hotel Management (BHM) is four-year duration full-time course affiliated to Himachal Pradesh University, Shimla."
1,"SHEDS College of Hospitality Management, Solan",Solan,Himachal Pradesh,BHM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 with 50% for General & 45% for SC/ST (for all steam's Arts/Commerce/Science).,"This is a full time three year course affiliated to Himachal Pradesh University, Shimla"
2,"SHEDS College of Hospitality Management, Solan",Solan,Himachal Pradesh,Diploma in Hotel Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 (For all stream's Arts/Commerce/Science).,Diploma in Hotel Management is a full time one year course.
3,"PK University, Shivpuri",Karera,Madhya Pradesh,BHMCT,3 years,Full time,,UG,,UGC,Minimum qualification required is 10+2 passed (any stream) from a recognized board.,"Bachelor of Hotel Management and Catering Technology is full time four year course degree offered by PK University, Shivpuri and approved by UGC."
4,"Assam Women's University, Jorhat",Jorhat,Assam,MTM,2 years,Full time,25,PG,,UGC,Graduate in any discipline with 50% marks in aggregate for General candidates and 45% for SC/ST candidates.,"Master of Tourism Management is full time two year course degree offered by Assam Women's University, Jorhat and approved by UGC."
5,"Kothari College of Management Science and Technology, Indore",Indore,Madhya Pradesh,PGD in International Hotel Management,1 year,Full time,,Diploma,,"Department of Higher Education, Govt of Madhya Pradesh",The candidate should have Graduation degree in relevant subject from any recognized University.,"PGD in International Hotel Management is one year duration full-time course affiliated to Devi Ahilya Vishwavidyalaya, Indore."
6,"Amrapali Institute of Hospitality Management, Haldwani",Haldwani,Uttarakhand,BHM,4 years,Full time,,UG,2.88 lakhs,,The candidate should have passed in 10+2 with 45% marks,"Bachelor of Hospitality Management is a four year full time course affiliated by Kumaun University, Nainital"
7,"Amrapali Institute of Hospitality Management, Haldwani",Haldwani,Uttarakhand,BHMCT,4 years,Full time,60,UG,3.4 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with 50% marks and English,"Bachelor of Hotel Management and Catering Technology is a four year full time course affiliated by Uttarakhand Technical University, Dehradun and approved AICTE"
8,"Amrapali Institute of Hospitality Management, Haldwani",Haldwani,Uttarakhand,DHM,1 year,Full time,,Diploma,0.18 lakhs,,The candidate should have passed in 10+2 any stream,"Diploma in Hotel Management is a one year full time course affiliated by Uttarakhand Open University, Haldwani"
9,"Amrapali Institute of Hospitality Management, Haldwani",Haldwani,Uttarakhand,DHMCT,3 years,Full time,60,Diploma,1.5 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed in 10+2 with English,"Diploma in Hotel Management and Catering Technology is a three year full time course affiliated by Uttarakhand Technical University, Dehradun approved by AICTE"
10,"Amrapali Institute of Applied Science, Haldwani",Haldwani,Uttarakhand,BHM,3 years,Full time,,UG,0.55 lakhs,,The candidate should have passed in 12th pass / BAP 6 Months Basic preparatory course for those students who have not Qualified 10th and are above 18 years old,"Bachelor of Hotel Management is a three year full time course affiliated by Uttarakhand Open University, Haldwani"
11,"Amrapali Institute of Applied Science, Haldwani",Haldwani,Uttarakhand,Diploma in Food and Beverage Services,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,"Diploma in Food and Beverage Services is a one year full time course affiliated by Uttarakhand Open University, Haldwani"
12,"Amrapali Institute of Applied Science, Haldwani",Haldwani,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,0.18 lakhs,,The candidate should have passed in 10+2 science stream,"Diploma in Hotel Management is a one year full time course affiliated by Uttarakhand Open University, Haldwani"
13,"Amrapali Institute of Applied Science, Haldwani",Haldwani,Uttarakhand,Diploma in Restaurant Service Management,1 year,Full time,,Diploma,0.16 lakhs,,The candidate should have passed in 12th pass / BAPP 6 Months Basic preparatory course for those students who have not qualified 10th and are above 18 years old),"Diploma in Restaurant Service Management is a one year full time course affiliated by Uttarakhand Open University, Haldwani"
14,"Amrapali Institute of Applied Science, Haldwani",Haldwani,Uttarakhand,MHM,2 years,Full time,,PG,0.27 lakhs,,"""Three years diploma in Hotel Management with a Masters degree in allied field (MTM/MHA) from a recognized institute / university.
10+2 + Three Years Diploma in Hotel Management from a Govt. Instt. with five years industry/academic experience""","Master of Hotel Management is a two year full time course affiliated by Uttarakhand Open University, Haldwani"
15,"Government Institute of Hotel Management and Catering Technology, Nagpur",Nagpur,Maharashtra,Diploma in Hotel Management and Catering Technology,3 years,Full time,60,Diploma,0.292 lakhs,(AICTE) All India Council of Technical Education,The candidate should have passed the Higher Secondary Certificate (Std. XII) examination of Maharashtra State Board of Secondary and Higher Secondary Education or its equivalent examination of Science/ Arts/ Commerce / Home Science / MCVC with English as compulsory subject.,"Diploma in Hotel Management and Catering Technology is three-year duration full-time course affiliated to Maharashtra State Board of Technical Education, Mumbai and approved by All India Council for Technical Education, Directorate of Technical Education, Government of Maharashtra."
16,"Sri Sukhmani Institute of Hospitality and Management, Dera Bassi",Dera Bassi,Punjab,B.Sc Hotel Management and Catering Technology,3 years,Full time,,UG,,,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time three year course affiliated to IK Gujral Punjab Technical University, Jalandhar."
17,,,,,,,,,,,,
18,"Driems School of Hotel Management, Cuttack",Cuttack,Odisha,Diploma in Food Production Management,1.5 years,Full time,,Diploma,,Government of Odisha,The candidate should have passed in 10+2 with science in any recognized board.,"Diploma in Food Production Management is a full-time eighteen month diploma offered by Utkal University, Bhubaneswar."
19,"Driems School of Hotel Management, Cuttack",Cuttack,Odisha,Diploma in Hotel Management,1.5 years,Full time,,Diploma,,Government of Odisha,The candidate should have passed in 10+2 with science in any recognized board.,"Diploma in Hotel Management is a full-time eighteen month diploma offered by Utkal University, Bhubaneswar."
20,"Driems School of Hotel Management, Cuttack",Cuttack,Odisha,MHM,2 years,Full time,,PG,,Government of Odisha,The candidate should have passed in the relevant graduate degree.,"Master of Hotel Management is full time two year course affiliated to Utkal University, Bhubaneswar and approved by Government of Odisha."
