,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Government College, Mohali",Sahibzada Ajit Singh Nagar,Chandigarh,Diploma in Accommodation Operation,1 year,Full time,,Diploma,0.17 lakhs,UGC,"1.The merit list on the basis of 10+2 Examination will be displayed on the college Notice Board.
2. BA/B.COM/ B.SC Pass can also apply","Diploma in Accommodation Operation is one-year degree course approved by UGC and affiliated to Punjabi University, Patiala."
1,"Government College, Mohali",Sahibzada Ajit Singh Nagar,Chandigarh,Diploma in Bakery and Confectionery,1 year,Full time,,Diploma,0.17 lakhs,UGC,"1.The merit list on the basis of 10+2 Examination will be displayed on the college Notice Board.
2. BA/B.COM/ B.SC Pass can also apply","Diploma in Bakery and Confectionery is one-year degree course approved by UGC and affiliated to Punjabi University, Patiala."
2,"Government College, Mohali",Sahibzada Ajit Singh Nagar,Chandigarh,Diploma in Food Production,1 year,Full time,,Diploma,0.17 lakhs,UGC,"1.The merit list on the basis of 10+2 Examination will be displayed on the college Notice Board.
2. BA/B.COM/ B.SC Pass can also apply","Diploma in Food Production is one-year degree course approved by UGC and affiliated to Punjabi University, Patiala."
3,"Government College, Mohali",Sahibzada Ajit Singh Nagar,Chandigarh,Diploma in Food and Beverage Services,1 year,Full time,,Diploma,0.17 lakhs,UGC,"1.The merit list on the basis of 10+2 Examination will be displayed on the college Notice Board.
2. BA/B.COM/ B.SC Pass can also apply","Diploma in Food and Beverage Services is one-year degree course approved by UGC and affiliated to Punjabi University, Patiala."
4,"Dwarika Prasad Vipra PG College, Bilaspur",Bilaspur,Chhattisgarh,Post Graduate Diploma in Hospital Management,1 year,Full time,,Diploma,,,The candidate should have passed in related diploma / related graduate degree,Post Graduate Diploma in Hospital Management is a one to two year full time course
5,"Radhey Hari Government Post Graduate College, Kashipur",Kashipur,Uttarakhand,Diploma in Tourism,1 year,Full time,,Diploma,0.04 lakhs,,The candidate should have passed in 10+2 or its equivalent from any recognized Board.,Diploma in Tourism is a one-year full-time course.
6,"KSG College of Arts and Science, Coimbatore",Coimbatore,Tamil Nadu,B.Sc Hotel Management and Catering Science,3 years,Full time,,UG,,,The candidate should have passed in 10+2 stream stream,"B.Sc Hotel Management and Catering Science is a three year full time course affiliated by Bharathiar University, Coimbatore"
7,"Govind Guru Tribal University, Banswara",Udaipur,Rajasthan,PG Diploma in Hotel and Tourism Management,1 year,Full time,,Diploma,,UGC,The candidate should have Graduation degree in relevant subject from any recognized University.,"PG Diploma in Hotel and Tourism Management is one-year duration full-time course offered by Govind Guru Tribal University, Banswara."
8,"JIS Institute of Skill Development, Kolkata",Kolkata,West Bengal,Diploma in Hospitality Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Hospitality Management is a one year full time course
9,"ICFAI University, Shillong, Meghalaya",Shillong,Meghalaya,BHM,3 years,Full time,,UG,1.5 lakhs,,Pass in 10+2 with aggregate 40% and above any discipline and final year 10+2 students are also eligible to apply,BHM is a three year full time course
10,"Calorx Teachers University, Ahmedabad",Ahmedabad,Gujarat,Diploma In Catering Science and Hotel Management,1 year,Full time,,Diploma,0.31 lakhs,,The candidate should have passed in 10th standard education,"Diploma In Catering Science and Hotel Management is a one year full time course and course offer by Calorx Teachers University, Ahmedabad"
11,"Arun Muchhala International College of Hotel Management, Thane",Thane,Maharashtra,B.Sc Hospitality Studies,3 years,Full time,,UG,,,HSC or Equivalent with minimum 45% marks (40% for SC/ST) in any Stream.,Bachelor of Science in Hospitality Studies is three years full-time Degree Course affiliated to Mumbai University.
12,"Asian College of Hotel Management, Vijayawada",Vijayawada,Andhra Pradesh,BHM,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,"Bachelors of Hotel Management is a three year full time course affiliated by Acharya Nagarjuna University, Guntur"
13,"Asian College of Hotel Management, Vijayawada",Vijayawada,Andhra Pradesh,Diploma in Hotel Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard / 10+2 any stream,"Diploma in Hotel Management is a one year full time course affiliated by Jawaharlal Nehru National Youth Center Council of Education and Training, Delhi"
14,"Asian College of Hotel Management, Vijayawada",Vijayawada,Andhra Pradesh,Master Diploma in Hotel Management,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 / 10th standard education any stream,"Master Diploma in Hotel Management is a two year full time course affiliated by Jawaharlal Nehru National Youth Center Council of Education and Training, Delhi"
15,"Asian College of Hotel Management, Vijayawada",Vijayawada,Andhra Pradesh,PGD Hotel Management,1 year,Full time,,PG,,,The candidate should have passed in any graduate degree,"Post Graduate Diploma in Hotel Management is a one year full time course affiliated by Jawaharlal Nehru National Youth Center Council of Education and Training, Delhi"
16,"Goa College of Hospitality and Culinary Education, Goa",Tiswadi,Goa,BBA Hospitality and Culinary Education,3 years,Full time,,UG,2.55 lakhs,,"A student who has passed Std. XIIth from a recognized board, in any stream, is eligible to apply for the Bachelor’s degree in Business Administration in Hospitality and Culinary Education.","BBA Hospitality and Culinary Education is a three year full time course affiliated to Goa University,Taleigao Plateau, Goa."
17,"Goa College of Hospitality and Culinary Education, Goa",Tiswadi,Goa,Post Graduate Diploma in Chefs Management,1 year,Full time,,PG,1.19 lakhs,,A student who has passed his/her Bachelor’s or a Three year diploma in Hotel Management from a reputed College is eligible to apply for the one year Post Graduate Diploma in Chefs Management.,"Post Graduate Diploma in Chefs Management is a three year full time course affiliated to Goa University,Taleigao Plateau, Goa."
18,"Bhadrak Autonomous College, Bhadrak",Bhadrak,Odisha,MTHM Self Finance,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Master of Tourism and Hospitality Management Self Finance is two-year duration full-time course affiliated to Fakir Mohan University, Balasore."
19,"Biju Pattnaik College of Hotel Management and Tourism, Social Work, Journalism, Bomikhal",Bhubaneswar,Odisha,BHM,4 years,Full time,,UG,,,The candidate should have passed +2 ( Any stream).,"Bachelor of Hotel Management (BHM) is four-year duration full-time course including 6 months Industrial Training affiliated to Utkal University of Culture, Bhubaneswar."
20,"Biju Pattnaik College of Hotel Management and Tourism, Social Work, Journalism, Bomikhal",Bhubaneswar,Odisha,MHM,2 years,Full time,,PG,,,The candidate should have passed +3 (Any stream).,"Master of Hotel Management (MHM) is two-year duration full-time course including Industrial Training of 3 Months and affiliated to Utkal University of Culture, Bhubaneswar."
21,"AIM Institute of Hotel Management and Aviation, Haldwani",Haldwani,Uttarakhand,Advance Diploma in Hotel Management,1 year,Full time,,Diploma,0.485 lakhs,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Advance Diploma in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
22,"AIM Institute of Hotel Management and Aviation, Haldwani",Haldwani,Uttarakhand,BHM,4 years,Full time,,UG,1.6 lakhs,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Hotel Management is a four year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
23,"AIM Institute of Hotel Management and Aviation, Haldwani",Haldwani,Uttarakhand,Diploma in Bar Tending,1 year,Full time,,Diploma,0.345 lakhs,UGC,The candidate should have passed in 10th relevant subject for any recognized board.,"Diploma in Bar Tending is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
24,"AIM Institute of Hotel Management and Aviation, Haldwani",Haldwani,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,0.345 lakhs,UGC,The candidate should have passed in 10th relevant subject for any recognized board.,"Diploma in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
25,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,BHM,3 years,Full time,,UG,1.55 lakhs,,10+2 in any stream/BAPP.,"Bachelors of Hotel Management is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
26,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,BTS,3 years,Full time,,UG,1.55 lakhs,,10+2 in any stream/BAPP.,"Bachelor of Tourism Studies is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
27,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,Diploma in Hotel Management,1 year,Full time,,Diploma,0.63 lakhs,,10 / 10+2 in any stream.,"Diploma in Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
28,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,Diploma in Tourism Studies,1 year,Full time,,Diploma,0.63 lakhs,,10 / 10+2 in any stream.,"Diploma in Tourism Studies is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
29,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,MHM,2 years,Full time,,PG,0.73 lakhs,,Graduate in Hotel Management.,"Master of Hotel Management is a two year full time course affiliated to Uttarakhand Open University, Haldwani."
30,"Imperial Institute of Management and Technology, Haldwani",Haripur Nayak,Uttarakhand,MTM,2 years,Full time,,PG,0.73 lakhs,,Graduate in any stream.,"Master of Tourism Management is a two year full time course affiliated to Uttarakhand Open University, Haldwani."
31,"Royale College of Tourism and Hotel Management, Nainital",Nainital,Uttarakhand,BTS,3 years,Full time,,UG,2.25 lakhs,,Student must have passed the 12th standard from any stream.,"Bachelors in Tourism Studies is a three year full time course affiliated to Uttarakhand Open University, Haldwani."
32,"Royale College of Tourism and Hotel Management, Nainital",Nainital,Uttarakhand,Diploma in Tourism and Hotel Management,1 year,Full time,,Diploma,0.75 lakhs,,Student must have passed the 12th standard from any stream.,"Diploma in Tourism and Hotel Management is a one year full time course affiliated to Uttarakhand Open University, Haldwani."
33,"The Indian Institute of Management and Technology, Haldwani",Haldwani,Uttarakhand,Bachelor of Hotel Management,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,Bachelor of Hotel Management is a three year full time course.
34,"The Indian Institute of Management and Technology, Haldwani",Haldwani,Uttarakhand,Bachelor of Tourism Management,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,Bachelor of Tourism Management is a three year full time course.
