,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Kunwar Ajay Singh Vidhi Mahavidyalaya, Unnao",Hindu Kheda,Uttar Pradesh,BA LLB Integrated,5 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed 10+2 from a recognized board.,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Chhatrapati Shahu ji Maharaj University, Kanpur with the approval of Bar Council of India."
1,"Kunwar Ajay Singh Vidhi Mahavidyalaya, Unnao",Hindu Kheda,Uttar Pradesh,LLB,3 years,Full time,240,UG,,(BCI) Bar Council of India,Graduate in any discipline with 45% marks (40% marks in case of SC/ST) from a recognized University. ,"L.L.B. course is of 3-years and is affiliated to C.S.J.M University, Kanpur. If necessary there will be an enterance test for the admission of L.L.B. and if not the admission to this course is given directly. Admission given directly will be based on first come first served formula. Mode of admission will be decided by the college."
2,"Kunwar Ajay Singh Vidhi Mahavidyalaya, Unnao",Hindu Kheda,Uttar Pradesh,LLM,2 years,Full time,,PG,,UGC,The candidate should have graduation (LLB) degree from a recognized university.,"L.L.M. course is affiliated to Karnataka Open University, Karnataka. If necessary there will be an entrance test for the admission of L.L.M. and if not the admission to this course is given directly. Admission given directly will be based on first come first served formula. Mode of admission will be decided by the college."
3,"Kurunji Venkatramana Gowda Law College, Dakshina Kannada",Sullia,Karnataka,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed in 10+2 or graduate.,B.A LL.B integrated double degree course combines bachelor's degree course in Arts together with the bachelor's degree course in law. The duration of the B.A LL.B course shall be five academic years consisting of ten semesters.
4,"Kurunji Venkatramana Gowda Law College, Dakshina Kannada",Sullia,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed in 10+2 or graduate.,"LL.B Three year degree course shall be of 3 years duration spread over Six Semester. Each Academic Year shall be divided into two semesters.
Each Semester shall consist of 18 weeks. The papers and the syllabus shall be as given in the schedule appended to these regulations."
5,"Lal Bahadur Shastri College, Vidisha",Ganj Basoda,Madhya Pradesh,LLB,3 years,Full time,160,UG,0.188 lakhs,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University. ,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Barkatullah University, Bhopal and approved by Bar Council of India."
6,"Lala Hansraj Phutela College of Law, Sirsa",Sirsa,Haryana,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,"A candidate, who fulfills the following conditions shall be eligible to seek admission in the First Semester of LL.B. 3-Year (Professional) Degree Course:(a) Has passed an examination in B.A. (3-years) Degree Course of a recognized University with 45% (40% for SC/ST) marks in aggregate.OR(b) Possesses any other equivalent academic qualifications recognized by this University.   ",The duration of the course leading to the degree of Bachelor of Law (LL.B.) shall be of three academic years (six Semesters). Each year shall be divided into two semesters i.e. July to November/ December and January to April/May. The examination shall ordinarily be held in the month of December and April/May
7,"Mahatma Gandhi College of Law, Gwalior",Gwalior,Madhya Pradesh,LLB,3 years,Full time,180,UG,3 lakhs,(BCI) Bar Council of India,Graduate in any discipline from a Recognized University with Minimum 45% in Aggregate (40% for SC/ST Candidates),"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time (Medium - English/Hindi) program affiliated with Jiwaji University, Gwalior and approved by Bar Council of India. "
8,"Mahatma Gandhi College of Law, Gwalior",Gwalior,Madhya Pradesh,LLB Hons integrated,5 years,Full time,120,UG,,(BCI) Bar Council of India,Successful completion of 10+2 or equivalent examination from a recognised board with minimum 45% marks in aggregate - Gen. Category Candidates. 40% marks in aggregate - SC/ST Candidates.,"Bachelor of Laws (LLB) is five-years (10 Semesters ) full-time (Medium - English/Hindi) integrated program affiliated with Jiwaji University, Gwalior and approved by Bar Council of India."
9,"Mahatma Gandhi College of Law, Gwalior",Gwalior,Madhya Pradesh,LLM,2 years,Full time,40,PG,,(BCI) Bar Council of India,The candidate should have passed LL.B with 55% (50% for SC/ST/ Candidates),"Master of Laws (LL.M.) is Duration of 2 years (Four Semesters) program affiliated with Jiwaji University, Gwalior and approved by Bar Council of India."
10,"Mahendra Pratap Singh Law College, Allahabad",Chak Hariharban,Uttar Pradesh,LLB,3 years,Full time,240,UG,,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University. ,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Allahabad State University, Allahabad and approved by Bar Council of India."
