,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Government DK College, Raipur",Baloda Bazaar,Chhattisgarh,LLB,3 years,Full time,100,UG,0.06 lakhs,(BCI) Bar Council of India,Candidate must have passed Graduation from recognized university,Bachelor of Legislative Laws is a three-year full-time UG course Approved By UGC. The medium of instruction : Hindi/English.
1,"Jagarlamudi Chandramouli College of Law, Guntur",Guntur,Andhra Pradesh,LLB,3 years,Full time,160,UG,,(BCI) Bar Council of India,"Degree or its equivalent (in 10 + 2 +3 pattern) of a recognized University
A pass in the qualifying examination with 45% marks (including languages). 44.5% is rounded of to 45%.
For SC/ ST candidates the minimum percentage required is 40%.
A candidate who has secured 45% or more in B.Ed., or P.G. is also eligible even if one secures less than 45% in Degree course.",LL.B Three Year Degree Course Shall Be Of Three Years Duration Spread Over Six Semesters.
2,"Jagarlamudi Chandramouli College of Law, Guntur",Guntur,Andhra Pradesh,LLB Integrated,5 years,Full time,80,UG,,(BCI) Bar Council of India,"Two year Intermediate (10 + 2 pattern) or any other examination recognized as equivalent by the University concerned or Board of Intermediate Education, AP
A pass in the qualifying examination with 45% marks (including languages). 44.5% is rounded of to 45%.
For SC/ ST candidates the minimum percentage required is 40%.",LL.B Five Year Integrated Degree Course.
3,"Janata Shikshana Samiti Sakri Law College, Hubli",Hubli,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Those candidates who have passed the Three-Year LL.B. Degree Examination of the University or such Examination of any other University or Institution after Graduation under 10+2+3 pattern;,Bachelor of Laws (LLB) is three-years (6 Semesters) full-time program affiliated with Chaudhary and approved by Bar Council of India.
4,"Khalsa College of Law, Amritsar",Amritsar,Punjab,BA LLB Integrated,5 years,Full time,120,UG,,(BCI) Bar Council of India,"A candidate for admission to this course must have passed 10+2 examination of Punjab School Education Board or any other equivalent examination recognized as such by the Gur Nanak Dev University , Amritsar securing not less than 45% marks. In case of SC/ST candidates 40% marks of the total Marks.","It is a five-year programme leading to a professional degree in law. Bachelor of Art and Bachelor of Legislative Law (BA LLB) is a Five-year full-time course affiliated to Guru Nanak Dev University, Amritsar approved by BCI."
5,"Khalsa College of Law, Amritsar",Amritsar,Punjab,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,"A Candidate who has passed Graduation from any University recognized as such by the Guru Nanak Dev University, Amritsar with 45% marks is eligible. In case of SC/ST candidates 40% marks of the total marks.","Bachelor of Legislative Law (LLB) is a three-year full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by BCI."
6,"SC Nandimath Law College, Bagalkot",Bagalkot,Karnataka,BA LLB,5 years,Full time,,UG,0.77 lakhs,(BCI) Bar Council of India,The students can take admission for this course after 10 + 2 education.," BA LLB is a full-time five years duration course Affiliated to Karnataka State Law University, Hubli Approved by BCI."
7,"SC Nandimath Law College, Bagalkot",Bagalkot,Karnataka,LLB,3 years,Full time,,UG,0.51 lakhs,(BCI) Bar Council of India,A candidate must have pass in a recognised Bachelor’s degree of minimum three years duration from recognised university.,"LLB is a full-time three years duration course Affiliated to Karnataka State Law University, Hubli Approved by BCI."
8,"Snehangshu Kanta Acharya Institute of Law, Kalyani",Kalyani,West Bengal,BA LLB Hons,5 years,Full time,,UG,1.55 lakhs,(BCI) Bar Council of India,Passed the Higher Secondary (10+2) or an equivalent examinations securing in aggregate not less than 45% (General Category) or 40% (SC/ST and OBC Category) of the total marks. Those who will be passing their Higher Secondary (10+2) or equivalent examinations this year can go through the selection process and seek provisional admission.,"BA LLB Hons is a full-time five years 10 semester duration course Affiliated to University of Kalyani, Kalyani Approved by Bar Council of India.The B.A., LL.B.(Honours) degree programme is spread over five academic years, each academic year divided into two academic terms called ‘semesters’, each semester having an average of 100 academic days. Th...See More"
9,"Snehangshu Kanta Acharya Institute of Law, Kalyani",Kalyani,West Bengal,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,A candidate for admission to LL.M. degree programme should have passed the LL.B. degree examination of a recognized University having secured not less than 50% of marks in the aggregate out of the maximum marks prescribed.,"LLM is a full-time two years 4 semester duration course Affiliated to University of Kalyani, Kalyani Approved by Bar Council of India."
