,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"JP College of Law, Baghpat",Pilana,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed in any graduate degree,"LLB is a three year full time course affiliated by
Chaudhary Charan Singh University, Meerut"
1,"Saraswati Vidya Mandir Law College, Bulandshahr",Sargaon,Uttar Pradesh,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,"Graduate or an equivalent degree /P.G. or an equivalent degree in any discipline of a recognized college or university, having secured minimum 45% marks in the aggregate.5% Relaxation in the above eligibility criteria for the students who belong to the S.C./S.T. category ","Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Chaudhary Charan Singh University, Meerut and approved by Bar Council of India."
2,"Maheshwaram College of Education and Law Management, Bulandshahr",Siyana,Uttar Pradesh,BA LLB Integrated,5 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed 10+ 2 with Minimum 45%  (40% lor SC.' ST) ,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Chaudhary Charan Singh University, Meerut with the approval of Bar Council of India."
3,"Janhit College of Law, Greater Noida",Greater Noida,Uttar Pradesh,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,Candidates should have completed 10+2 in any stream from a recognized University / Board with at least 45% marks for General candidates and 40 % for SC / ST Candidate (As per BCI / University Norms).Candidates appearing/appeared for the Annual Examination in March/April are also eligible to apply.Age ( As per C.C.S. University and Bar Council of India norms.),"B.A. LL.B. integrated double degree course, combines Bachelor's degree course in Arts together with the Bachelor's degree course in law. The duration of the course leading to the Bachelor's Degree in Law (LLB) shall be of five academic years. Each academic year comprises of two semesters."
4,"Janhit College of Law, Greater Noida",Greater Noida,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,Candidates should have completed 10+2+3 in any discipline of a recognized College/University with at least 45% marks for General candidates and 40 % for SC / ST Candidate (As per BCI / University Norms).Candidates appearing/appeared for the Annual Examination in March/April are also eligible to apply.Age (As per C.C.S. University and Bar Council of India norms),"LL.B. is an undergraduate, or bachelor, degree in law .The duration of the course leading to the Bachelor's Degree in Law (B.A.LLB) shall be of three academic years. Each academic year comprises of two semesters."
5,"Parsandi Devi College of Law, Greater Noida",Bilaspur,Uttar Pradesh,BA LLB,5 years,Full time,120,UG,,(BCI) Bar Council of India,"The candidate should have passed Intermediate, Higher Secondary or 10+2 Exam Marks Sheet & Certificate.","Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Chaudhary Charan Singh University, Meerut with the approval of Bar Council of India. "
6,"Parsandi Devi College of Law, Greater Noida",Bilaspur,Uttar Pradesh,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,"The minimum qualification for admission to LL.B. course shall be a bachelor in any discipline with minimum 45% marks(40% marks for SC/ST) or any equivalent examination recognized by the CCS University, Meerut for the purpose. 3) Admission to LL.B course shall be made as per rules framed from time by CCS University, Meerut/ the State Government.","Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Chaudhary Charan Singh University, Meerut and approved by Bar Council of India."
7,"Vijay Singh Pathik Institute of Law, Dadri",Beel Akbarpur,Uttar Pradesh,BA LLB,5 years,Full time,,UG,,(BCI) Bar Council of India,"The candidate completed 10+2 with 44.5% markes for GEN, 42% marks for OBC and 39.5%marks for SC/ST. (All subjects)","BA LLB is a full-time three years duration course Affiliated to Chaudhary Charan Singh University, Meerut Approved by Bar Council of India."
8,"Vijay Singh Pathik Institute of Law, Dadri",Beel Akbarpur,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"The candidate completed graduation in any stream (44.5% or more marks for GEN, 42% or more marks for OBC and 39.5% or more marks for SC/ST.)","Bachelor of legislative law is a full-time three years duration course Affiliated to Chaudhary Charan Singh University, Meerut Approved by Bar Council of India."
9,"Indcare College of Law, Greater Noida",Greater Noida,Uttar Pradesh,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,"Have passed Graduation in any discipline of a recognized College/University, having secured minimum 45% marks in aggregate for General Category & 40% marks in aggregate for SC/ST Category. b) Candidates appearing/appeared for the Final Examination are also eligible to apply. c) Age (As per C.C.S. University and Bar Council of India norms)","Bachelor of Legislative law it is a three year duration course affiliated to Chaudhary Charan Singh University Meerut, (U.P) approved by Bar Council of India."
