,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"ICFAI University, Sikkim",Gangtok,Sikkim,BA LLB Hons,5 years,Full time,,UG,2.05 lakhs,(BCI) Bar Council of India,"Pass with 45% and above aggregate marks in Class XII or equivalent in any discipline (Best of the 5 subjects including English). Scores of Common Law Admission Test (CLAT), Law School Admisson Test (LSAT) and the ICFAI Law School Admission Test (ILSAT 2017) will be given weightage. Students appearing for final examinations and awaiting results are also eligible for admission.Applicants should not be more than 20 years of age as on the day of commencement of the program, ie., August 01, 2017. However, the changes if any made to age limitation by the BCI from time to time will be followed.","Bachelor of Arts and Bachelor of Law Honours is five years full time course. Affiliated to ICFAI University, Sikkim and approved by BCI.
Faculty of Law offers 5 years full time BA LLB Hons Programs which are approved by Bar Council of India (BCI). The program is planned in a semester mode. There will be ten semesters spread over five years. Every semester will be o...See More"
1,"ICFAI University, Sikkim",Gangtok,Sikkim,BBA LLB Hons,5 years,Full time,,UG,2.05 lakhs,UGC,"Pass with 45% and above aggregate marks in Class XII or equivalent in any discipline (Best of the 5 subjects including English). Scores of Common Law Admission Test (CLAT), Law School Admisson Test (LSAT) and the ICFAI Law School Admission Test (ILSAT 2017) will be given weightage. Students appearing for final examinations and awaiting results are also eligible for admission.Applicants should not be more than 20 years of age as on the day of commencement of the program, ie., August 01, 2017. However, the changes if any made to age limitation by the BCI from time to time will be followed.","Bachelor of Business Administration and Bachelor of Law is five years full time course. Affiliated to ICFAI University, Sikkim and approved by UGC.
Faculty of Law offers 5 years full time BBA-LLB (Hons.) Programs which are approved by Bar Council of India (BCI)."
2,"ICFAI University, Sikkim",Gangtok,Sikkim,LLB,3 years,Full time,,UG,0.7 lakhs,(BCI) Bar Council of India,"1. Pass with 50% and above aggregate marks in Graduation or equivalent (in any discipline).
2. Students awaiting final year examination results are also eligible for admission.
3. Age limit for LLB Program is 30 years.","Bachelor of Law is three years full time course. Affiliated to ICFAI University, Sikkim approved by BCI.
Faculty of Law offers 3 years full time LLB Program which is approved by Bar Council of India (BCI). The curriculum is most contemporary and innovatively designed and developed in association with academicians and professional experts. The program is organized i...See More"
3,"Pt Sundarlal Sharma Open University, Bilaspur",Birkona,Chhattisgarh,PGD Labor Law and Labor Welfare,1 year,Distance,,Diploma,0.1 lakhs,UGC,Candidate must have passed Graduation from recognized University,Post Graduate Diploma in Labor Law and Labor Welfare is minimum one year distance education course
4,"Sikkim University, Gangtok",Gangtok,Sikkim,BA LLB LLM Integrated,7 years,Full time,,PG,,UGC,Candidate should be pass in (10+2) or equivalent examination from recognised board.,"BA LLB LLM Integrated is a full-time seven years duration integrated course offered by Sikkim University, Gangtok Approved by UGC."
5,"University of Kota, Kota",Kota,Rajasthan,LLM,2 years,Full time,40,PG,0.37 lakhs,UGC,A candidate should have passed the LL.B. or an equivalent degree from a recognised University .,"LLM is a full-time two years duration course offered by University of Kota, Kota Approved by UGC."
6,"N B Thakur Law College, Nashik",Nashik,Maharashtra,BA LLB Integrated,5 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed 12th from a recognized board.,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Savitribai Phule Pune University, Pune with the approval of Bar Council of India. "
7,"N B Thakur Law College, Nashik",Nashik,Maharashtra,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University. ,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Savitribai Phule Pune University, Pune and approved by Bar Council of India."
8,"N B Thakur Law College, Nashik",Nashik,Maharashtra,LLM Labour Laws and Labour Welfare,2 years,Full time,,PG,,(BCI) Bar Council of India,The candidate should have LLB degree (Law Graduate) from any recognized College or University.,MLL & LW [ Masters Degree In Labour Laws & Labour Welfare- Two years Postgraduate course beginning in June ] The course is recognized by the State Government of Maharashtra for the appointment of Welfare Officers.
9,"N B Thakur Law College, Nashik",Nashik,Maharashtra,MMS Legal Administration,2 years,Full time,,PG,,,Bachelors degree in related branch.,"MMS Legal Administration is 2-year full-time course offered by Savitribai Phule Pune University, Pune."
