,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Modi Law College, Kota",Kota,Rajasthan,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,"The candidate should have passed in Graduation/PG with 45% for General Students and for SC, ST minimum - 40 %","LLB is a three year full time course affiliated by University of Kota, Kota"
1,"Sikkim Government Law College, Gangtok",Gangtok,Sikkim,BA LLB,5 years,Full time,,UG,0.1 lakhs,(BCI) Bar Council of India,1. A candidate must have passed Higher Secondary (10+2 Pattern) or an equivalent examination from any recognized Board/ University with five compulsory subjects including English. 2. A candidate must have at least 45% marks in aggregate in the qualifying examination in case of general category and 40% in case of SC/ST categories. 3. A candidate must be below the age 20 years as on 1 July of current year in case of general category and 22 years in case of SC/ST/OBC Categories. 4. Selections will be made after scrutiny of the required documents together with the performance of the candidate before the interview committee.,"BA LLB is a five year full time course affiliated by Sikkim University, Gangtok"
2,"Chaman Lal Law College, Haridwar",Haridwar,Uttarakhand,BA LLB,5 years,Full time,120,UG,,(BCI) Bar Council of India,"An applicant who has successfully completed Senior Secondary School course or equivalent course from a Senior Secondary Board or equivalent constituted or recognized by a State Government or from any equivalent institution from a foreign country recognized by the government of that country for the purpose of issue of qualifying certificate on successful completion of the course with at least 45% marks in case of General category and 40% in case of SC/ST, may apply for and be admitted into the Centres of Legal Education to obtain the integrated degree in law with a degree in any other subject as the first degree in this University","B.A. LL.B Five Years' Integrated Course has been adopted with the objective of saving one full year of students who are keen to become law graduates.After successful completion of first two years, a degree of B.A. (Law) is awarded and thereafter three years are devoted to obtain of law as against a total of six years. Thus saving one full year"
3,"Chaman Lal Law College, Haridwar",Haridwar,Uttarakhand,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,"A graduate/post graduate in any discipline of knowledge with at least 45% marks in case of General category and 40% marks in case of SC/ST, from any University established by an Act of Parliament or by a State Legislature or an equivalent national institution recognized as Deemed to be University or a foreign university recognized as equivalent to the status of an Indian university by an authority competent to declare equivalence, may apply for admission in the First semester of Three Years Degree Programme in Law in this university","LLB is a three year full time course affiliated by Uttarakhand Technical University, Dehradun"
4,"Amity Law School, Lucknow",Lucknow,Uttar Pradesh,BA LLB Hons,5 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed in 10+2 min 55% in any stream,"BA LLB Hons is a five year full time course offered by Amity University, Lucknow"
5,"Amity Law School, Lucknow",Lucknow,Uttar Pradesh,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed in any graduate degree,"LLB is a three year full time course offered by Amity University, Lucknow"
6,"Eklavya Vidhi Mahavidyalaya, Banda",Banda,Uttar Pradesh,LLB,3 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed in any graduate degree,"LLB is a three year full time course affiliated by Bundelkhand University, Jhansi"
7,"Deen Dayal College of Law, Muzaffarnagar",Muzaffar Nagar,Uttar Pradesh,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,The eligibility criteria for admission to LL.B.(3 Years) program is a minimum of 45% marks in graduation or post graduation in any stream from any recognized university for candidates belonging to General and OBC category. A minimum of 40 % marks in graduation or post graduation for candidates belonging to SC/ST category.,"LLB is a three year full time course affiliated by Chaudhary Charan Singh University, Meerut"
8,"Swami Vivekanand Law College, Hapur",Hapur,Uttar Pradesh,BA LLB Integrated,5 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate should have passed in 10+2 with 45% marks (relaxation as per University rules) SC/ST 10+2 with 40%,"BA LLB Integrated is a five year full time course affiliated by Chaudhary Charan Singh University, Meerut"
9,"Swami Vivekanand Law College, Hapur",Hapur,Uttar Pradesh,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,Graduation with 45% marks (relaxation as per University rules) SC/ST Graduation with 40% marks,"LLB is a three year full time course affiliated by Chaudhary Charan Singh University, Meerut"
