,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Sri Krishnadevaraya University, Anantapur",Chinnakunta,Andhra Pradesh,M.Phil Law,1 year,Full time,,PG,,UGC,"The candidate seeking admission into M.Phil., should have passed the qualifying examination with a minimum of 55% marks in the concerned subject. Relaxation of 5% in marks is provided for SC/ST/Differently-abled candidates for admission into M.Phil courses under SKURESCET
Candidates who have already passed the qualifying examination or who have appeared for the final semester of the qualifying examination are eligible to apply.","Master of Philosophy in Law is one year's (2 semesters) fulltime research program offered by Sri Krishnadevaraya University, Anantapur with the approval of UGC."
1,"Sri Krishnadevaraya University, Anantapur",Chinnakunta,Andhra Pradesh,ML Constitutional Law,2 years,Full time,,PG,,UGC,"The candidate seeking admission in to post-graduation should have passed the qualifying examination with a minimum of 40% marks in the concerned subject. For the courses where the admission is based on the degree as a whole, the aggregate percentage of marks in the group subjects should be 40%. For admission into M.Ed., the aggregate marks in B.Ed. should be 50% and in degree/PG should be 45%. Pass is sufficient for SC/ST candidates for admission into any course.
Candidates who have already passed the qualifying examination or who have appeared/are appearing for the final year annual examination in 2016 are also eligible to apply. Supplementary candidates of 2016 are not eligible.","Master of Law in Constitutional Law is two years (4 Semester) fulltime postgraduate program offered by Sri Krishnadevaraya University, Anantapur with the approval of UGC."
2,"Sri Krishnadevaraya University, Anantapur",Chinnakunta,Andhra Pradesh,ML Criminal Law,2 years,Full time,,PG,,UGC,"The candidate seeking admission in to post-graduation should have passed the qualifying examination with a minimum of 40% marks in the concerned subject. For the courses where the admission is based on the degree as a whole, the aggregate percentage of marks in the group subjects should be 40%. For admission into M.Ed., the aggregate marks in B.Ed. should be 50% and in degree/PG should be 45%. Pass is sufficient for SC/ST candidates for admission into any course.
Candidates who have already passed the qualifying examination or who have appeared/are appearing for the final year annual examination in 2016 are also eligible to apply. Supplementary candidates of 2016 are not eligible.","Master of Law in Criminal Law is two years (4 Semester) fulltime postgraduate program offered by Sri Krishnadevaraya University, Anantapur with the approval of UGC."
3,"Kalinga University, Raipur",Naya Raipur,Chhattisgarh,BA LLB Integrated,5 years,Full time,120,UG,4 lakhs,UGC,10+2 with 45% Aggregate Marks For General/OBC and 40% Aggregate Marks for SC/ST,"Bachelor of Arts and Bachelor of Laws Integrated is full time five year course degree offered by Kalinga University, Raipur and approved by UGC and BCI."
4,"Kalinga University, Raipur",Naya Raipur,Chhattisgarh,BBA LLB Integrated,5 years,Full time,120,UG,4 lakhs,UGC,10+2 with 45% Aggregate Marks For General/OBC and 40% Aggregate Marks for SC/ST,"Bachelor of Business Administration and Bachelor of Laws Integrated is full time five year course degree offered by Kalinga University, Raipur and approved by UGC and BCI."
5,"Kalinga University, Raipur",Naya Raipur,Chhattisgarh,LLB,3 years,Full time,300,UG,1.8 lakhs,UGC,Graduation / PG with 45% Aggregate Marks For General/OBC and 40% Aggregate Marks for SC/ST,"Bachelor of Laws is full time three year course degree offered by Kalinga University, Raipur and approved by UGC and BCI."
6,"Kalinga University, Raipur",Naya Raipur,Chhattisgarh,LLM Dual Specialization,2 years,Full time,,PG,1.074 lakhs,UGC,LLM pass,"Master of Laws in Dual Specialization is full time two year course degree offered by Kalinga University, Raipur and approved by UGC and BCI."
7,"University of Kashmir, Srinagar",Srinagar,Jammu and Kashmir,BA LLB,5 years,Full time,120,UG,,UGC,10+2 in any stream or an equivalent course recognized by the University.,"BA LLB is a full-time five years duration course offered by University of Kashmir, Srinagar Approved by UGC."
8,"University of Kashmir, Srinagar",Srinagar,Jammu and Kashmir,LLB,3 years,Full time,180,UG,,UGC,The candidate completed graduation from recognised university.,"Bachelor of Law LL.B is a full-time three years duration course offered by University of Kashmir, Srinagar Approved by UGC."
9,"University of Kashmir, Srinagar",Srinagar,Jammu and Kashmir,LLM,2 years,Full time,,PG,,UGC,A candidate should have passed the LL.B. or an equivalent degree from a recognised University,"Master of Law LLM is a full-time two years duration course offered by University of Kashmir, Srinagar Approved by UGC."
10,"Sandip University, Nashik",Nashik,Maharashtra,BA LLB Integrated,5 years,Full time,120,UG,4 lakhs,(BCI) Bar Council of India,An applicant who has successfully completed his/her senior secondary school course (10 + 2) or equivalent examination from recognised Indian or foreign university or from a senior secondary board or equivalent board recognised by the Union or State government with 45 % of marks for open category and 40% of marks for SC & ST category students.,"Sandip University’s School of law has entered into the arena of legal education through its Five years integrated Program of B.A.LL.B from the academic year 2018. This Program offers practical legal education to law students who intend to pursue Law as a career. The program endorses social, ethical, legal and human values amongst the students as it provides basics of social sciences coupled with law. School of Law firmly believes that law is a vital instrument to bring a positive social change in society; the school provides practical training and exposure to the students through Moot Court Competitions, Debates, Model United Nations (MUN), Research Skills Activities to boost professional dynamism and skills of advocacy. We are providing quality legal education to the students with thorough knowledge of law in excellent infra"
11,"Sandip University, Nashik",Nashik,Maharashtra,BBA LLB Integrated,5 years,Full time,120,UG,4 lakhs,(BCI) Bar Council of India,An applicant who has successfully completed his/her senior secondary school course (10 + 2) or equivallent examination from recognasied Indian or foreign university or from a senior secondary board or equivalent board recognanised by the Union or State government with 45 % of marks for open category and 40% of marks for SC & ST category students.,"The is B.B.A.LLB. Degree Course in Nashik, Maharashtra was introduced to cater the legal needs corporate sector. As law operates and governs the corporate sector directly or indirectly; hence, to fulfill these corporate requirements, the integrated program of B.B.A.LL.B., becomes a professional academic need of corpo"
12,"Sandip University, Nashik",Nashik,Maharashtra,LLM Constitutional Law,1 year,Full time,,PG,0.5 lakhs,UGC,LL.B. Degree from any recognized Indian University or foreign University approved by the Bar Council of India with minimum 50 % of marks. ,"Master of Law (LLM) in Constitutional Law is for individuals who are not satisfied with just a bachelor’s law degree, and want to further their studies especially in matters related to Indian constitutional law. Sandip University’s LLM program will allow enrolling students to study the relationships between the federal and state governments, individual rights, and the implication of governmental rights amongst its various st"
13,"Sandip University, Nashik",Nashik,Maharashtra,LLM Criminal Law,1 year,Full time,50,PG,0.5 lakhs,UGC,LL.B. Degree from any recognised Indian University or foreign University approved by the Bar Council of India with minimum 50 % of marks. ,"Sandip University is considered to be one of the top L.L.M. (Criminal Law) Colleges in India. With the capacity of 50 seats, we offer the best PG course in Criminal Law. The structure of the course is according to the guidelines laid down by UGC or University Grants Commissions. The basics of the course seek the right balance between the law in motion and law on paper by the introduction of dedicated research, pedagogy, and innovative curriculum. The course is available to those students who wish to make a stunning breakthrough with advanced specialization in the fi"
