,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,Diploma in Cyber Law,1 year,Full time,,Diploma,,,A Student who has passed the degree examination of this University or equivalent thereto of any other statutory university will be eligible to take admission for Diploma in Taxation Laws course.,"Diploma in Cyber Laws (DCL) is one year's program in law affiliated with Dr. Babasaheb Ambedkar Marathwada University, Aurangabad."
1,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,Diploma in Labour Law,1 year,Full time,,Diploma,,,A Student who has passed the degree examination of this University or equivalent thereto of any other statutory university will be eligible to take admission for Diploma in Taxation Laws course.,"Diploma in Labour Laws (DLL) is one year's program in law affiliated with Dr. Babasaheb Ambedkar Marathwada University, Aurangabad."
2,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,Diploma in Medical Jurisprudence and Forensic Science,1 year,Full time,,Diploma,,,A Student who has passed the degree examination of this University or equivalent thereto of any other statutory university will be eligible to take admission for Diploma in Taxation Laws course.,"Diploma in Medical Jurisprudence and Forensic Science is one year's program in law affiliated with Dr. Babasaheb Ambedkar Marathwada University, Aurangabad."
3,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLB,3 years,Full time,,UG,0.78 lakhs,(BCI) Bar Council of India,The candidate should have passed any Graduate or equivalent degree from any recognized College or University.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
4,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLB Integrated,5 years,Full time,,UG,1.44 lakhs,(BCI) Bar Council of India,A candidate for admission to this course shall have passed the PUC / 10+2 years of schooling recognized by the educational authorities of the central or state government.,"Bachelor of Laws (LLB) is five-years (10 Semesters ) full-time Integrated program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
5,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLM Business Law,2 years,Full time,,PG,0.25 lakhs,(BCI) Bar Council of India,The candidate should have passed and (LLB) graduation degree from any recognized college or univeristy.,"Master of Laws (LL.M.) in Business Law is Duration of 2 years (Four Semesters) program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
6,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLM Constitutional Law,2 years,Full time,,PG,0.25 lakhs,(BCI) Bar Council of India,The candidate should have passed and (LLB) graduation degree from any recognized college or univeristy.,"Master of Laws (LL.M.) in Constitutional Law is Duration of 2 years (Four Semesters) program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
7,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLM Criminal Law,2 years,Full time,,PG,0.25 lakhs,(BCI) Bar Council of India,The candidate should have passed and (LLB) graduation degree from any recognized college or univeristy.,"Master of Laws (LL.M.) in Criminal Law is Duration of 2 years (Four Semesters) program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
8,"Manikchand Pahade Law College, Aurangabad",Aurangabad,Maharashtra,LLM Labour Law,2 years,Full time,,PG,0.25 lakhs,(BCI) Bar Council of India,The candidate should have passed and (LLB) graduation degree from any recognized college or univeristy.,"Master of Laws (LL.M.) in Labour Law is Duration of 2 years (Four Semesters) program affiliated with Dr Babasaheb Ambedkar Marathwada University, Aurangabad and approved by Bar Council of India."
9,"Guru Nanak Dev University Regional Campus, Jalandhar",Jalandhar,Punjab,BA LLB Hons,5 years,Full time,60,UG,2.16 lakhs,(BCI) Bar Council of India,"The applicant must have passed 10+2 examination of Punjab School Education Board or any
other equivalent examination (such as 11+1 ‖A‖ level in Senior School Leaving Certificate Course)
from a recognized University of India or outside or from a Senior Secondary Board or equivalent,
constituted or recognized by the Union or by a State Government or from any equivalent
institution from a foreign county recognized by the government or that country for the purpose of
issue of qualifying certificate on successful completion of the course securing not less than 45%
marks in case of general category applicants and 40% of the total marks in case of SC/ST
applicants.","BA LLB Hons is a full-time 5 years duration course Affiliated to Guru Nanak Dev University, Amritsar Approved by BCI"
10,"Guru Nanak Dev University Regional Campus, Jalandhar",Jalandhar,Punjab,LLB,3 years,Full time,100,UG,0.75 lakhs,(BCI) Bar Council of India,Bachelor degree of Guru Nanak Dev University or a degree recognized as equivalent with at least 45% marks in aggregate (40% for SC/ST).,"LLB is a full-time 3 years duration course Affiliated to Guru Nanak Dev University, Amritsar Approved by BCI."
11,"Guru Nanak Dev University Regional Campus, Jalandhar",Jalandhar,Punjab,LLM,2 years,Full time,40,PG,0.4 lakhs,(BCI) Bar Council of India,"Bachelor of Law (Professional) Degree with atleast 50% marks (45% for SC/ST) in aggregate of all the three years/five years or its equivalent CGPA as the case may be.
Any other examination recognized as equivalent.","LLM is a full-time 1 years duration course Affiliated to Guru Nanak Dev University, Amritsar Approved by BCI"
12,"Delhi Institute of Rural Development, Holambi Khurd, Delhi",New Delhi,Delhi,BA LLB,5 years,Full time,180,UG,,(BCI) Bar Council of India,"1) Passed 10+2 (any stream) with 50 % aggregate marks.
AND
2) Qualify the CET( Common Entrance Test),2017 for LLB conducted by Guru Gobind Singh Indraprastha University (GGSIPU), Dwarka, New Delhi OR
Qualify CLAT (Common Law Admission Test), 2017","BA LLB is five-years full-time course offered by Guru Gobind Singh Indraprastha University, Delhi and approved by Bar Council of India."
13,"Delhi Institute of Rural Development, Holambi Khurd, Delhi",New Delhi,Delhi,BBA LLB Hons,5 years,Full time,120,UG,,(BCI) Bar Council of India,"1) Passed 10+2 (any stream) with 50 % aggregate marks.
AND
2) Qualify the CET( Common Entrance Test),2017 for LLB conducted by Guru Gobind Singh Indraprastha University (GGSIPU), Dwarka, New Delhi OR
Qualify CLAT (Common Law Admission Test), 2017","BBA LLB is five-years full-time honors course offered by Guru Gobind Singh Indraprastha University, Delhi and approved by Bar Council of India."
14,"Saurashtra University, Rajkot",Rajkot,Gujarat,LLM Human Rights and International Humanitarian Laws,2 years,Full time,,PG,,UGC,A candidate should have passed the LLB or an equivalent degree from a recognised University.,"LLM Human Rights and International Humanitarian Laws is a full-time two years duration course offered by Saurashtra University, Rajkot Approved by UGC."
15,"Saurashtra University, Rajkot",Rajkot,Gujarat,PGD Banking Law,1 year,Full time,,Diploma,,UGC,Candidate shall be admitted to the course should have passed a bachelor’s degree examination having three years duration from this university or any other recognized university. ,"PG Diploma in Banking Law is a full-time one years two semester duration course offered by Saurashtra University, Rajkot Approved by UGC."
16,"Saurashtra University, Rajkot",Rajkot,Gujarat,PGD EXIM Laws,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Post Graduate Diploma in EXIM Laws is full time one year course diploma offered by Saurashtra University, Rajkot and approved by UGC."
17,"Saurashtra University, Rajkot",Rajkot,Gujarat,PGD Legal Process Outsourcing,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Post Graduate Diploma in Legal Process Outsourcing is full time one year course diploma offered by Saurashtra University, Rajkot and approved by UGC."
18,"Adamas University, Kolkata",Kolkata,West Bengal,BA LLB Hons Integrated,5 years,Full time,,UG,6.55 lakhs,UGC,The candidate should have passed in 10+2 in any recognized board.,"Bachelor of Arts and Bachelor of Law Honours Integrated is full time five year course degree offered by Adamas University, Kolkata and approved by UGC and BCI."
19,"University Institute of Legal Studies, Panjab University, Chandigarh",Chandigarh,Chandigarh,BA LLB Hons,5 years,Full time,120,UG,,(BCI) Bar Council of India,The candidate is passed 10+2 standard or equivalent examination from recognised board.,"BA LLB Hons is 5 year full time integrated course affiliated to Panjab University, Chandigarh and approved by Bar Council of India."
20,"University Institute of Legal Studies, Panjab University, Chandigarh",Chandigarh,Chandigarh,LLM,1 year,Full time,48,PG,,,A person who has passed one of the following examinations shall be eligible after qualifying the entrance test to join the first semester class of the LL.M. Course:(a) LL.B.3 years Degree/B.A.LL.B./B. Com.LL.B. 5 years degree examination of this University with minimum 55% marks (50% marks in case of SC/ST/BC candidates); or(b) Any equivalent examination of another University recognized by the Syndicate for this purpose.,"Master of Laws is one year full time duration course affiliated to Panjab University, Chandigarh and approved by Bar Council of India."
21,"University Institute of Legal Studies, Panjab University, Chandigarh",Chandigarh,Chandigarh,LLM Evening Course,1 year,Full time,48,PG,,,A person who has passed one of the following examinations shall be eligible after qualifying the entrance test to join the first semester class of the LL.M. Course:(a) LL.B.3 years Degree/B.A.LL.B./B. Com.LL.B. 5 years degree examination of this University with minimum 55% marks (50% marks in case of SC/ST/BC candidates); or(b) Any equivalent examination of another University recognized by the Syndicate for this purpose.,"LLM Evening Course is one year full time duration course affiliated to Panjab University, Chandigarh and approved by Bar Council of India."
22,"DES Shri Navalmal Firodia Law College, Pune",Pune,Maharashtra,BA LLB,5 years,Full time,180,UG,,(BCI) Bar Council of India,Higher Secondary School Certificate Examination (10+2) or its equivalent with 45% marks.,Bachelor of Arts and Bachelor of Laws is a full time five course affiliated by Savitribai Phule Pune University and approved BCI.
23,"DES Shri Navalmal Firodia Law College, Pune",Pune,Maharashtra,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,A student passing Bachelor's degree examination with Minimum 45% marks in any faculty of this University or any other Recognized University by UGC shall be eligible for admission to the First year LL.B. Course (Three-years degree course).,Bachelor of Arts is a full time three year course affiliated by Savitribai Phule Pune University and approved BCI.
24,"DES Shri Navalmal Firodia Law College, Pune",Pune,Maharashtra,LLM,2 years,Full time,,PG,,(BCI) Bar Council of India,The candidate should have passed in LLB.,Master of Arts is a full time two year course affiliated by Savitribai Phule Pune University and approved BCI.
25,"Sambalpur University, Sambalpur",Burla,Odisha,LLM Business Law,2 years,Full time,,PG,,UGC,Graduation in Law under 5 year integrated B.A.LL.B Course or 3 year LL.B. Course with 50% marks in aggregate.,"Master of Laws (LL.M.) in Business Law is Duration of 2 years (Four Semesters) program offered by Sambalpur University, Sambalpur with the approval of UGC."
26,"Sambalpur University, Sambalpur",Burla,Odisha,LLM Criminal Law,2 years,Full time,,PG,,UGC,Graduation in Law under 5 year integrated B.A.LL.B Course or 3 year LL.B. Course with 50% marks in aggregate.,"Master of Laws (LL.M.) in Criminal Law is Duration of 2 years (Four Semesters) program offered by Sambalpur University, Sambalpur with the approval of UGC."
27,"Sambalpur University, Sambalpur",Burla,Odisha,LLM Family Law,2 years,Full time,,PG,,UGC,Graduation in Law under 5 year integrated B.A.LL.B Course or 3 year LL.B. Course with 50% marks in aggregate.,"Master of Laws (LL.M.) in Family Law is Duration of 2 years (Four Semesters) program offered by Sambalpur University, Sambalpur with the approval of UGC."
28,"RKDF University, Bhopal",Bhopal,Madhya Pradesh,BA LLB Integrated,5 years,Full time,60,UG,1.25 lakhs,(BCI) Bar Council of India,"Any 12th with at least 45% for General, 42% for OBC & 40% for SC/ST category. maximum age limit for admission is 20 years for General and 22 years for SC,ST and Backward communities.","Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law offered by RKDF University, Bhopal with the approval of BCI."
29,"RKDF University, Bhopal",Bhopal,Madhya Pradesh,LLB,3 years,Full time,120,UG,0.45 lakhs,(BCI) Bar Council of India,"Any Graduate with 45% for General, 42% for OBC & 40%For SC/ST category. maximum age limit for admission is 30 years with right of University to give 5 further years concession for SC,ST and other backward communities.","Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program offered by RKDF University, Bhopal with the approval of BCI. "
30,"Mahatma Gandhi University, Nalgonda",Yellareddy Guda,Telangana,BA LLB Integrated,5 years,Full time,,UG,,,Candidates should have passed the 10+2 examination and scored a minimum of 50%.,This is five-years duration Integrated full-time course in law.
31,"Mahatma Gandhi University, Nalgonda",Yellareddy Guda,Telangana,LLB,3 years,Full time,,UG,,,The candidate should have Graduation degree from any recognized University.,Bachelor of Legislative Law is three-years duration full-time course in law.
32,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,LLM Business Law Self Finance,2 years,Full time,60,PG,0.5 lakhs,UGC,The candidate should have LLB degree (Law Graduate) from any recognized College or University.,"Master of Laws (LL.M.) in Business Law is Duration of 2 years (Four Semesters) program offered by Hemchandracharya North Gujarat University, Patan with the approval of UGC."
33,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,LLM Criminal Law Self Finance,2 years,Full time,60,PG,0.5 lakhs,UGC,The candidate should have LLB degree (Law Graduate) from any recognized College or University.,"Master of Laws (LL.M.) in Criminal Law is Duration of 2 years (Four Semesters) program offered by Hemchandracharya North Gujarat University, Patan with the approval of UGC."
34,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,LLM Human Rights Law Self Finance,2 years,Full time,20,PG,0.5 lakhs,UGC,The candidate should have LLB degree (Law Graduate) from any recognized College or University.,"Master of Laws (LL.M.) in Human Rights Law is Duration of 2 years (Four Semesters) program offered by Hemchandracharya North Gujarat University, Patan with the approval of UGC."
35,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,M.Phil Law,1 year,Full time,,PG,,UGC,Candidate must have passed Master degree in related stream from recognized University,M.Phil Law is full time one year course
36,"Manonmaniam Sundaranar University, Tirunelveli",Abishekapatti,Tamil Nadu,M. Sc Criminology and Criminal Justice Science,2 years,Full time,,PG,0.09 lakhs,UGC,,
37,"BMS College of Law, Bangalore",Bengaluru,Karnataka,BA LLB Integrated,5 years,Full time,60,UG,,(BCI) Bar Council of India,"The candidate should:
1. have successfully completed Pre-University course or Senior Secondary School course ('+2') or equivalent such as (11+1, 'A' level in Senior School Leaving Certificate course) from a recognised University of India or outside or from Senior Secondary Board or equivalent, constituted or recognised by the Union or by the State Government or from any equivalent institution from a foreign country recognised by the government of that country for the purpose of issue of qualifying certificate on successful completion of the course, may apply for and be admitted into the course. Provided that applicants who have obtained +2 Higher Secondary Pass Certificate or First Degree Certificate after prosecuting studies in distance or correspondence method shall also be considered as eligible for admission to the course. Provided further that the applicants who have obtained 10+2 or graduation or post graduation through open Universities system directly without having any basic qualification for prosecuting such studies are not eligible for admission to the course.
2. The minimum percentage of marks in qualifying examination shall not be below 45% of total marks in case of general category applicants and 40% of total marks in case of SC and ST applicants.
3. The maximum age for seeking admission is limited to twenty years in case of general category of applicants and to twenty two years in the case of applicants from SC, ST and st other backward communities as on 1 June, 2014.
4. There is a Writ Petition pending at the Supreme Court of India regarding the maximum age limit prescribed for admission and the same will be subject to the status/condition/the final judgment by the court, on the date of admission.","BA LLB Integrated is five-year duration full-time course under the jurisdiction of Karnataka State Law University, is strictly based on merit, based on the marks secured by the candidate in the qualifying examination."
38,"BMS College of Law, Bangalore",Bengaluru,Karnataka,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,"The candidate should :
1. Have graduated in any discipline of knowledge from a University established by an Act of Parliament or by a State Legislature or an equivalent national institution recognised as a Deemed to be University or Foreign University recognised as equivalent to the status of an Indian University by an authority competent to declare equivalence, may apply for three year degree course in law leading to the conferment of LL.B. degree on successful completion of the regular programme conducted under these Regulations.
2. The minimum percentage of marks in qualifying examination shall not be below 45% of total marks in case of general category applicants and 40% of total marks in case of SC and ST applicants.
3. The maximum age for seeking admission is limited to twenty years in case of general category of applicants and to twenty two years in the case of applicants from SC, ST and st other backward communities as on 1 June, 2014.
4. There is a Writ Petition pending at the Supreme Court of India regarding the maximum age limit prescribed for admission and the same will be subject to the status/condition/the final judgment by the court, on the date of admission.","LLB course is three-year duration full-time course under the jurisdiction of Karnataka State Law University, is strictly based on merit, based on the marks secured by the candidate in the qualifying examination."
39,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,BA LLB Integrated,5 years,Full time,,UG,0.92 lakhs,UGC,"An Applicant who has successfully completed Senior Secondary School Course (+‘2’) or equivalent (such as 11+1, ‘A’ level in senior school learning certificate course) from a recognized University of India or outside or from a senior secondary board or equivalent, constituted or recognized by the University or by a State Govt. or from equivalent Institution from a foreign country recognized by the Govt. of that country for the purpose of issue of qualifying certificate on successful completion of the course may apply for and be admitted into the program of the centre’s of legal education to obtain the B.A. LL.B with a degree in any other subject as the first degree from the University whose such a degree in law is recognized by the Bar Council of India for the purpose of Enrollment. Bar Council of India may from time to time, stipulate the minimum percentage of marks not below 45% of the total marks in case of general category applicants and 40% of total marks in SC, ST applicants to be obtained for qualifying examination. The applicant who have obtained 10+2 or Graduation/Post Graduation through Open University system directly without having any basic qualification for prosecuting such studies are not eligible for admission in the law courses.","BA LLB is five years (10 Semester) full-time integrated program offered by Swami Vivekanand University, Sagar and approved by UGC."
40,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,LLB,3 years,Full time,,UG,0.83 lakhs,UGC,"Three Year Law Degree Course: An Applicant who has graduated in any discipline of knowledge from a University established by an Act of Parliament or by a State legislature or an equivalent national institution recognized as a Deemed to be University or foreign University recognized as equivalent to the status of an Indian University by an authority competent to declare equivalence, may apply for a three year's degree program in law leading to conferment of LL.B. degree on successful completion of the regular program conducted by a University whose degree in law is recognized by the Bar Council of India for the purpose of enrolment. Bar Council of India may from time to time, stipulate the minimum percentage of marks not below 45% of the total marks in case of general category applicants and 40% of the total marks in case of SC and ST applicants, to be obtained for the qualifying examination, Degree course in any discipline for Three Years, LL.B. Course, for the purpose of applying for and getting admitted into a Law Degree Program of any recognized University in either of the streams","Bachelor of Law is three years (6 Semester) full-time program offered by Swami Vivekanand University, Sagar and approved by UGC."
