,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Markaz Law College, Kozhikode",Kozhikode,Kerala,BBA LLB,5 years,Full time,60,UG,,(BCI) Bar Council of India,"Candidate should have passed the Higher Secondary Examination of the Board of Higher Secondary Education,Kerala or any other examination recognized by the Universities in Kerala as equivalent thereto with minimum 45% of marks.• A candidate who has passed an examination in 10 +2 course of schooling recognized by the educational authority of the Central or State Government or possesses such academic qualifications which are considered equivalent to such 10 +2 Course by the Bar Council of India can also apply for admission to the course.",The integrated 5 year LL.B course is restricted to 60 per batch. This shall be a double degree course in its nature and extended to a period of 5 academic years consisting of 10 semesters including practical training. The duration of each semester shall be five months inclusive of examinations. 
1,"Markaz Law College, Kozhikode",Kozhikode,Kerala,LLB,3 years,Full time,60,UG,,(BCI) Bar Council of India,Candidate should have passed the Higher Degree Examination or any other examination recognized by the Universities in Kerala as equivalent thereto with minimum 45% of marks. ,The integrated 3 year LL.B course is restricted to 60 per batch.three year LL.B Course shall extended to a period of 3 academic years consisting of 6 semesters including practical training.The duration of each semester shall be five months inclusive of examinations. 
2,"Midnapore Law College, MIdnapore",Paschim Medinipur,West Bengal,BA LLB Hons,5 years,Full time,,UG,2.6 lakhs,(BCI) Bar Council of India,Minimum qualification for Five Year B. A. LL. B. (Hons.) is Higher Secondary or equivalent examination having passed with 45 % of marks in aggregate in case of General Category applicants & 40 % of the total marks in case of S. C. & S. T. applicants.,"Bachelor of Arts + Bachelor of Laws (BA LLB) is five-years (10 Semesters) full-time Integrated programme in Law affiliated with Vidyasagar University, Midnapur with the approval of Bar Council of India. "
3,"Midnapore Law College, MIdnapore",Paschim Medinipur,West Bengal,LLB,3 years,Full time,,UG,1.6 lakhs,(BCI) Bar Council of India,The minimum qualification for admission in Three Year LL. B. course is Degree (10 + 2 + 3 pattern) Examination having passed with 45 % of marks in aggregate in case of General Category applicants & 40 % of the total marks in case of S. C. & S. T. applicants.,"Bachelor of Laws (LLB) is three-years (6 Semesters ) full-time program affiliated with Vidyasagar University, Midnapur and approved by Bar Council of India."
4,"Brahmanand College, Kanpur",Kanpur,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,The candidate should have passed in graduate degree.,"Bachelor of Law is three year full time course degree offered by Chhatrapati Shahu Ji Maharaj University, Kanpur and approved by BCI."
5,"Innovative Institute of Law, Greater Noida",Greater Noida,Uttar Pradesh,BA LLB,5 years,Full time,60,UG,,(BCI) Bar Council of India,Intermediate/10 + 2 in any discipline with minimum 45% marks. The eligibility for admission will be as per the rules of affiliating body/approving body.Have passed Senior School Certificate Examination (10+2 System) or equivalent Examination with at least 45% marks in aggregate for General Category & 40% marks in aggregate for SC/ST Category. ,"BA LLB is a full-time five years duration course Affiliated to Chaudhary Charan Singh University, Meerut Approved by Bar Council of India."
6,"Innovative Institute of Law, Greater Noida",Greater Noida,Uttar Pradesh,LLB,3 years,Full time,180,UG,,(BCI) Bar Council of India,"To be eligible for admission in the LL.B-3 Year Degree Program, the Candidate should: a) Have passed Graduation(10+2+3 pattern) in any discipline of a recognized College/University, having secured minimum 45% marks in aggregate for General Category & 40% marks in aggregate for SC/ST Category. b) Candidates appearing/appeared for the Annual Examination in March/April are also eligible to apply. c) Age (As per C.C.S. University and Bar Council of India norms)","LLB is a full-time three years duration course Affiliated to Chaudhary Charan Singh University, Meerut Approved by Bar Council of India."
7,"HLM Law College, Ghaziabad",Ghaziabad,Uttar Pradesh,LLB,3 years,Full time,,UG,,(BCI) Bar Council of India,An applicant should be a graduate from a recognized university with minimum 45% marks for general and 40% for SC/ST candidates.,
8,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,BA LLB,5 years,Full time,120,UG,1.65 lakhs,UGC,The candidate should have passed 10+2 or equivalent.,"BA LLB is full time five year course degree offered by Apex Professional University, Pasighat and approved by BCI and UGC."
9,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,LLB,3 years,Full time,120,UG,1.53 lakhs,UGC,The candidate should have passed Bachelor Degree.,"LLB is full time three year course degree offered by Apex Professional University, Pasighat and approved by BCI and UGC."
