,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
155,155,"BLS Institute of Technology Management, Bahadurgarh",,2007, Haryana,New Delhi," Bahadurgarh
NH-10  Bahadurgarh (Haryana)  INDIA ",Private,(BCI) Bar Council of India +1 more(NCTE) National Council for Teacher Education,"Guru Gobind Singh Indraprastha University, Delhi",01276-304267,,http://blsitm.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",[' IPU CET BJMC '],media,,https://www.facebook.com/blsitm,,https://www.youtube.com/channel/UC-MZ3TNBrMtnW7UlePrACbg,
156,156,"Rai University, Ahmedabad",,2012, Gujarat,Saroda,Saroda  Dholka Taluka  Ahmedabad  Gujarat 382260 ,Private,"UGC +2 moreBCI, Government of Gujarat",,,,http://www.raiuniversity.edu/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,60,https://www.facebook.com/raiuniahmedabad,https://twitter.com/Rai_Univ,https://www.youtube.com/user/RaiUniversity,https://en.wikipedia.org/wiki/Rai_University
157,157,"Garden City University, Bangalore",,2013, Karnataka,Bengaluru,16th KM  Old Madras Road  Bangalore- 560 049. ,Private,"UGC +6 moreThe Indian Association of Physiotherapists, MHRD, KNC, RUSA, RGHUS, INC",,,,http://www.gardencitycollege.edu,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,54,https://www.facebook.com/GardenCityUniversity/,,https://www.youtube.com/c/GardenCityUniversity,https://en.wikipedia.org/wiki/Garden_City_College
158,158,"Jagannath International Management School, New Delhi",,2003, Delhi,New Delhi, Sector - B  Vasant Kunj  New Delhi - 110070 ,Private,UGC,,,,http://www.jimsd.org/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,52,https://www.facebook.com/jimsd.vasantkunj/?fref=ts,https://twitter.com/JIMSVK/,,
159,159,"Indian Institute of Journalism and New Media, Bangalore",,2001, Karnataka,Devagere,"
No. 502  5th ‘C’ Main  5th Cross  2nd Block  HRBR Layout  Kalyana Nagar  Bangalore –560 043; India ",Private,Unapproved,,080-25452564,,http://www.iijnm.org,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Cafeteria', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,14,https://www.facebook.com/iijnmbangalore?ref=ts,https://twitter.com/iijnmbangalore,https://www.youtube.com/iijnmbangalore,https://en.wikipedia.org/wiki/Indian_Institute_of_Journalism_&_New_Media
160,160,"IMS Unison University, Dehradun",,2013, Uttarakhand,Makka Wala,Makkawala Greens  Mussoorie Diversion Road  Dehradun. 248009 Uttarakhand  India ,Private,(BCI) Bar Council of India +1 moreUGC,,0135-3000610,,http://www.iuu.ac,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,71,https://www.facebook.com/IMSUNISONUNIVERSITY,,https://www.youtube.com/channel/UCR5xknx083c0z26L8gTweZw,https://en.wikipedia.org/wiki/IMS_Unison_University
161,161,"Krishna University, Machilipatnam",,2008, Andhra Pradesh,Kara Agraharam,"Machilipatnam – 521001  Andhra Pradesh  India
 ",Government,UGC,,08672-225963,,http://www.krishnauniversity.ac.in/,,"['Library', 'Sports', 'Auditorium', 'Medical', 'IT Infrastructure']",[' IPU CET BJMC '],media,39,https://www.facebook.com/krishnauniversity123/,,,https://en.wikipedia.org/wiki/Krishna_University
162,162,"Pacific University, Udaipur",,1997, Rajasthan,Chandresh Vihar,"
Pacific Hills  Pratapnagar Extn.  Airport Road  Debari  Udaipur - 313003  Rajasthan. ",Private,"UGC +4 moreAICTE, PCI, DCI, BCI",,,,http://www.pacific-university.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,776,https://www.facebook.com/pacificuniversityofficial,https://twitter.com/PacificUniver,https://www.youtube.com/user/PacificUdrUniversity,https://en.wikipedia.org/wiki/Pacific_University_(India)
163,163,"Chaudhary Devi Lal University, Sirsa",,2003, Haryana,Sirsa,"
Sirsa  Haryana- 125055  India ",Government,UGC,,,,http://www.cdlu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",[' IPU CET BJMC '],media,66,https://www.facebook.com/cdlusirsa,https://twitter.com/cdlusirsa,,https://en.wikipedia.org/wiki/Chaudhary_Devi_Lal_University
164,164,"Dr Babasaheb Ambedkar Open University, Ahmedabad",,1994, Gujarat,Ahmedabad," Opp. Shri Balaji Temple 
Sarkhej-Gandhinagar Highway 
Chharodi  Ahmedabad - 382 481
 ",Government,UGC +1 moreDEC,,02717-297170,,http://www.baou.edu.in/,,"['Library', 'Auditorium', 'IT Infrastructure']",[' IPU CET BJMC '],media,18,,,,https://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_Open_University
