,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
4,4,"Jamia Millia Islamia, New Delhi",JAMIA,1920, Delhi,New Delhi,Jamia Nagar  New Delhi  Delhi 110025 ,Government,UGC,,,,http://jmi.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['JMI Mass Communication Entrance Exam'],media,674,https://www.facebook.com/jmiofficial,https://twitter.com/jmidelhi?lang=en,,https://en.wikipedia.org/wiki/Jamia_Millia_Islamia
5,5,"Lovely Professional University, Phagwara",LPU,2005, Punjab,Phagwara, Jalandhar - Delhi G.T. Road (NH-1)  Phagwara  Punjab (India) - 144411 ,Private,UGC,,,,http://www.lpu.in,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['JMI Mass Communication Entrance Exam'],media,2200,https://www.facebook.com/LPUUniversity,https://twitter.com/lpuuniversity,https://www.youtube.com/user/LPUuniversity,https://en.wikipedia.org/wiki/Lovely_Professional_University
6,6,"Banaras Hindu University, Varanasi",BHU,1916, Uttar Pradesh,Varanasi,Varanasi -221005  Uttar Pradesh  India. ,Government,UGC,,,,http://www.bhu.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,1744,https://www.facebook.com/Banaras.University,,,https://en.wikipedia.org/wiki/Banaras_Hindu_University
7,7,"Christ University, Bangalore",CHRIST,1969, Karnataka,Bengaluru,Hosur Road  Bangalore - 560029  Karnataka  India ,Private,UGC,,,,http://www.christuniversity.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,475,https://www.facebook.com/christ.university/,https://twitter.com/christbangalore,https://www.youtube.com/user/TheChristuniversity,https://en.wikipedia.org/wiki/Christ_University
8,8,"Maharaja Sayajirao University of Baroda, Vadodara",MSU,1949, Gujarat,Vadodara,Pratapgunj  Vadodara  Gujarat ,Government,UGC +1 moreAICTE,,,,http://msubaroda.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,813,https://www.facebook.com/TheMSUniversity/,https://twitter.com/themsubaroda,https://www.youtube.com/user/Themsubaroda,https://en.wikipedia.org/wiki/Maharaja_Sayajirao_University_of_Baroda
9,9,"Prin LN Welingkar Institute of Management Development and Research, Mumbai",Welingkar,1977, Maharashtra,Mumbai," Lakhamshi Napoo Road  Near Matunga (Central Rly.)  Mumbai 400019
 ",Private,(AICTE) All India Council of Technical Education,,,,http://www.welingkar.org,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,84,https://www.facebook.com/Welingkar,https://twitter.com/welingkarinst,https://www.youtube.com/channel/UC4dlqIoDf_GRND-iIFAKeCw,https://en.wikipedia.org/wiki/WE_School
10,10,"YMCA University of Science and Technology, Faridabad",YMCAUST,1969, Haryana,Faridabad,NH-2  Sector-6  Mathura Road  Faridabad- 121006 Haryana  ,Government,UGC +1 moreAICTE,,,,http://www.ymcaust.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,115,https://www.facebook.com/YMCAUSTFaridabad/,https://twitter.com/ymcauniversity,https://www.youtube.com/channel/UCdWMpLEuOBGw5rp_rU5A4nw,https://en.wikipedia.org/wiki/YMCA_University_of_Science_and_Technology
11,11,"Chandigarh University, Chandigarh",CU,2012, Punjab,Chandigarh,"
NH-95 Chandigarh-Ludhiana Highway  Mohali  Punjab. India ",Private,"UGC +5 moreAICTE, COA, IUCEE, PCI, BCI",,,,http://www.cuchd.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,832,https://www.facebook.com/chandigarhuniversitygharua,https://twitter.com/Chandigarh_uni,https://www.youtube.com/user/chandigarhuniversity,https://en.wikipedia.org/wiki/Chandigarh_University
12,12,"Aligarh Muslim University, Aligarh",AMU,1920, Uttar Pradesh,Aligarh,Aligarh  Uttar Pradesh - 202002  India ,Government,"(AICTE) All India Council of Technical Education +6 more(BCI) Bar Council of India, COA, (DCI) Dental Council of India, (MCI) Medical Council of India, (NCTE) National Council for Teacher Education, UGC",,,,http://www.amu.ac.in,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,1284,https://www.facebook.com/Aligarh.Muslim.University,https://twitter.com/amu_aligarh,,https://en.wikipedia.org/wiki/Aligarh_Muslim_University
13,13,"Savitribai Phule Pune University, Pune",Savitribai Phule Pune University,1949, Maharashtra,Pune,Ganeshkhind  Pune - 411007 ,Government,UGC,,,,http://www.unipune.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,293,https://www.facebook.com/sppusavitribaiphuleunipune/,https://twitter.com/PuneUniv,https://www.youtube.com/channel/UCWczQ5VFfd2PlHuPChWPoLQ,https://en.wikipedia.org/wiki/Savitribai_Phule_Pune_University
14,14,"University of Hyderabad, Hyderabad",,1974, Telangana,Hyderabad,Prof. C.R Rao Road  P.O. Central University  Hyderabad - 500 046  Telangana State  India ,Government,UGC,,,,http://www.uohyd.ac.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",['BHU PET-Mass Communication '],media,398,https://www.facebook.com/uohyd,https://twitter.com/HydUniv,,https://en.wikipedia.org/wiki/University_of_Hyderabad
