,Id,Name,known_as,Estd,State,City,Address,ownership,Approved_by,Affilate_to,contact,Rank,website,score,facilities,exams,stream,faculty,facebook,twitter,youtube,wiki
240,240,"Lingaya's Lalita Devi Institute of Management and Sciences, Delhi",,, Delhi,New Delhi, Mandi Road  Mandi New Delhi - 110047 ,Private,(NCTE) National Council for Teacher Education +1 moreNCT,,,,http://www.lldims.org.in/lingayas/index.php/en/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,,,,https://www.youtube.com/channel/UCPj5vl-ga_qjSvyPZFW8wpQ,
241,241,"Dayanand Sagar College of Arts Science and Commerce, Bangalore",,, Karnataka,Bengaluru," Shavige Malleshwara Hills 
Kumaraswamy Layout 
Bangalore 560 078  Karnataka  India.
 ",Private,(AICTE) All India Council of Technical Education,,,,http://dayanandasagar.edu/dscasc/,,"['Boys Hostel', 'Girls Hostel', 'Library', 'Sports', 'Auditorium', 'Medical', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,110,https://www.facebook.com/DSIorganization,https://twitter.com/DSIorganization,https://www.youtube.com/user/DSIorganization,
242,242,"Nehru Gram Bharati, Allahabad",,1996, Uttar Pradesh,Palikaranpur Kachar Gairaba,"
Kotwa- Jamunipur Dubawal  Allahabad  Uttar Pradesh ",Government,UGC +1 moreBCI,,,,http://www.ngbu.edu.in/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'Transport', 'IT Infrastructure']",[' IPU CET BJMC '],media,133,https://www.facebook.com/nehrugrambharatiuniversity/,,,
243,243,"Mahatma Gandhi University, Tura",,2011, Meghalaya,Tura,Matchakolgre  Tura  West Garo Hills  Meghalaya ,Private,"UGC +3 moreAICTE, DEC, BCI",,,,http://www.mgu.edu.in/,,"['Library', 'Sports', 'IT Infrastructure']",[' IPU CET BJMC '],media,,https://www.facebook.com/MahatmaGandhiUniversity,https://twitter.com/MGUniversity,,
244,244,"Krishna Kanta Handiqui State Open University, Guwahati",,2006, Assam,Guwahati,"Housefed Office Complex  Guwahati-Shillong Road  Dispur  Guwahati  Assam 781006
 ",Government,UGC,,,,http://www.kkhsou.in/web/,,"['Library', 'Sports', 'IT Infrastructure']",[' IPU CET BJMC '],media,,https://www.facebook.com/kkhsouofficial/,https://twitter.com/KKHSOU,https://www.youtube.com/user/kkhsou,https://en.wikipedia.org/wiki/Krishna_Kanta_Handiqui_State_Open_University
245,245,"Whistling Woods International, Mumbai",,2006, Maharashtra,Mumbai,"
Film City Complex  Goregaon (East)  Mumbai 400065  Maharashtra  India ",Private,,,022-30916247,,https://www.whistlingwoods.net/,,"['Boys Hostel', 'Girls Hostel', 'Gym', 'Library', 'Sports', 'Cafeteria', 'Auditorium', 'Medical', 'WiFi', 'IT Infrastructure']",[' IPU CET BJMC '],media,54,https://www.facebook.com/WhistlingWoodsInternational,https://twitter.com/Whistling_Woods,https://www.youtube.com/channel/UC2Rm8Qvk8_RyktfNJ0IzJOg,https://en.wikipedia.org/wiki/Whistling_Woods_International_Institute
246,246,"Bharatiya Vidya Bhavan S P College of Communication and Management, Delhi",,1967, Delhi,New Delhi,Kasturba Gandhi Marg  New Delhi - 110001 ,Private,UGC,,,,http://www.bvbdelhi.org/,,"['Library', 'Sports', 'IT Infrastructure']",[' IPU CET BJMC '],media,,,,,
247,247,"ML Dahanukar College of Commerce, Mumbai",,1960, Maharashtra,Mumbai," Mumbai
Dixit Road  Vile Parle(East) Mumbai-400057 ",Private,,,022-26179580,,http://www.mldcc.com/,,"['Gym', 'Library', 'IT Infrastructure']",[' IPU CET BJMC '],media,37,,,,
248,248,"St Mary's College, Hyderabad",,2002, Telangana,Hyderabad," Hyderabad
8-3-229  Near Yousufguda Check Post  Yousufguda  Hyderabad-500073  Telengana ",Private,,,040-23545642,,http://www.stmaryscollege.in/,,"['Library', 'Sports', 'Cafeteria', 'IT Infrastructure']",[' IPU CET BJMC '],media,67,https://www.facebook.com/stmaryscollegeyousufguda,,,
249,249,"Ch Bansi Lal University, Bhiwani",,2014, Haryana,Bhiwani," Bhiwani 
Opposite-Education Board  B T M Colony  Bhiwani  Haryana 127021 ",Government,(AICTE) All India Council of Technical Education +1 moreUGC,,,,https://cblu.ac.in/,,"['Library', 'IT Infrastructure']",[' IPU CET BJMC '],media,15,https://www.facebook.com/ChaudharyBansiLalUniversity/,https://twitter.com/cblubwn,,https://en.wikipedia.org/wiki/Chaudhary_Bansi_Lal_University
