,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,B.Sc Electronic Media,3 years,Full time,,UG,0.61 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Science in Electronic Media is full time three year course approved by UGC.
1,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,BA Mass Communication,3 years,Full time,,UG,0.49 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Arts in Mass Communication is full time three year course approved by UGC.
2,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Advertising and Public Relations,2 years,Full time,,PG,,UGC,,
3,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Broadcast Journalism,2 years,Full time,,PG,0.4 lakhs,UGC,The candidate should have passed in graduate degree.,Master of Arts in Broadcast Journalism is full time two year course approved by UGC.
4,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MA Mass Communication,2 years,Full time,,PG,0.34 lakhs,UGC,The candidate should have passed in graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
5,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,MBA Media Management,2 years,Full time,,PG,0.51 lakhs,UGC,"Graduates with a minimum of 50% marks, in any discipline obtained from a University approved by UGC.","Master of Business Administration in Media Management is two years full-time Post Graduate Management Course offered by Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal and approved by UGC."
6,"Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh,Master of Journalism,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Journalism is full time two year degree course approved by UGC.
7,"Kumaun University, Nainital",Nainital,Uttarakhand,BJMC,3 years,Full time,,UG,0.1 lakhs,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board. ,"Bachelor of Journalism and Mass Communicaiton is full time three year course degree offered by Kumaun University, Nainital and approved by UGC."
8,"Kumaun University, Nainital",Nainital,Uttarakhand,BJMC Self Financed,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board. ,"Bachelor of Journalism and Mass Communicaiton Self Financed is full time three year course degree offered by Kumaun University, Nainital and approved by UGC."
9,"Kumaun University, Nainital",Nainital,Uttarakhand,PGD Journalism and Mass Communication,1 year,Full time,,Diploma,0.042 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Postgraduate Diploma in Journalism and Mass Communication is full time one year course degree offered by Kumaun University, Nainital and approved by UGC."
10,"Kumaun University, Nainital",Nainital,Uttarakhand,PGD Journalism and Mass Communication Self Financed,1 year,Full time,,Diploma,0.15 lakhs,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Postgraduate Diploma in Journalism and Mass Communication Self Financed  is full time one year course degree offered by Kumaun University, Nainital and approved by UGC."
11,"Suresh Gyan Vihar University, Jaipur",Jaipur,Rajasthan,BAJMC,3 years,Full time,,UG,2 lakhs,UGC,The candidate should have passed in 10+2 with 50%.,Bachelor of Arts in Journalism and Mass Communication is full time three year course approved by UGC.
12,"Gossner College, Ranchi",Ranchi,Jharkhand,B.Voc Mass Communication and Video Production,3 years,Full time,,UG,,Ministry of HRD,The candidate should have passed in 10+2 with the relevant subject.,"B.Voc Mass Communication and Video Production is a full-time three year course affiliated to Ranchi University, Ranchi and approved by UGC."
13,"Oriental University, Indore",Indore,Madhya Pradesh,MBA Media Management,2 years,Full time,60,PG,1 lakh,UGC,Candidate must have passed Graduation in any discipline 50% (Gen) and 45% (SC / ST / OBC),MBA Media Management is full time two year post graduate degree course
14,"Tecnia Institute of Advanced Studies, Delhi",New Delhi,Delhi,BJMC,3 years,Full time,120,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject.,"The Bachelor of Journalism and Mass Communication is a three year full-time degree program affiliated to Guru Gobind Singh Indraprastha University, Delhi and approved by UGC."
15,"Tecnia Institute of Advanced Studies, Delhi",New Delhi,Delhi,BJMC II Shift,3 years,Full time,120,UG,,UGC,Pass in 12th Class of 10+2 of CBSE or equivalent with a minimum of 50% marks in aggregate* and must also have passed English (core or elective or functional) as a subject.,"The Bachelor of Journalism and Mass Communication II Shift is a three year full-time degree program affiliated to Guru Gobind Singh Indraprastha University, Delhi and approved by UGC."
16,"Kasturi Ram College of Higher Education, Delhi",New Delhi,Delhi,BJMC,3 years,Full time,,UG,,,10+2 or equivalent in any discipline from a Board recognized by the Government of India.,"Bachelor of Journalism and Mass Communication (BJMC) is a three – year full time programme conducted by the Guru Gobind Singh Indraprastha University, Delhi."
17,"Tripura University, Suryamaninagar",Bikramnagar,Tripura,B.Voc Film and Video Production,3 years,Full time,50,UG,,UGC,Minimum qualification is (10+2) in any stream,B.Voc Film and Video Production is full time three year course
18,"Tripura University, Suryamaninagar",Bikramnagar,Tripura,MA Journalism and Mass Communication,2 years,Full time,26,PG,,UGC,"Graduate from any discipline, either passed
Or
Appearing Degree final examination in 2017",MA Journalism and Mass Communication is full time two year post graduate degree course
19,"UP Rajarshi Tandon Open University, Allahabad",Phaphamau,Uttar Pradesh,Master of Journalism,2 years,Distance,,PG,0.06 lakhs,UGC,Candidate must have the degree like PGDJMC or BJ.,Master of Journalism is distance two-year course approved by UGC.
20,"UP Rajarshi Tandon Open University, Allahabad",Phaphamau,Uttar Pradesh,PGDMFP,1 year,Distance,,PG,0.07 lakhs,UGC,The student must have three Years Bachelor Degree.,Post Graduate in Diploma in Electronic Media Management and Film Production is one-year distance course and approved by UGC.
21,"HP University Regional Centre, Dharamshala",Mohli Lahrandi,Himachal Pradesh,Master of Mass Communication,2 years,Full time,20,PG,,UGC,The candidate should have passed in the relevant graduate degree.,"Master of Mass Communication is a full-time two-year course affiliated to Himachal Pradesh University, Shimla"
22,"NIILM University, Kaithal",Ujana,Haryana,B.Sc Mass Communication Journalism and Advertising,3 years,Full time,,UG,1.5 lakhs,UGC,10+2 in any stream from recognised board,"B.Sc (Mass Communication,Journalism & Advertising) has been introduced by NIILM University to cater to the needs of a fairly large number of students who wish to take up media courses to secure entry into the fast expanding journalism and mass communication industry.This program has been specially designed to equip young people with multi-skills needed for employment ...See More"
23,"NIILM University, Kaithal",Ujana,Haryana,B.Sc Media Management,3 years,Full time,,UG,1.5 lakhs,UGC,10+2 in any stream from recognised board,B.Sc(Media Management) has been introduced by NIILM University to cater to the needs of a fairly large number of students who wish to take up media courses to secure entry into the fast expanding journalism and mass communication industry.This program has been specially designed to equip young people with multi-skills needed for employment in the exciting and rapidly ...See More
24,"NIILM University, Kaithal",Ujana,Haryana,BA Hons Television and Film Production,4 years,Full time,,UG,,UGC,,
25,"NIILM University, Kaithal",Ujana,Haryana,M.Sc Mass Communication Journalism and Advertising,2 years,Full time,,PG,1.4 lakhs,UGC,Graduation in any stream.,Communication is as old as the most outstanding marvel of mankind. Mass Communication the modern technology – is the communication of the internet is yet another means of mass produced messages for communicating with the masses. Mass audience often spread all Photography and movies too are over the globe. This mass instrument of mass communication serves millions of...See More
26,"Gulbarga University, Gulbarga",Kalaburagi,Karnataka,MJMC,2 years,Full time,25,PG,,UGC,Any Bachelor’s Degree.,Master of Arts in Journalism and Mass Communication is the full-time two-year course approved by UGC.
27,"Gulbarga University, Gulbarga",Kalaburagi,Karnataka,PGD Television Studies,1 year,Full time,10,Diploma,,UGC,Any Bachelor’s Degree.,Post Graduate Diploma in Television Studies is full time one year course
28,"Tumkur University, Tumkur",Tumakuru,Karnataka,BA Journalism,3 years,Full time,,UG,,UGC,,Bachelor of Arts in Journalism is full time three year course approved by UGC.
29,"Tumkur University, Tumkur",Tumakuru,Karnataka,M.Sc Electronics Media,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree.,Master of Science in Electronics Media is the full-time two-year course approved by UGC.
30,"Tumkur University, Tumkur",Tumakuru,Karnataka,MA Mass Communication and Journalism Self Finance,2 years,Full time,,PG,1 lakh,UGC,Candidates who have passed the three years B.A degree examinations of Tumkur University or any other university considered as equivalent thereto are eligible for the programme provided they have secured a minimum of 45% ( 40% for SC/ST/CategoryI candidates) in aggregate including languages and Group III subjects,MA Mass Communication and Journalism is full time two year Post Graduate Self Finance course
31,"KES’ Shroff College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,120,UG,,UGC,The candidate should have passed in 10+2 any stream,"This course is designed to provide students with a firm grounding in communication skills. Enhancement of creativity and critical thinking form the backbone of this programme. Students will be encouraged to combine theory with practical applications using detailed research, lucid writing skills, oral presentations and various media tools.
It is a three year graduat...See More"
32,"Meerut College, Meerut",Meerut,Uttar Pradesh,MJMC,2 years,Full time,30,PG,,UGC,The candidate should have passed bachelor degree in the relative subject from any recognized university.,"In master degree, the college provides education in both print journalism and electronic journalism. In print journalism, one can work as editors, reporters, columnist, correspondence, etc. Electronic journalism includes working for Radio, Television and the Web. In the web, skilled people are required to maintain sites by web newspapers. In electronic journalism, one can be a reporter, writer, editor, researcher, correspondent, and anchor. The course is spread over four semesters and the following courses "
