,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha",Rotha,Maharashtra,M.Sc Electronic Media,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree.,Master of Science in Electronic Media is a full-time two year course and approved by UGC.
1,"Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha",Rotha,Maharashtra,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in a graduate degree.,Master of Arts in Mass Communication is a full-time two year course and approved by UGC.
2,"Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya, Wardha",Rotha,Maharashtra,MA Theatre and Film Studies,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree.,Master of Arts in Theatre and Film Studies is a full-time two year course and approved by UGC.
3,"L S Raheja College of Arts and Commerce, Mumbai",Mumbai,Maharashtra,Bachelors of Mass Media,3 years,Full time,,UG,0.46 lakhs,UGC,"A Candidate for being, eligible for admission to the Degree Course in Mass Media shall have passed XII Std. Examination of the Maharashtra Board of Higher Secondary Education or its equivalent. Every candidate admitted to the degree course in the constituent /Affliated College/recognised institution conducting the course, shall have to register himself/herself with the University.","Media education has responded to the changing needs of the society by upgrading its content. The Bachelors of Mass Media (BMM) curriculum is designed to provide an adequate theoretical and practical foundation for a career in Mass Media.
We at Raheja provide the students with a combination of strategic and tactical knowledge of communication and also prepare them f...See More"
4,"VPMs K G Joshi College of Arts and N G Bedekar College of Commerce, Thane",Thane,Maharashtra,Bachelor of Mass Media Medium Marathi Self Financed,3 years,Full time,60,UG,,UGC,The candidate should have passed in 10+2 any stream.,"Bachelor of Mass Media Medium Marathi Self Financed is full-time three-year course affiliated to University of Mumbai, Mumbai and approved by UGC."
5,"VPMs K G Joshi College of Arts and N G Bedekar College of Commerce, Thane",Thane,Maharashtra,Bachelor of Mass Media Self Financed,3 years,Full time,120,UG,,UGC,The candidate should have passed in 10+2 any stream.,"Bachelor of Mass Media Self Financed is full-time three-year course affiliated to University of Mumbai, Mumbai and approved by UGC."
6,"VPMs K G Joshi College of Arts and N G Bedekar College of Commerce, Thane",Thane,Maharashtra,MCJ Self Financed,2 years,Full time,60,PG,,UGC,"The candidate should have passed in Bachelors Degree Passed with B.A., B.Com, B.Sc., BMS, BMM, B.Com (A/F), B.Com (B/I), B.Com (FM) and Entrance Test and Interview should be cleared before admission)","Master of Communication and Journalism Self Financed is a two-year full-time course affiliated to University of Mumbai, Mumbai and approved by UGC."
7,"KCE Society's Moolji Jaitha College, Jalgaon",Jalgaon,Maharashtra,MCJ,2 years,Full time,,PG,0.2 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Mass Communication and Journalism is a full-time two year course affiliated to North Maharashtra University, Jalgaon and approved by UGC."
8,"St Catherine Institute of Management and Technology, New Delhi",New Delhi,Delhi,Bachelor in Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 related stream.,Bachelor in Journalism and Mass Communication is a 3 year full time course.
9,"Yeldo Mar Baselios College, Kothamangalam",Kothamangalam,Kerala,BA English Journalism,3 years,Full time,50,UG,,,The candidate should have passed in 10+2 with the relevant subject.,"BA English Journalism is a full-time three-year course affiliated to Mahatma Gandhi University, Kottayam."
10,"Lords Universal College, Mumbai",Mumbai,Maharashtra,BMM,3 years,Full time,,UG,,UGC,"A student/learner who has passed the HSC examination conducted (HSC Commerce, Science, and Arts) by the Maharashtra State Board of Secondary and Higher Secondary Education or any other examination recognized as equivalent thereto is eligible to Degree Programme.","This (Bachelor of Mass Media) course is designed to provide students with a firm grounding in communication skills. Enhancement of creativity and critical thinking form the backbone of this programme. Students are encouraged to combine theory with practical applications using detailed research, lucid writing skills, oral presentations and various media tools. The college offers both Advertising as well as Journalism spec"
11,"Lala Lajpat Rai College of Commerce and Economics, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 any stream,"Bachelor of Mass Media is 3-year duration full-time course approved by University Grants Commission and affiliated to University of Mumbai, Mumbai"
12,"Christ College, Irinjalakuda",Irinjalakuda,Kerala,MCJ,2 years,Full time,15,PG,,UGC,Candidates who have passed Bachelors degree in related branch.,"Master of Mass Communication and Journalism is 2-years full-time course affiliated to University of Calicut, Malappuram and approved by University Grants Commission."
13,"Asian School of Media Studies, Noida",Noida,Uttar Pradesh,MA Journalism and Mass Communication + PG Diploma in Advertising and Brand Communication,2 years,Full time,,PG,,,Graduation pass,MA Journalism and Mass Communication + PG Diploma in Advertising and Brand Communication is 2 year full time course.
14,"Subbalakshmi Lakshmipathy College of Science, Madurai",Valayankulam,Tamil Nadu,B.Sc Film and Television Production,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Film and Television production is a full-time three year course affiliated to Madurai Kamaraj University, Madurai and approved by UGC."
15,"Veer Shaheed Kesari Chand Rajkiya Snatkottar Mahavidyalaya, Dakpathar",Dakpathar,Uttarakhand,PG Diploma in Journalism and Mass Communication,1 year,Full time,30,Diploma,0.12 lakhs,,The candidate should have Minimum 40% marks in Graduation.,"Post Graduation Diploma in Journalism and Mass Communication is one year full time course and affiliated by Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal."
16,"Thiru Vi Ka Government Arts College, Thiruvarur",Thiruvarur,Tamil Nadu,BA Journalism and Mass Communication English Medium,3 years,Full time,,UG,,UGC,A candidate who has passed the higher secondary examinations of Tamilnadu higher secondary board or some other board.,"It is 3-year duration full-time English Medium course affiliated to Bharathidasan University, Tiruchirappalli."
17,"Meenakshi Ramaswamy Arts and Science College, Ariyalur",Thathanur,Tamil Nadu,Diploma in Journalism,1 year,Full time,,Diploma,,,The candidate should be a graduate from a recognized University.,"It is 1-year duration full-time course affiliated to Bharathidasan University, Tiruchirappalli."
18,"SAFI Institute of Advanced Study, Malappuram",Malappuram,Kerala,Master of Communication and Journalism,2 years,Full time,20,PG,,,"Bachelors degree from any recognized University with an aggregate of 45% marks. Professional graduates will be
considered, if they secure 60% marks in overall subjects. For Back-ward community 43% and SC/ST candidates pass minimum respectively",Master of Communication and Journalism is full-time two-year post graduate degree course
19,"Jogesh Chandra Chowdhury College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,40,UG,,UGC,The candidate should have passed 10+2 any stream from any recognized college/ board.,"Bachelor of Arts Honours in Journalism and Mass Communication is three years full-time course affiliated to University of Calcutta,Kolkata"
20,"St Thomas College, Thrissur",Thrissur,Kerala,B.Voc Digital Film Production,3 years,Full time,50,UG,,,The candidate should have passed 10+2 Any stream from any recognized college/ board.,"B.Voc Digital Film Production is a three-year full-time Vocational UG course offered by University of Calicut, Malappuram and Approved by UGC"
21,"Chandrabhan Sharma College of Arts Science and Commerce, Powai",Mumbai,Maharashtra,BMM,3 years,Full time,,UG,,,"A candidate for being eligible for admission to the degree course in Bachelor of Mass Media shall have passed XIIth Std. Examination of Maharashtra Board of Higher Secondary Education or its equivalent from the Science, Arts or Commerce Stream.
No college shall conduct any entrance test in any form and the admissions are purely based on merit duly following the reservation policy as per the norms of Government of Maharashtra. While drawing the merit list, weightage has to be given to students from Arts, Commerce and Science Stream at 12th Standard level. The stream wise weightage to be given is as under:
Arts-50%
Commerce- 25%
Science- 25%
The applications are to be accepted and processed by the colleges stream wise separately and the merit list is to be displayed stream wise taking into account the reservation policy prescribed by Government of Maharashtra.","Bachelor of Mass Media Course Will Have Six Semesters Conducted On The Revised Pattern Using Credit Based Semester System And Grading Pattern. First, Second, Third And Fourth Semester Evaluation Will Be Conducted By The College While The Fifth And Sixth Semester Examination Will Be Conducted By The University."
22,"Don Bosco Arts and Science College, Kannur",Angadikadavu,Kerala,BA- English Journalism and Broadcasting,3 years,Full time,48,UG,,UGC,Admission is made on the basis of qualifying examination marks and additional weightage will be given as per the Kannur University Regulations.,"BA-English Journalism and Broadcasting is three year full time course with affiliation of Kannur University, Kannur and approved by UGC."
23,"Don Bosco Arts and Science College, Kannur",Angadikadavu,Kerala,Master of Communication and Journalism,2 years,Full time,20,PG,,,Any degree with not less than 45% marks or equivalent GPA (1.8),"Master of Communication and Journalism is two year full time course with affiliation of Kannur University, Kannur and approved by UGC."
24,"Sree Narayana College, Kollam",Kollam,Kerala,B.Sc Journalism Mass Communication and Video Production,3 years,Full time,,UG,,UGC,A candidate who has passed the Higher Secondary 10+2 or its equivalent.,"B.Sc Journalism Mass Communication and Video Production is 3-year duration full-time course approved by UGC and affiliated to University of Kerala, Thiruvananthapuram."
25,"Christ Nagar College, Thiruvananthapuram",Thiruvananthapuram,Kerala,BA Journalism and Mass communication,3 years,Full time,,UG,,UGC,A pass in 10+2 in any stream with 50% marks.,"BA Journalism and Mass communication is 3 year full time course with affiliation of University of Kerala,Thiruvananthapuram and approved by UGC."
26,"St Francis De Sales College, Bangalore",Bengaluru,Karnataka,BA- Journalism Psychology and Optional English,3 years,Full time,100,UG,,,The candidate should have passed in 10+2 / Pre-University Course Equivalent courses recognized by Bangalore University.,"BA- Journalism Psychology and Optional English is three years full-time course offered by Banglore University, Bangalore"
27,"St Francis De Sales College, Bangalore",Bengaluru,Karnataka,MA Journalism and Mass Communication,2 years,Full time,40,PG,,UGC,The candidate should have passed graduate degree with the related subject from any recognized college/ University.,"MA in Journalism and Mass Communication is a two full-time PG course offered by Bangalore University, Bangalore and Approved by UGC"
28,"Shia Post Graduate College, Lucknow",Lucknow,Uttar Pradesh,Master of Mass Communication and Journalism,2 years,Full time,,PG,,,The candidate should have passed graduation degree from a recognized university.,"Master of Mass Communication and Journalism is 2-year duration full-time degree programme affiliated to University of Lucknow,"
29,"DAV PG College, Karnal",Karnal,Haryana,BA Mass Communication,3 years,Full time,40,UG,,UGC,The candidate should have passed 10+2 in relevant stream from recognized board.,"Bachelor of Arts in Mass Communication is three years full time course. Approved by UGC and affiliated to Kurukshetra University, Kurukshetra."
30,"Dum Dum Motijheel College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,27,UG,,UGC,Candidates passing Higher Secondary Examination or any other equivalent board/council.,"Bachelor of Arts in Journalism and Mass Communication Hons is three year duration full-time course approved by UGC and affiliated to West Bengal State University, Kolkata."
31,"Assam Institute of Mass Communication and Media Research, Guwahati",Guwahati,Assam,Bachelor of Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,Bachelor of Mass Communication is a three year full time course
32,"Assam Institute of Mass Communication and Media Research, Guwahati",Guwahati,Assam,Diploma Assamese Journalism,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma Assamese Journalism is a one year full time course
33,"Assam Institute of Mass Communication and Media Research, Guwahati",Guwahati,Assam,Diploma in Journalism and Mass Communication,1 year,Full time,,Diploma,,,Graduate in any discipline with atleast 45% aggregate marks from a recognized university,Diploma in Journalism and Mass Communication KKHSO University is a one year full time course
34,"Assam Institute of Mass Communication and Media Research, Guwahati",Guwahati,Assam,MA Mass Communication,2 years,Full time,,PG,,UGC,Graduate in any discipline with atleast 45% aggregate marks from a recognized university. Candidates having Post Graduate Diploma in Mass Communication and Journalism from a recognized university are eligible for admission directly into the third semester of MAMC,MA Mass Communication is a two year full time course.
35,"Assam Institute of Mass Communication and Media Research, Guwahati",Guwahati,Assam,PG Diploma in Broadcast Journalism,1 year,Full time,,Diploma,,,Graduate in any discipline with atleast 45% aggregate marks from a recognized university,Post Graduate Diploma in Broadcast Journalism is a one year full time course
