,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Jodhpur National University, Jodhpur",Jodhpur,Rajasthan,BJMC,3 years,Full time,,UG,0.72 lakhs,UGC,The candidate should have passed Senior Secondary (10+2) from any recognised Board,Bachelor in Journalism and Mass Communication is three years (6 Semester) full-time undergraduate program in science stream offered by Jawaharlal with the approval of UGC.
1,"Jodhpur National University, Jodhpur",Jodhpur,Rajasthan,MJMC,2 years,Full time,,PG,0.64 lakhs,UGC,The candidate should have passed B.J.M.C from any recognized College or University.,"Master of Journalism and Mass Communications Master of Library and Information is two years (4 Semester) full-time postgraduate program in Arts stream offered by Jodhpur National University, Jodhpur with the approval of UGC."
2,"Symbiosis Institute of Media and Communication, Pune",Lavale,Maharashtra,MA Mass Communication,2 years,Full time,60,PG,9.9 lakhs,UGC,Graduate in any discipline from any statutory/recognized University with a minimum of 50% marks (45% marks for SC/ST candidate),"Providing industry with skilled and trained media
professionals adept in all fields of communication
(specially in journalism and audio-visual) in the d
igital age."
3,"Presidency College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,UGC,Candidates should have passed in the qualifying examinations (Pre-University or Intermediate) from any recognized Secondary Education Board.,"Bachelor of Arts in Journalism(disciplines-Journalism, Political Science and Optional English) is three years full time course offered by Bangalore University, this course endeavours to equip the students with conceptual knowledge, analytical and life skills coupled with efficient communication in and beyond the sphere of professional journalism. The course visualizes...See More"
4,"Indraprastha College for Women, Delhi",New Delhi,Delhi,BA Multimedia and Mass Communication Hons Self Financed,3 years,Full time,52,UG,2.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Arts in Multimedia and Mass Communication Hons is a full time three year and approved by UGC.
5,"MOP Vaishnav College for Women, Chennai",Chennai,Tamil Nadu,BA Journalism,3 years,Full time,,UG,,UGC,Minimum qualification for admission in program: 10+2 or its equivalent & Candidate must have sound English language skills and knowledge of current affairs.,Bachelor of Art in Journalism is full time three year course approcved by UGC.
6,"North Eastern Hill University, Shillong",Shillong,Meghalaya,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,"Candidates holding a bachelor’s degree
(Majors) of three year or more duration in any discipline securing an aggregate of 50%
(relaxable by 5% for SC/ST. Selection will be based on admission test and relevant
NEHU criteria.","The Department of Journalism & Mass Communication was established in 2012 with the recruitment of three Assistant Professors with different areas of interest and specialization. The Department is under the School of Economics, Management and Information Sciences."
7,"Goa University,Taleigao Plateau, Goa",Panjim,Goa,BA Journalism,3 years,Full time,,UG,,UGC,10+2 from any recognized Board of Higher Secondary School.,Bachelor of Arts in Journalism is full time three year course approved by UGC.
8,"Goa University,Taleigao Plateau, Goa",Panjim,Goa,BA Mass Communication and Videography,3 years,Full time,,UG,,UGC,"Any candidate who has passes the XII standard examination in any stream
from Goa Board of Secondary and Higher Secondary education or equivalent
is eligible for admission to the First Semester.",Bachelor of Arts in Mass Communication and Videography is full time three year course approved by UGC.
9,"Goa University,Taleigao Plateau, Goa",Panjim,Goa,BA Mass Media,3 years,Full time,,UG,,UGC,The candidate should have passed HSSC. The candidate is required to have proficiency in the English Language and communication skills.,Bachelor of Arts in Mass Media is full time three year course approved by UGC.
