,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,BJMC,3 years,Distance,,UG,0.088 lakhs,UGC,The candidate should have passed in 10+2 with recognized board.,Bachelor of Journalism Mass Communication is full time three year course approved by UGC.
1,"Vardhaman Mahaveer Open University, Kota",Kota,Rajasthan,MJMC,2 years,Distance,,PG,0.081 lakhs,UGC,The candidate should have passed in the graduate degree.,Master of Journalism and Mass Communication is full time two year course approved by UGC.
2,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,"BA Film, TV, New Media and Production",3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,"It is 3 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
3,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,,"Eligibility Criteria for BMM: Post XII standard from any course- SSC, ICSE, CBSE, IGCSE, IB. As per Mumbai University Norms students admitted purely on Merit.","A three-year integrated degree course offers specialization in Advertising or Journalism in its final year with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
4,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,"MA Entertainment, Media and Advertising",2 years,Full time,,PG,,,Bachelors degree in related branch.,"It is 2 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
5,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,MA Journalism and Mass Communication,2 years,Full time,,PG,,,Bachelors degree in related branch.,"It is 2 year full time course with affiliation of University of Mumbai, Mumbai and accreditation by NAAC A."
6,"Kishinchand Chellaram College, Mumbai",Mumbai,Maharashtra,Master of Arts in Communication and Journalism,2 years,Full time,,PG,,,Graduate Degree,<p>Two year degree course in Masters of arts in communication and journalism</p>
7,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Cultural Studies,4 years,Full time,,UG,2.88 lakhs,UGC,"For BA: 10+2 or equivalent, from any recognized Board / Council",<p>GSMCS offers a flexible 3- and 4-year BA in Media Studies. Those who wish to spend only 3 years to complete graduation will get a general BA degree while the fourth year will give them an Honours degree with a stronger focus in their desired specialisation. One could even take a break after 3rd year of BA if one wishes to. A 4-graduate of Glocal University wi...See More
8,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Journalism and Publishing,4 years,Full time,,UG,2.8 lakhs,UGC,"50% marks in 12th standard. Proficiency in English language. Passion for writing, reading and creative visualisation.","<p>The 4-years course trains the students to become professionals in journalism and publishing industry. While much emphasis is given on the print media (newspapers, periodicals, printed books), the course also involves training in electronic media such as TV journalism, the Internet and electronic publishing. By the end of the four years, a student will be in a...See More"
9,"Glocal University, Saharanpur",Qasimpur Mazra Padli,Uttar Pradesh,BA Video Production,4 years,Full time,,UG,2.8 lakhs,UGC,"50% marks in 12th standard. Proficiency in English language. Passion for photography, visual arts, reading and creative visualisation.","<p>This 4-years course is designed to produce professionals in video and audio-visual production. The students will be given training in a wide range of technical as well as aesthetic aspects of media. Besides getting hands-on experience on the latest cameras, studio settings, editing and post-production, the students will also be trained in the management of vi...See More"
