,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Acharya Nagarjuna University, Guntur",Guntur,Andhra Pradesh,MA Journalism and Mass Communication,2 years,Full time,30,PG,,UGC,Candidate must have passed related bachelor degree from recognized university,Master of Arts in Journalism and Mass Communication is full time two year course approved by UGC.
1,"Kalasalingam Academy of Research and Education, Virudhunagar",Krishnan Kovil,Tamil Nadu,MA Mass Communication and Journalism,2 years,Full time,,PG,0.6 lakhs,UGC,The candidate should have passed graduate degree in the related subject from any recognized College or University.,"Master of Arts in Mass Communication and Journalism is two years (4 Semester) full-time postgraduate program in Arts stream offered by Kalasalingam University, Virudhunagar with the approval of UGC."
2,"Himachal Pradesh University, Shimla",Shimla,Himachal Pradesh,MMC,2 years,Full time,30,PG,,UGC,"Provided that the candidate fulfils age and other norms laid down by the University, and Graduate with minimum 50% marks (45% in a case of SC./ST. in aggregate in Bachelor's Degree or equivalent from a University established by law in India shall be eligible to apply for the Entrance Test.","Master of Mass Communication is a full-time two years duration course Offered by Himachal Pradesh University, Shimla Approved by University Grant Commis"
3,"Himachal Pradesh University, Shimla",Shimla,Himachal Pradesh,PGD Mass Communication,1 year,Full time,25,Diploma,,UGC,Bachelor's Degree or equivalent with atleast 50% marks in aggregate (45% in case of SC.ST.) from a University established by law in India.,Post Graduate Diploma in Mass Communication is full time one year course.
4,"Himachal Pradesh University, Shimla",Shimla,Himachal Pradesh,PGDMC,1 year,Full time,,Diploma,,UGC,Bachelor's Degree or equivalent with atleast 50% marks in aggregate (45% in case of SC.ST.) from a University established by law in India.,"Post Gradute Diploma in Mass Communication is a full-time one years duration course Offered by Himachal Pradesh University, Shimla Approved by University Grant Commis"
5,"Prestige Institute of Management and Research, Indore",Indore,Madhya Pradesh,BA Mass Communication Hons,3 years,Full time,60,UG,,,The candidate should have passed in 10+2.,"The Bachelor of Arts in Mass Communication at Prestige Institute of Management and Research prepares students to work in twenty-first century media. Graduates will be proficient in areas ranging from media ethics, media policy, to writing for advertisement, public relation, print media, online media, electronic media and production skills. They will be committed to pr...See More"
6,"Prestige Institute of Management and Research, Indore",Indore,Madhya Pradesh,MBA Advertising Public Relations,2 years,Full time,60,PG,1.28 lakhs,(AICTE) All India Council of Technical Education,"The candidate should have Graduation with minimum 50% marks in aggregate or 45% in case of SC, ST, OBC category","Master of Business Administration in Advertising Public Relations is two years full-time Post graduate management programme offered by Devi Ahilya University, Indore and approved by AICTE"
7,"Prestige Institute of Management and Research, Indore",Indore,Madhya Pradesh,Master of Mass Communication,2 years,Full time,60,PG,,UGC,Graduate in any discipline with 50% marks.,"Master of Mass Communication is full time two year course affiliated to Devi Ahilya Vishwavidyalaya , Indore and approved by UGC."
8,"Prestige Institute of Management and Research, Indore",Indore,Madhya Pradesh,PG Diploma in Events and Public Relations,1 year,Full time,,PG,,,The candidate should be a Graduation in any stream from a recognized Institution.,"PG Diploma in Events and Public Relations 1 year Duration course offered by Prestige Institute of Management and Research, Indore."
9,"Institute of Management Studies, Noida",Noida,Uttar Pradesh,BJMC,3 years,Full time,,UG,,UGC,"Candidates seeking admission to the BJMC Specialization Programme must have passed 10+2 (or its equivalent) examination from a recognized Board/ University. Candidates appearing for the qualifying examination or those who are awaiting their results are also eligible to apply. Their candidature, however, shall be considered, subject to their clearing the qualifying examination.","Bachelor of Journalism & Mass Communication (BJMC) is a three years full time degree course affiliated to Ch. Charan Singh University, Meerut. With the world of Media & Journalism gaining importance, there is a need for a very strong foundation for young students who aspire to take it as a profession. At IMS, special emphasis is laid on creating an environment where t...See More"
