,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"International Institute of Mass Media, New Delhi",New Delhi,Delhi,Bachelor of Mass Communication,3 years,Full time,,UG,2.3 lakhs,,"Senior Secondary School Certificate 10+2/ Intermediate or its equivalent from a recognised board.
Medium of Instruction and Examination : Hindi or English","Bachelor of Mass Communication is 3 year full time UG level coursewith approved study centre of Guru Jambheshwar University of Science and Technology, Hisar"
1,"International Institute of Mass Media, New Delhi",New Delhi,Delhi,MA Mass Communication,2 years,Full time,,PG,1.65 lakhs,UGC,"Bachelor degree in any discipline from a recognized University (Students appearing in final year examination May also apply)
Medium of Instruction and Examination : Hindi or English","MA Mass Communication is 2 year full time PG level course with approved study centre of Guru Jambheshwar University of Science and Technology, Hisar"
2,"International Institute of Mass Media, New Delhi",New Delhi,Delhi,"Post Graduate Diploma in Advertising, Public Relations and Marketing",1 year,Full time,,Diploma,0.95 lakhs,,"Bachelor degree in any discipline from a recognized University (Students appearing in final year examination May also apply)
Medium of Instruction and Examination: Hindi or English","It is 1 year full time course with approved study centre of Guru Jambheshwar University of Science and Technology, Hisar"
3,"International Institute of Mass Media, New Delhi",New Delhi,Delhi,Post Graduate Diploma in Broadcast TV and Radio Journalism,1 year,Full time,,Diploma,1.55 lakhs,,"Bachelor degree in any discipline from a recognized University (Students appearing in final year examination May also apply)
Medium of Instruction and Examination: Hindi or English","Post Graduate Diploma in Broadcast (TV and Radio) Journalism is 1 year full time course with approved study centre of Guru Jambheshwar University of Science and Technology, Hisar and Recognized"
4,"Yashwantrao Chavan College of Arts Commerce and Science, Navi Mumbai",Navi Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,60,UG,,,Minimum 40 % at the XII std examination conducted by Maharashtra Board of higher secondary education or any other examination recognized as equivalent.,Bachelor of Mass Media is an integrated three year full time course and conducted in six semesters.
5,"ISBM University, Gariyaband",Chhura,Chhattisgarh,BA Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream,BA Journalism and Mass Communication is a three year full time course
6,"ISBM University, Gariyaband",Chhura,Chhattisgarh,MA Journalism and Mass Communication,2 years,Full time,,PG,,,The candidate should have passed in related graduate degree,MA Journalism and Mass Communication is a two year full time course
7,"Polytechnic for Women, New Delhi",New Delhi,Delhi,B.Sc Mass Communication Advertising and Journalism,3 years,Full time,,UG,1.71 lakhs,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,B.Sc Mass Communication Advertising and Journalism is three-year duration full time course. The institute awards its own certificates & diplomas for courses which are not affiliated to other Academic institutions.
8,"Polytechnic for Women, New Delhi",New Delhi,Delhi,Diploma in Journalism and Mass Communication,3 years,Full time,,Diploma,,,"The candidate should have 10th / 10+2 / Graduation, passed or appeared.","Diploma in Journalism and Mass Communication is three-year duration full-time course. This course is designed for anyone who wants to work in the media/cultural industries. The course emphasizes production, theory & professional studies. The program covers Print, Interactive & Broadcast Media, dealing with all the five aspects of Mass Communication, namely (a) Newspap...See More"
9,"Polytechnic for Women, New Delhi",New Delhi,Delhi,Diploma in Marketing Advertising and Public Relations,2 years,Full time,,Diploma,,,"The candidate should have 10th / 10+2 / Graduation, passed or appeared.","Diploma in Marketing Advertising and Public Relations is two-year duration full-time course. This course will instill in the students, the correct skills to acquire strategies & tactics to plan, deliver, manage and evaluate marketing, advertising & P.R. campaigns."
10,"Polytechnic for Women, New Delhi",New Delhi,Delhi,M.Sc Mass Communication Advertising and Journalism,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,M.Sc Mass Communication Advertising and Journalism is two-year duration full time course. The institute awards its own certificates & diplomas for courses which are not affiliated to other Academic institutions.
11,"Royal Global University, Guwahati",Guwahati,Assam,BA Journalism and Mass Communication,2 years,Full time,,UG,3.41 lakhs,,The candidate should have passed in 10+2 or equivalent from a recognized Board/ University.,"BA Journalism and Mass Communication is a three year full time course offer by Royal Global University, Guwahati"
12,"Royal Global University, Guwahati",Guwahati,Assam,MA Journalism and Mass Communication,2 years,Full time,,PG,2.12 lakhs,,"A Bachelor’s Degree in relevant field from any recognized University/institution. Or A Bachelor’s Degree in any field with 1year diploma in relevant field, from any recognized University/institution","MA Journalism and Mass Communication is a two year full time course offer by Royal Global University, Guwahati"
13,"National Institute of Social Work and Social Sciences, Bhubaneswar",Bhubaneswar,Odisha,MJMC,2 years,Full time,30,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Master of Journalism and Mass Communication (MJMC) is a two years full time semester basis PG Professional Course which is affiliated to Utkal University, Odisha."
14,"Uttranchal Institute of Hospitality Management and Tourism, Dehradun",Dehradun,Uttarakhand,MA Journalism and Mass Communication,2 years,Distance,,PG,,Ministry Of Health and Family Welfare Government Of Uttarakhand,The candidate should have passed Graduation in any stream.,"Master Of Arts In Journalism and Mass Communication (MAJMC) is two-year duration course affiliated to Uttarakhand Open University, Haldwani."
15,"Uttranchal Institute of Hospitality Management and Tourism, Dehradun",Dehradun,Uttarakhand,Post Graduate Diploma In Journalism and Mass Communication,1 year,Distance,,Diploma,,Ministry Of Health and Family Welfare Government Of Uttarakhand,The candidate should have passed Graduation in any stream.,"Post Graduate Diploma In Journalism and Mass Communication (PGDJMC) is one-year duration course affiliated to Uttarakhand Open University, Haldwani."
16,"Kanya Maha Vidyalaya, Jalandhar",Jalandhar,Punjab,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should be an Intermediate(10+2) or equivalent examination from a recognized University.,"Bachelor of Arts in Journalism and Mass Communication is 3-years full-time course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
17,"Kanya Maha Vidyalaya, Jalandhar",Jalandhar,Punjab,Diploma in Hindi Journalism,1 year,Full time,,Diploma,,UGC,The candidate should have Graduation degree from any recognized University.,"Diploma in Hindi Journalism is 1-year full-time course affiliated to Guru Nanak Dev University, Amritsar."
18,"Roots An International School of Business and Management, Hyderabad",Hyderabad,Telangana,BA Mass Communication,3 years,Full time,,UG,,,"Intermediate (CEC/MEC) from Board of Intermediate Education, AP",BA Mass Communication is a three year full time course
19,"Roots An International School of Business and Management, Hyderabad",Hyderabad,Telangana,BA Mass Communication Integrated,5 years,Full time,,UG,,,"Intermediate (CEC/MEC) from Board of Intermediate Education, AP","In the first 2 years, students pursue Intermediate in MEC/CEC from Board of Intermediate Education, A.P, and Higher National Diploma Level 3 from Edexcel UK, In the remaining 3 years, they pursue B.A. Mass Com from Osmania University, Hyderabad and Higher National Diploma Level 4 from Edexcel UK."
20,"St Soldier Management and Technical Institute, Jalandhar",Jalandhar,Punjab,BA Journalism and Mass Communication,3 years,Full time,30,UG,,,Candidate must have passed 10+2 from recognized board,BA Journalism and Mass Communication is full time three year undergraduate degree course
21,"St Soldier Management and Technical Institute, Jalandhar",Jalandhar,Punjab,BMS Media Entertainment and Film Technology,3 years,Full time,60,UG,,,Candidate must have passed 10+2 from recognized board,Bachelor of Management Studies - Media Entertainment and Film Technology is full time three year undergraduate degree course
22,"Manorama School of Communication, Kottayam",Kottayam,Kerala,PGD Broadcast Journalism,1 year,Full time,,Diploma,,,The candidate should have passed in graduate degree.,"MASCOM's broadcast journalism course helps students to master the concepts using the currently used technologies in the electronic media.
A good understanding of camera, video editing and writing scripts is a must for electronic news gathering. Students will be trained to use computers to not only write scripts in English or Malayalam but also to use non-linear ed...See More"
23,"Manorama School of Communication, Kottayam",Kottayam,Kerala,PGD Journalism,1 year,Full time,,Diploma,,,Applicants to the course must have a Bachelor’s Degree in any discipline from a recognised university.,"During the first and second trimesters, the students will receive computer and speedwriting training in 30-minute sessions on alternating days. Computer training emphasises touch-typing, page-making, Photoshop and other software applications that are important to journalism and desktop publishing. Speedwriting improves the student's ability to take notes quickly and a...See More"
24,,,,,,,,,,,,
25,"Amrita School of Communication ,Amritanagar",Ettimadai R.F.,Tamil Nadu,MA Communication,2 years,Full time,,PG,1.49 lakhs,,A pass in bachelor's degree (10+2+3 system) in any discipline recognized by the Association of Indian Universities with an aggregate 50% marks.,"The Master of Arts in Communication program engages in a broad array of courses that range from the development of hands-on skills to the exploration of theory, to a focus on practice and application, and analysis of state-of-art research. This stimulating course which creates professionals with advanced communication skills. The course recognises the advances in comm...See More"
26,"Amrita School of Communication ,Amritanagar",Ettimadai R.F.,Tamil Nadu,PGD Journalism,1 year,Full time,,Diploma,0.74 lakhs,,A pass in bachelor's degree (10+2+3 system) in any discipline recognized by the Association of Indian Universities with an aggregate 50% marks.,"The one year Postgraduate Diploma in Journalism (P. G. D. J.) program at the Amrita School of Communication imparts training to students interested in print journalism who aspire to become journalists in newspapers and magazines . This also provides students an opportunity to make a lateral entry into our M.A. (Communication) program in the second year, in the print s...See More"
27,"Inspiria Knowledge Campus, Siliguri",Siliguri,West Bengal,B.Sc Media Science,3 years,Full time,,UG,2.36 lakhs,UGC,Candidates applying for admission in Bachelor in Media Science should have passed 10+2 from any board with English as a subject. Students from any stream can apply.,Bachelor of Science in Media Science (BMSc) degree program is designed to produce competent media professionals to work in the print and the electronic media industry.
28,"Omkarananda Institute of Management and Technology, Rishikesh",Rishikesh,Uttarakhand,BJMC,3 years,Full time,60,UG,1.04 lakhs,"MHRD, Government of India",10+2 in any stream.,"The Department of Journalism and Mass Communication at OIMT was established in the year 2011 to impart education and training in the field of Mass Communication. It offers full time post graduate master degree course in mass communication, and bachelor course in journalism and mass communication.
The Press plays a vital role in the development of an individual and so...See More"
29,"Omkarananda Institute of Management and Technology, Rishikesh",Rishikesh,Uttarakhand,MA Mass Communications,2 years,Full time,120,PG,0.84 lakhs,,Graduation in any stream,"The Department of Journalism and Mass Communication at OIMT was established in the year 2011 to impart education and training in the field of Mass Communication. It offers full time post graduate master degree course in mass communication, and bachelor course in journalism and mass communication. The Press plays a vital role in the development of an individual and society in the modern world. With the rapid growth of Mass media in the country, education and training in the field have assumed a greater significance. Media education is a professional programme. A pre-condition of any professional course is that there should be least possible gap between the field of education and field of occupation. Therefore, Training and Learning = Media Education. Education we have also tried that the Department meets expectation of"
30,"Government Jamuna Prasad Verma PG Arts and Commerce College, Bilaspur",Bilaspur,Chhattisgarh,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 or its equivalent from any recognized Board with science stream.,"Bachelor of Journalism and Mass Communication with the duration of 3 years full time course, Approved by UGC."
31,"Government Jamuna Prasad Verma PG Arts and Commerce College, Bilaspur",Bilaspur,Chhattisgarh,PGDJ,1 year,Full time,,PG,,UGC,The candidate should have graduate degree in any stream.,Postgraduate Diploma in Journalism with the duration of 1 years in full time.
32,"Kamla Nehru College for Women, Phagwara",Phagwara,Punjab,B. Voc Journalism and Mass Communication,3 years,Full time,,UG,,UGC,10+2 with atleast 50% marks in any stream.,"This is a full-time three-year course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
33,"Kamla Nehru College for Women, Phagwara",Phagwara,Punjab,BAJMC,3 years,Full time,,UG,,UGC,10+2 in any stream with at least 50% marks in aggregate or equivalent subject.,"BAJMC is a full-time three-year course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
34,"DAV College, Jalandhar",Jalandhar,Punjab,Bachelor in Journalism and Mass Communications,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant subject.,"Bachelor in Journalism and Mass Communications is a full-time three-year degree course affiliated to Guru Nanak Dev University, Amritsar and approved by University Grants Commission."
35,"Villa Marie Degree College for Women, Hyderabad",Hyderabad,Telangana,"BA Mass Communication and Journalism, Political Science, Communicative English",3 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant subject.,"BA Mass Communication and Journalism, Political Science, Communicative English is a full-time three-year course affiliated to Osmania University."
36,"Villa Marie Degree College for Women, Hyderabad",Hyderabad,Telangana,"BA Mass Communication and Journalism, Psychology, English Modern Language",3 years,Full time,,UG,,,The candidate should have passed in 10+2 with relevant subject.,"BA Mass Communication and Journalism, Psychology, English Modern Language is a full-time three-year course affiliated to Osmania University."
37,"Maharaja Manindra Chandra College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,,UG,,,"A minimum of 50% marks in the aggregate ( of best 4 subjects excluding compulsory Environmental Education or Studies) and 45% marks in the subject or related subject in the pre qualifying examinations.
Or
50% marks in the aggregate when the candidate has not studied the subject in his/her previous qualifying examination provided all other clauses are satisfied.
Or
55% marks in the subject or related subject at the previous qualifying examination.","Bachelor of Arts in Journalism and Mass Communication Hons is three-years duration full-time course and affiliated from University of Calcutta, Kolkata."
38,"Grace College, Rajkot",Rajkot,Gujarat,BJMC,3 years,Full time,,UG,,UGC,Any Graduate from recognized university is eligible to get admission in BJMC - Bachelor of Journalism & Mass Communication.,"Bachelor of Journalism & Mass Communication is 3-year duration full-time course affiliated to Saurashtra University, Rajkot"
39,"Don Bosco College, Panjim",Panjim,Goa,BA Mass Media,3 years,Full time,,UG,,UGC,"Passed XIIth or equivalent recognized by Goa University, For FY - 45% of marks at the XIIth std. For TY: A candidate who has been declared passed in semesters I to IV.","BA Mass Media is 3-year duration full-time degree course affiliated to Goa University, Taleigao Plateau, Goa"
40,"Delhi School of Communication, New Delhi",New Delhi,Delhi,PGDPC and MMC Integrated,2 years,Full time,50,PG,4.75 lakhs,Entertainment Skill Council of India,Any student already a graduate or graduating by June 2017 is eligible to apply.,"DSC offers a 2 year Integrated Marketing Communications programme. Founded in 1995, DSC pioneered the concept of Marketing Communication on one hand and integration of work experience alongside academic study on the other. This is a 2 year broad band programme encompassing critical aspects of mass media, mass communication technology alongside business and competitiv...See More"
41,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,B.Voc Journalism and Mass Communication,3 years,Full time,,UG,0.72 lakhs,UGC,10+2 or equivalent,"Bachelor of Vocational in Journalism and Mass Communication is a full-time three-year course affiliated to Apex Professional University, Pasighat and approved by UGC."
42,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,MA Journalism,2 years,Full time,,PG,0.55 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Journalism is full time two year course degree offered by Apex Professional University, Pasighat and approved by UGC.
Tuition Fee : 10,200/- Per Semester (Part Time)"
43,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,MA Mass Communication,2 years,Full time,,PG,0.55 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Mass Communication is full time two year course degree offered by Apex Professional University, Pasighat and approved by UGC.
Tuition Fee : 10,200/- Per Semester (Part Time)"
44,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,PGD Journalism,1 year,Full time,,Diploma,0.24 lakhs,UGC,Bachelor degree or equivalent,"Post Graduate Diploma in Journalism is full time one year course degree offered by Apex Professional University, Pasighat and approved by UGC."
45,"Apex Professional University, Pasighat",Pasighat,Arunachal Pradesh,PGD Mass Communication,1 year,Full time,,Diploma,0.24 lakhs,UGC,Bachelor degree or equivalent,"Post Graduate Diploma in Mass Communication is full time one year course degree offered by Apex Professional University, Pasighat and approved by UGC."
46,"Bhairab Ganguly College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,30,UG,0.18 lakhs,UGC,Candidates who have passed Plus Two with Aggregate [Best 4]: 50% + First Language: 45% Second Language: 45%.,"Bachelor of Arts in Journalism and Mass Communication Hons is 3-years full-time course affiliated to West Bengal State University, Kolkata and approved by University Grants Commission."
47,"GICTS Group of Institutions, Gwalior",Gwalior,Madhya Pradesh,BBA Advertisement and Public Relations,3 years,Full time,,UG,0.58 lakhs,UGC,The candidate should have passed 10+2 in any stream.,Bachelor of Business Administration in Advertisement and Public Relations is three years duration course full-time course and affiliated to Makhanlal Chaturvedi National University of Journalism and Communication.
48,"GICTS Group of Institutions, Gwalior",Gwalior,Madhya Pradesh,BBA Mass Communication,3 years,Full time,,UG,0.585 lakhs,UGC,The candidate should have passed 10+2 in any stream.,"Bachelor of Business Administration in Mass Communication is three years duration course full-time course and affiliated to Makhanlal Chaturvedi Rashtriya Patrakarita Vishwavidyalaya, Bhopal."
49,"Guru Nanak Khalsa College for Women, Ludhiana",Ludhiana,Punjab,Post Graduate Diploma In Mass Communication,1 year,Full time,40,Diploma,,UGC,"Minimum 50% marks at graduation level in any stream, (45% in case of SC/ST).","Post Graduate Diploma In Mass Communication is a one- year's full-time PG course offered by Panjab University, Chandigarh and Approved by UGC"
