,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"All India Jat Heroes Memorial College, Rohtak",Rohtak,Haryana,MJMC Self Financed,2 years,Full time,40,PG,,UGC,Bachelor/Postgraduate degree in any discipline from this university or an equivalent degree recognized by this university with at least 50% marks in aggregate.,"Master of Journalism and Mass Communication is full time two year course affiliated to Maharshi Dayanand University, Rohtak approved by UGC."
1,"Institute of Media Management Technology and Agro Sciences, Dehradun",Dehradun,Uttarakhand,BA Hons Mass Communication,3 years,Full time,,UG,,UGC,10+2 in any stream with Min. 45% Marks.,"BA Hons Mass Communication in Print Journalism, Broadcast Journalism, Radio and Television, Advertising, Public Relations and Corporate Communications, Films and Television Production, Event Management 3 year course approved by UGC."
2,"Institute of Media Management Technology and Agro Sciences, Dehradun",Dehradun,Uttarakhand,MA Mass Communication,2 years,Full time,,PG,,UGC,Graduation in any stream with Min. 45% Marks.,"MA Mass Communication in Print Journalism, Broadcast Journalism, Radio and Television, Advertising, Public Relations and Corporate Communications, Films and Television Production, Event Management. 2 year full time programme."
3,"Institute of Media Management Technology and Agro Sciences, Dehradun",Dehradun,Uttarakhand,PGD Journalism and Mass Communication,1 year,Full time,,Diploma,,UGC,Post Graduation from any Recognized university with relevant subjects.,Post Graduate Diploma in Journalism and Mass Communication is a one-year full-time program.
4,"Apar India Institute of Management and Technology, Rohini",New Delhi,Delhi,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,12th Pass from any recognized board or equivalent.,It is 3 year full time course.
5,"Apar India Institute of Management and Technology, Rohini",New Delhi,Delhi,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,Bachelors degree in related branch.,It is 2 year full time course.
6,"Nagindas Khandwala College, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,UGC,"A candidate for being eligible for admission to the degree course of B.M.M. shall have passed XII Std. examination of Maharashtra State Board of Higher Secondary Education or its equivalent, from the Science, Arts of Commerce Stream.","Bachelor of Mass Media is a full-time three-year course affiliated to University of Mumbai, Mumbai and approved by University Grants Commission."
7,"Viva College, Virar",Virar,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,,Passed H.S.C. Examination (Arts/Commerce/Science) of Maharashtra State Board of Higher Secondary Education or any other examination recognized as equivalent thereto.,Bachelor of Mass Media is a 3-year duration full-time Self Finance course approved by University Grants Commission.
8,"School of Broadcasting and Communication, Mumbai",Mumbai,Maharashtra,MA Mass Communication,2 years,Full time,25,PG,,UGC,Candidate must have passed Graduation in any discipline from a recognized University,MA Mass Communication is a 2-year Full-time degree course affiliated to Makhanlal Chaturvedi National University of Journalism and Communication
9,"School of Broadcasting and Communication, Mumbai",Mumbai,Maharashtra,Bachelor of Mass Communication,3 years,Full time,30,UG,,UGC,Candidate must have passed 10+2 from recognized board.,Bachelor Of Mass Communication is a 3-year full-time degree course affiliated to Makhanlal Chaturvedi National University of Journalism and Communication
