,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Dayananda Sagar College of Art Science and Commerce, Bangalore",Bengaluru,Karnataka,BA Mass Comm and Journalism,3 years,Full time,40,UG,,UGC,"Pass in PUC / CBSE / ICSE /10+2 or any other examination recognized as equivalent to PUC Board of Karnataka.In case of SC/ST, Cat I categories of students the minimum percentage of marks required shall be 10 percent less and as per the admission rules of Bangalore University","BA Mass Comm and Journalism is three-years duration full-time course affiliated to Bangalore University, Bangalore and approved by University Grants Commission."
1,"ICFAI University, Jharkhand",Ranchi,Jharkhand,BA Journalism and Mass Communication,3 years,Full time,,UG,1.55 lakhs,UGC,Pass in 10+2 in any discipline with 40% and above aggregate marks. Students awaiting results also can apply.,"The Bachelor of Arts (Honours) in Journalism and Mass Communication is a three year, six semester, full-time, campus-based program, with a view to impart the students an in-depth academic base and hands-on skills in Journalism and Mass Communications so that they can build a career in fields like Journalism, Advertising, Media Management, Event Management, Public Rela...See More"
2,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,M.Phil Journalism,1 year,Full time,,PG,,UGC,Candidate must have passed Master degree in related stream from recognized University,M.Phil Journalism is full time one year course
3,"Hemchandracharya North Gujarat University, Patan",Patan,Gujarat,MJMC,2 years,Full time,20,PG,0.115 lakhs,UGC,Candidate must have passed Bachelor degree in any stream from recognized University,Master of Journalism and Mass Communication is full time one year Post Graduate degree course
4,"Manipur University, Imphal",Imphal,Manipur,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
5,"Manonmaniam Sundaranar University, Tirunelveli",Abishekapatti,Tamil Nadu,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with recognized board.,Bachelor of Arts in Journalism and Mass Communication is full-time three-year course approved by UGC.
6,"Manonmaniam Sundaranar University, Tirunelveli",Abishekapatti,Tamil Nadu,M.Sc Electronic Media,2 years,Full time,,PG,0.078 lakhs,UGC,"Any Degree with 50% marks Visual Communication, Electronic Media or Journalism preferred.",Master of Science in Electronic Media is full time two year course approved by UGC.
7,"Manonmaniam Sundaranar University, Tirunelveli",Abishekapatti,Tamil Nadu,MA Communication,2 years,Full time,,PG,0.03 lakhs,UGC,,
8,"Manonmaniam Sundaranar University, Tirunelveli",Abishekapatti,Tamil Nadu,MJMC,2 years,Full time,,PG,0.078 lakhs,UGC,The candidate should have passed in the graduate degree.,Master of Journalism and Mass Communication is full time two year course approved by UGC.
9,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,BJMC,1 year,Full time,,UG,0.15 lakhs,UGC,Bachelor degree (Hons./Pass) from any recognized University in any discipline.,Bachelor of Journalism and Mass Communication is a full time one year course approved by UGC.
10,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,Diploma in Mass Communication,1 year,Full time,,Diploma,0.15 lakhs,UGC,Passed 10+2 Examination with any stream.,Diploma in Mass Communication is full time one year course approved by UGC.
11,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,Diploma in TV Video Production,1 year,Full time,,Diploma,0.15 lakhs,UGC,Passed 10+2 Examination with any stream.,Diploma in TV Video Production is full time one year course approved by UGC.
12,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,MJMC,1 year,Full time,,PG,0.16 lakhs,UGC,Bachelor of Journalism from any recognized University or an equivalent body.,Master of Journalism and Mass Communication is full time one year course approved by UGC.
13,"Berhampur University, Berhampur",Korapalli,Odisha,BA Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Arts in Mass Communication is full time three year course approved by UGC.
14,"Berhampur University, Berhampur",Korapalli,Odisha,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in the relevant graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
15,"Central University of Tamil Nadu, Thiruvarur",Surakkudi,Tamil Nadu,MA Mass Communication,2 years,Full time,,PG,0.22 lakhs,UGC,The candidate should have passed in the graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
16,"Dr BR Ambedkar Open University, Hyderabad",Hyderabad,Telangana,PGDWMMT,1 year,Distance,,Diploma,0.032 lakhs,UGC,"The candidate should have passed
a.Bachelor's Degree in any subject
(OR)
b. Intermediate with 3 years experience in Mass Media","P.G. Diploma in Writing for Mass Media in Telugu(PGDWMMT) is one year's full-time course offered by Dr. BR Ambedkar Open University, Hyderabad with the approval of UGC."
17,"Rani Durgavati Vishwavidyalaya, Jabalpur",Jabalpur,Madhya Pradesh,Bachelor of Journalism and Communication,3 years,Full time,40,UG,,UGC,Graduation with 45%.,Bachelor of Journalism and Communication is full time three year course approved by UGC.
18,"Rani Durgavati Vishwavidyalaya, Jabalpur",Jabalpur,Madhya Pradesh,Master of Journalism and Communication,2 years,Full time,15,PG,,UGC,The candidate should have passed in B.J.C. with 60%.,Master of Journalism and Communication is full time two year course approved by UGC.
19,"BLS Institute of Technology Management, Bahadurgarh",New Delhi,Haryana,BJMC,3 years,Full time,,UG,,,Pass in 12th Class of 10+2 of CBSE or equivalent with at least 50% marks for General and 45% marks for SC and ST in aggregate* and must also have passed English (core or elective or functional) as a subject.,"BJMC is a full-time three years duration course Affiliated to Guru Gobind Singh Indraprastha University, Delhi."
20,"Rai University, Ahmedabad",Saroda,Gujarat,BA Advertising and Public Relations,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Arts in Advertising and Public Relations is full time three year course approved by UGC.
21,"Rai University, Ahmedabad",Saroda,Gujarat,BA Media Management,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor of Media Management is full time three year course approved by UGC.
22,"Rai University, Ahmedabad",Saroda,Gujarat,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,Bachelor In Journalism and Mass is full time three year course approved by UGC.
