,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Northpoint Centre of Learning, Khandala",Kune N.m.,Maharashtra,Post Graduate Program Digital Marketing and Media Management,1 year,Full time,,PG,,,Graduates from all streams with a minimum of 50% are eligible to apply. Candidates appearing for the final year Degree examination (academic year 2017-18) can also apply.,Post Graduate Program Digital Marketing and Media Management is one year full time residential fast-track career program.
11,"Tuljaram Chaturchand College, Baramati",Baramati,Maharashtra,B.Voc Journalism and Mass Communication,3 years,Full time,50,UG,,UGC,10+2 in any stream or equivalent examination.,"Bachelor of Vocational in Journalism and Mass Communication is a full time three year course affiliated to Savitribai Phule Pune University, Pune and approved by UGC."
12,"Sree Krishna College, Guruvayur",Bangalore,Kerala,MA Malayalam with Journalism,2 years,Full time,12,PG,,UGC,The candidate should have passed in related stream graduate degree,MA Malayalam with Journalism is a two year full time course
13,"ICLES' Motilal Jhunjhunwala College of Arts, Science and Commerce, Mumbai",Navi Mumbai,Maharashtra,Bachelor of Mass Media Self Financed,3 years,Full time,,UG,,,Minimum qualification for admission in program: 10+2 or its equivalent.,"Bachelor of Mass Media is three year full time course with affiliation of University of Mumbai,"
14,"PK University, Shivpuri",Karera,Madhya Pradesh,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by PK University, Shivpuri and approved by UGC."
15,"PK University, Shivpuri",Karera,Madhya Pradesh,MJMC,2 years,Full time,,PG,,UGC,The student should be a graduate from a recognized University or College.,"Master of Journalism and Mass Communication is full time two year course degree offered by PK University, Shivpuri and approved by UGC."
16,"PK University, Shivpuri",Karera,Madhya Pradesh,PGDJMC,1 year,Full time,,Diploma,,UGC,The student should have a graduation from a recognized University or College.,Post Graduation in Doctoral of Journalism and Mass Communication is full time one year course degree.
17,"Sangai International University, Manipur",Churachandpur,Manipur,MA Journalism and Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in the relevant graduate degree in any recognized university.,"Master of Arts in Journalism and Mass Communication is a full-time two year course degree offered by Sangai International University, Manipur and approved by UGC."
18,"Times School of Journalism, New Delhi",New Delhi,Delhi,PGD Journalism,1 year,Full time,,Diploma,,,Graduates with a minimum of 45% marks can apply. The 45% requirement can be waived off if the applicant has work experience – preferably in content/media industry,Post Graduate Diploma in Journalism is full time one year course.
19,"Express Institute of Media Studies, New Delhi",New Delhi,Delhi,PGD Journalism,1 year,Full time,,Diploma,1.95 lakhs,,"a.A Bachelor’s degree in any discipline from a recognized university with a minimum of 50% marks.
i. Note : Candidates whose results have not been declared, may apply for admission provided they produce the result/certificate of the qualifying examination by the last date of admission.
b. Due weightage shall be given to participation in Sports & Extra-curricular activities.
c. Upper Age Limit : 30 years.",Post Graduate Diploma Journalism is full time one year course
20,"The Statesman Print Journalism School, Kolkata",Kolkata,West Bengal,PGD English Print Journalism,1 year,Full time,,Diploma,1 lakh,,,Post Graduate Diploma English Print Journalism is full time one year course.
21,"Assam Women's University, Jorhat",Jorhat,Assam,MA Mass Communication,2 years,Full time,25,PG,,UGC,The candidate should have passed in Bachelor of Arts.,"Master of Arts in Mass Communication is full time two year course degree offered by Assam Women's University, Jorhat and approved by UGC."
22,"Dr BR Ambedkar University of Social Sciences, Indore",Mhow,Madhya Pradesh,M.Phil Journalism and Mass Communication,2 years,Full time,,PG,0.339 lakhs,UGC,The candidate should have Post Graduation degree in relevant subject from any recognized University.,"M.Phil Journalism and Mass Communication is two-year duration full-time course offered by Dr BR Ambedkar University of Social Sciences, Indore."
23,"Kothari College of Management Science and Technology, Indore",Indore,Madhya Pradesh,Bachelor of Journalism,3 years,Full time,,UG,,"Department of Higher Education, Govt of Madhya Pradesh",The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Journalism is three year duration full-time course affiliated to Devi Ahilya Vishwavidyalaya, Indore."
24,"Kothari College of Management Science and Technology, Indore",Indore,Madhya Pradesh,PGMP Journalism,1 year,Full time,,Diploma,,"Department of Higher Education, Govt of Madhya Pradesh",The candidate should have Graduation degree in relevant subject from any recognized University.,"PGMP Journalism is one year duration full-time course affiliated to Devi Ahilya Vishwavidyalaya, Indore."
25,"AP College of Journalism, Hyderabad",Hyderabad,Telangana,PGD in Journalism,1 year,Full time,,PG,0.21 lakhs,,The candidate should have passed in any graduate degree,PGD in Journalism is a one year full time course
26,"AP College of Journalism, Hyderabad",Hyderabad,Telangana,PGD in Journalism Telugu,1 year,Full time,,PG,0.21 lakhs,,The candidate should have passed in any graduate degree,PGD in Journalism is a one year full time course
27,"MIT School of Film and Television, Pune",Pune,Maharashtra,M.Sc Television and New Media,2 years,Full time,30,PG,4 lakhs,,The candidate should have passed PG Diploma in Television and New Media or B.Sc/B.A in Film Making or PG Diploma in Film Making,"Master of Science in Television and New Media is two- years full-time PG course offered by MIT Art Design and Technology University, Pune."
28,"MIT School of Film and Television, Pune",Pune,Maharashtra,PGD Television and New Media,1 year,Full time,60,Diploma,2 lakhs,,Any Graduation (For Sound Recording course 10+2 with Physics is compulsory.,"Post Graduate Diploma in Television and New Media is one year duration full-time course and available Specialisation are : Direction, Cinematography, Editing, Sound Recording & Designing, Screenplay Writing."
29,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Acting Film and Television,1 year,Full time,,UG,0.08 lakhs,,"The candidate should have passed in Graduation in any Stream (Arts, Commerce, Science, Home Science)",Bachelor of Acting Film and Television is a four year full time course
30,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Journalism,1 year,Full time,,UG,0.12 lakhs,,"The candidate should have passed in Graduate in any stream (Arts, Commerce, Science, Home Science) from any Recognized University",Bachelor of Journalism is a one year full time course
31,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Journalism,1 year,Full time,,UG,0.12 lakhs,,"The candidate should have passed in Graduate in any stream (Arts, Commerce, Science, Home Science) from any Recognized University",Bachelor of Journalism is a one year full time course
32,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Bachelor of Production Film and Television,1 year,Full time,,UG,0.08 lakhs,,"The candidate should have passed in Graduation in any stream (Arts, Commcerce, Science, Home Science)",Bachelor of Production Film and Television is a one year full time course
33,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,Master of Journalism,1 year,Full time,,PG,0.12 lakhs,,The candidate should have passed in Bachelor of Journalism (BJ),Master of Journalism is a one year full time course
34,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,PGD Electronic Media and Film Production,1 year,Full time,,PG,0.07 lakhs,,The candidate should have passed in Any Graduate,PGD Electronic Media and Film Production is a one year full time course
35,"Central India Institute of Mass Communication, Nagpur",Nagpur,Maharashtra,PGD Journalism and Mass Communication,1 year,Full time,,PG,0.04 lakhs,,The candidate should have passed in Any Graduate,PGD Journalism and Mass Communication is a one year full time course
36,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,Diploma in Mass Communication,3 years,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 with the relevant subject in any recognized board.,"Diploma in Mass Communication is full time three year course affiliated to IK Gujral Punjab Technical University, Jalandhar and approved by UGC."
37,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD Mass Communication,2 years,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University.,Post Graduate Diploma in Print Journalism is full time two year course approved by UGC.
38,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD Print Journalism,1 year,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University,Post Graduate Diploma in Print Journalism is full time one year course approved by UGC.
39,"Jagran Institute of Management and Mass Communication, Kanpur",Kanpur,Uttar Pradesh,PGD TV Journalism,1 year,Full time,,Diploma,,UGC,Graduation in any stream with a minimum 50% aggregate from any recognized University,Post Graduate Diploma in TV Journalism is full time one year course approved by UGC.
40,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,BMC+GDMC,3 years,Full time,,UG,,,Candidates applying for GDMC + BMC must have completed higher secondary schooling (10+2) with at least 45% marks from any recognized board. 10+ 2 appearing students are also eligible for taking the exam.,"Bachelor in Mass Communication (BMC) + Graduate Diploma in Mass Communication (GDMC) is a 3 year academic program which is inclusive of all important segments of mass communication i.e. journalism, advertising and public relations on different media platforms like print, radio, television and web.
By end of the Bachelor + Graduate Diploma in Mass Communication course...See More"
41,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,MMC+PGDMC,2 years,Full time,,PG,,,Graduate in any discipline from a recognized university.,"NBA School of Mass Communication has been busy turning raw talent into competent media professionals for over a decade through its advance course - Masters in Mass Communication (MMC) + Post Graduate Diploma in Mass Communication (PGDMC).
We provide students with fact-based television production experience with live work with our own TV channel- Jain TV. Where we h...See More"
42,"NBA School of Mass Communication, New Delhi",New Delhi,Delhi,PGDAPR,1 year,Full time,,Diploma,,,Graduate in any discipline from a recognized university.,NBA School of Mass Communication offers a unique Post Graduate Diploma in Advertising and Public Relations (PGDAPR) where students are trained to master the skills required for this exciting and thrilling field. Here students learn to utilize communication skills and strategies to convey precise and engaging communications that resonate in the hearts and minds of the ...See More
43,"Indira Gandhi Government College, Tezu",Tezu,Arunachal Pradesh,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in a graduate degree from a recognized university.,"Master of Arts in Mass Communication is a full-time two-year course affiliated to Rajiv Gandhi University, Itanagar and approved by University Grants Commission."
44,"Indira Gandhi Government College, Tezu",Tezu,Arunachal Pradesh,PGD in Mass Communication,1 year,Full time,,Diploma,,,The candidate should have passed in a graduate degree from a recognized university.,"Post Graduate Diploma in Mass Communication is a full-time one-year course affiliated to Rajiv Gandhi University, Itanagar."
45,"Langat Singh College, Muzaffarpur",Muzaffarpur,Bihar,BMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor in Mass Communication is full time three year course affiliated to Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur and approved by UGC."
46,"Tarkeshwar Prasad Verma College, Narkatiyaganj",Narkatiaganj,Bihar,BA Journalism and Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Arts in Journalism and Mass Communication is full time three year course degree offered by Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur and approved by NCTE."
47,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,Diploma in Audio Engineering and Music Production,1 year,Full time,,Diploma,2.48 lakhs,,"Bachelor’s degree (or equivalent).
Limited seats for undergraduates (10+2). Selection strictly on merit.",The audio engineering and music production course offered at SACAC aims to bring a curriculum that is designed for the modern day producer who might find the need to don the many hats of the different personnel in the production chain. The course presents information in a systematic and detailed format from the basics of audio and sound to modules dealing with In-The-...See More
48,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,Diploma in Creative Documentary,1.5 years,Full time,,Diploma,4.87 lakhs,,"Minimum age for eligibility, 20 years. There is no upper age limit
Graduation preferred (graduates in any discipline, including those awaiting their final year result/equivalent qualifications/working professionals.","The Creative Documentary Course (CDC) at Sri Aurobindo Centre for Arts & Communication (SACAC) New Delhi, is the first of its kind in India. Initiated in 2013, the course offers an intensive filmmaking experience with an integrated approach that opens out the world of cinema to students, enabling the participants to discover their own voice. CDC has had two editions s...See More"
49,"Sri Aurobindo Centre for Arts and Communication, New Delhi",New Delhi,Delhi,PGD Public Relations and Advertising,1 year,Full time,,Diploma,2.15 lakhs,,"Bachelor’s degree (Graduates in any discipline, including those awaiting their final year result)","From a small course with humble beginnings, the School of Advertising & Public Relations has become one of the most integral and popular offerings at SACAC. That is due, not only to the abundance of insights brought in by our faculty, but also to the award-winning careers our students have carved for themselves over the years. The advertising and public relations cour...See More"
