,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Guru Nanak Girls College, Ludhiana",Ludhiana,Punjab,PG Diploma in Mass Communication,1 year,Full time,30,Diploma,0.245 lakhs,UGC,The candidate should have passed graduate degree with the related subject from any recognized college/ University.,"Post Graduate Diploma in Mass Communication is one-year's full-time course offered by Panjab University, Chandigarh and Approved by UGC"
1,"Saint Claret College, Ziro",Ziro,Arunachal Pradesh,BA Mass Communication,3 years,Full time,30,UG,0.4 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"BA Mass Communication is a full-time three-year course affiliated to Rajiv Gandhi University, Itanagar and approved by UGC."
2,"Nagaji Institute of Teachers Education, Gwalior",Gwalior,Madhya Pradesh,BA Mass Communication,3 years,Full time,25,UG,,UGC,The candidate should have passed in 10+2 any stream.,"BA Mass Communication is a 3-year full-time course affiliated to Makhan Lal Chaturvedi Rashtriya Patrakarita Vishwvidalaya, Bhopal."
3,"Nagaji Institute of Teachers Education, Gwalior",Gwalior,Madhya Pradesh,Bachelor of Journalism,1 year,Full time,100,UG,,UGC,The candidate should have passed in graduation in any stream.,"Bachelor of Journalism is a 1-year full-time course affiliated to Makhan Lal Chaturvedi Rashtriya Patrakarita Vishwvidalaya, Bhopal"
4,"Gandhi Memorial College of Education, Jammu",Jammu,Jammu and Kashmir,Bachelor of Journalism,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 related stream.,"Bachelor of Journalism is a 3-year full-time course affiliated to University of Kashmir, Srinagar"
5,"Government Polytechnic, Orai",Chamari,Uttar Pradesh,Diploma in Mass Communication,1 year,Full time,60,Diploma,0.1 lakhs,(AICTE) All India Council of Technical Education,The candidate is passed 10th standard or equivalent examination from recognised board.,"Diploma in Mass Communication is a full-time one years duration course Affiliated to Uttar Pradesh Board of Technical Education, Lucknow Approved by AICTE."
6,"General Shivdev Singh Diwan Gurbachan Singh Khalsa College, Patiala",Patiala,Punjab,Post Graduate Diploma in Business Journalism,1 year,Full time,30,PG,,UGC,The candidate should have Graduation in any stream.,"Post Graduate Diploma in Business Journalism is 1-year duration full-time course offered by Punjabi University, Patiala."
7,"Government PG Degree College, Gopeshwar",Gopeshwar,Uttarakhand,Post Graduate Diploma in Journalism and Mass Communication,1 year,Full time,,PG,0.03 lakhs,UGC,The candidate should have Graduation degree from any recognized University.,"Post Graduate Diploma in Journalism and Mass Communication is one-year duration full-time course approved by University Grants Commission and affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal."
8,"National College, Tiruchirapalli",Tiruchirappalli,Tamil Nadu,Diploma in Journalism and Editing,2 years,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 related stream,Diploma in Journalism and Editing is a two year full time course approved by UGC.
9,"Little Flower Institute of Social Sciences and Health, Kozhikode",Kozhikode,Kerala,MCJ,2 years,Full time,,PG,,,Graduates in any discipline from any recognized institution as per the University of Calicut eligibility norms.,"Master in Communication and Journalism is 2-year duration full-time course affiliated to University of Calicut, Malappuram."
10,"Indian Academy Evening College, Bangalore",Bengaluru,Karnataka,BA- Journalism Marketing and Economics,3 years,Full time,100,UG,,UGC,Pass in 10+2 or equivalent in any discipline,B.A. Journalism is a three years degree program spread over six semesters with affiliation of Bangalore University.
11,"Indo Asian Academy Degree College, Bangalore",Bengaluru,Karnataka,B.Sc- Computer Science Journalism and Psychology,3 years,Full time,,UG,,,A pass in PUC /12th grade / 'A' level / +2 / ISC,It is 3 year full time course with affiliation of Bangalore University and Recognized by Govt. of Karnataka.
12,"Indo Asian Academy Degree College, Bangalore",Bengaluru,Karnataka,BA- Journalism opt English and Political Science,3 years,Full time,,UG,,UGC,A pass in PUC /12th grade / 'A' level / +2 / ISC,It is 3 year full time course with affiliation of Bangalore University and Recognized by Govt. of Karnataka.
13,"Indo Asian Academy Degree College, Bangalore",Bengaluru,Karnataka,"BA- Journalism,opt English and Psycology",3 years,Full time,,UG,,,A pass in PUC /12th grade / 'A' level / +2 / ISC,It is 3 year full time course with affiliation of Bangalore University and Recognized by Govt. of Karnataka.
14,"Gurudas College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons Self Finance,3 years,Full time,40,UG,0.84 lakhs,UGC,"The candidate should have 50% in aggregate & 45%in English / Bengali
OR
55% in Subject English / Bengali","Bachelor of Arts in Journalism and Mass Communication is three years in full-time honours Self Finance course offered by University of Calcutta, Kolkata and approved by UGC"
15,"Muralidhar Girls College, Kolkata",Kolkata,West Bengal,BA Journalism and Mass Communication Hons,3 years,Full time,45,UG,,UGC,The candidate should have passed 10+2 any stream from any recognized college/ board.,"Bachelor of Arts inJournalism and Mass Communication Hons is a three years full-time Honors course offered by University of Calcutta, Kolkata"
16,"GR Patil College of Arts Science Commerce and BMS, Dombivli",Dombivli,Maharashtra,Bachelor of Mass Media,3 years,Full time,,UG,,,The candidate should have passed in 10+2 any stream.,Bachelor of Mass Media is a 3 year full time course.
17,"Gour Mahavidyalaya, Malda",Mangal Bari,West Bengal,BA Mass Communication and Journalism Hons,3 years,Full time,21,UG,,UGC,10+2 from any Recognized Board with relevant subjects.,The duration of BA or Bachelor of Arts courses is normally three years full time course.
18,"Kodaikanal Christian College, Kodaikanal",Kodaikanal,Tamil Nadu,BA English with Mass Communication and Journalism,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Arts in English with Mass Communication and Journalism is a full-time three year course affiliated to Madurai Kamaraj University, Madurai and approved by UGC."
19,"Chhaju Ram Memorial Jat College, Hisar",Hisar,Haryana,Bachelor of Mass Communication,3 years,Full time,30,UG,,,"A candidate who has passed senior secondary Certificate Examination(10+2 standard) of the board of schoolEducation,Haryana or any other examination recognized as equivalent there to with atleast 33% marks in aggregate with English as one of the subjects,shall be elligeble to join the course","Bachelor of Mass Communication is a three-year full-time Self Finance UG course offered by Kurukshetra University, Kurukshetra and Approved by UGC"
