,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,B.Sc Mass Communication,3 years,Full time,,UG,7.25 lakhs,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"BSc Mass Communication is the undergraduate program designed to train the young minds to acquire knowledge about the functions & processes of mass media. The program entails all major components of mass communication including Print, Film, Radio, TV, Advertising and Public Relations. The student is rightly exposed to both theory and practical aspects of the mediums an...See More"
11,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,MA Mass Communication,2 years,Full time,,PG,0.8 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"Master of Arts in Mass Communication is full time two year course degree offered by Xavier University, Harirajpur."
12,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,PGD Broadcast Journalism,1 year,Full time,,Diploma,3.5 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"PG Diploma in BCJcovers select areas of mass communication like Journalism, Television production, Argumentation, Mass Communication theories, Reporting for TV, Video Editing and Scripting for Radio & TV News. Other related subjects make a student professional broadcast journalist. Every student is taught to provide truthful and intelligent account of the news, to ser...See More"
13,"Xavier School of Communication, Bhubaneswar",Bhubaneswar,Odisha,PGD Film and TV Production,1 year,Full time,,Diploma,4 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"P.G. Diploma in Film & TV Production: aims to provide an integrated overview of the mediums of film and television with emphasis on content production. Value additions will be in terms of appreciation of this medium through hands-on practices, film screenings, workshops, field trips and guest lecturers. While the emphasis is on the art and craft of audio-visual produc...See More"
14,"Institute of Media Studies, Bhubaneswar",Bhubaneswar,Odisha,MJMC,2 years,Full time,,PG,0.54 lakhs,UGC,Graduate in any discipline from a recognized university is eligible for admission in MJMC.,"Master in Journalism and Mass Communication (MJMC) is two-year duration full-time course affiliated to Utkal University, Bhubaneswar."
15,"NIIS Institute of Information Science and Management, Bhubaneswar",Madanpur,Odisha,MJMC,2 years,Full time,,PG,,,The candidate should have passed Bachelor's Degree (10 +2 +3) passed in relevant subject with 50% of marks for general (45% of marks for SC /ST) candidates.,"Master in Journalism and Mass Communication (MJMC) is two-year duration full-time course affiliated to Utkal University, Bhubaneswar."
16,"NYSASDRI School of Journalism and Social Work, Dhenkanal",Dhenkanal,Odisha,MJMC,2 years,Full time,,PG,0.6 lakhs,UGC,Candidates must be graduate passed with minimum 50% from a recognized board of education.,Master of Journalism and Mass Communication ( MJMC ) is a full time two years course affiliated to Utkal University of Culture and approved by UGC.
17,"Sambad School of Media and Culture, Bhubaneswar",Bhubaneswar,Odisha,MA in Journalism and Mass Communication,2 years,Full time,64,PG,1.7 lakhs,UGC,Any graduate or equivalent in any discipline with minimum 45% marks.,Master of Arts in Journalism and Mass Communication is a full time two years course
18,"The Royal Group of Colleges, Mansa",Borawal,Punjab,BJMC,3 years,Full time,30,UG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by Punjabi University, Patiala."
19,"Vidya Jyoti Educational Society, Dera Bassi",Dera Bassi,Punjab,BJMC,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 in any recognized board.,"Bachelor of Journalism and Mass Communication is full time three year course degree offered by Uttarakhand Technical University, Dehradun and approved by UGC."
20,"Vidya Jyoti Educational Society, Dera Bassi",Dera Bassi,Punjab,MJMC,2 years,Full time,,PG,,UGC,The candidate should have passed in the graduate degree in any recognized university.,"Master of Journalism in Mass Communication is full time two year course degree offered by Uttarakhand Technical University, Dehradun and approved by UGC."
21,"Westwood Institute of Hotel Management, Zirakpur",Zirakpur,Punjab,BA Journalism Distance,3 years,Distance,,UG,1.2 lakhs,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelor of Arts in Journalism is distance three year course degree offered by IK Gujral Punjab Technical University, Jalandhar"
22,"Westwood Institute of Hotel Management, Zirakpur",Zirakpur,Punjab,MA Journalism and Mass Communication Distance,2 years,Distance,,PG,0.66 lakhs,,The candidate should have passed in the graduate degree in any recognized university.,"Master of Arts in Journalism and Mass Communication Distance is two year course degree offered by IK Gujral Punjab Technical University, Jalandhar."
23,"Government Post Graduate College, Manila",Almora,Uttarakhand,Diploma in Journalism,1 year,Full time,,Diploma,,UGC,Intermediate examination (10+2),"Diploma in Journalism is full time one year course diploma offered by Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal and approved by UGC."
24,"Phonics School of Sciences and Commerce, Roorkee",Imli Khera,Uttarakhand,MCJ,2 years,Full time,60,PG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Master of Communication and Journalism is full time two year course degree offered by Sri Dev Suman Uttarakhand University, Tehri."
25,"Dharmanand Uniyal Government Degree College, Narendra Nagar",Narendra Nagar,Uttarakhand,BA Journalism and Mass Communication Hons,3 years,Full time,30,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"This is a full time three year course affiliated to Hemwati Nandan Bahuguna Garhwal University, Pauri Garhwal and approved by University Grants Commission."
26,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Bachelor in Mass Communication,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor in Mass Communication is a three year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
27,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Diploma in Mass communication,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Diploma in Mass communication is a one year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
28,"Amazon Institute of Hotel Tourism and Management, Dehradun",Dehradun,Uttarakhand,Master in Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in graduation relevant subject for any recognized university.,"Master in Mass Communication is a two year full time course affiliated to Uttarakhand Open University, Haldwani and approved by UGC."
29,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,2.88 lakhs,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor of Arts (BA) Journalism and Mass Communication is a full time three years course affiliated to Amity University, Gwalior."
30,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,BA Journalism and Mass Communication 3 Continent,3 years,Full time,,UG,7.5 lakhs,UGC,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor of Arts (BA) Journalism and Mass Communication three Continent is a full time three years course affiliated to Amity University, Gwalior."
31,"Amity School of Communication, Gwalior",Gwalior,Madhya Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,1.92 lakhs,UGC,Candidates must be a graduate in any discipline from a recognized university.,"Master of Arts (MA) Journalism and Mass Communication is a full-time two years course affiliated to Amity University, Gwalior."
32,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Advertising and Public Relations Hons,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Advertising and Public Relations Hons (One semester in Univerity of Arts Lincoln) is a full time three years course.
33,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Journalism Hons,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Journalism Hons (One semester in Univerity of Arts Lincoln) is a full time three years course.
34,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,BA Journalism and Mass Communication,3 years,Full time,,UG,2.8 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BA Journalism and Mass Communication is a full time three years course.
35,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,Diploma in Audio and Visual Production,1 year,Full time,,Diploma,0.15 lakhs,,"Higher Secondary Certificate (HSC) qualification with a minimum of 50% or an equivalent qualification in any
discipline from a recognized board.",Diploma in Audio and Visual Production is a full time eight months course.
36,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,Diploma in Broadcast Journalism,1 year,Full time,,Diploma,0.15 lakhs,,Higher Secondary Certificate (HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,Diploma in Broadcast Journalism is a full time eight months course.
37,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,M.Phil Journalism and Mass Communication,1 year,Full time,,PG,1 lakh,,Candidates must be post graduate passed from a recognized university.,M.Phil Journalism and Mass Communication is a full time one year course.
38,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,M.Phil Public Relations and Advertising,1 year,Full time,,PG,1 lakh,,Candidates must be post graduate passed from a recognized university.,M.Phil Public Relations and Advertising is a full time one year course.
39,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,MA Journalism and Mass Communication,2 years,Full time,,PG,2.1 lakhs,,Graduation with minimum 50% or an equivalent qualification in any discipline from an institute affiliated to a university or any university recognized by UGC,MA Journalism and Mass Communication (One semester in Univerity of Arts Lincoln) is a full time two years course.
40,"JLU School of Media and Communication, Bhopal",Mali Khedi,Madhya Pradesh,MA Public Relations and Advertising,2 years,Full time,,PG,2.3 lakhs,,Graduation with minimum 50% or an equivalent qualification in any discipline from an institute affiliated to a university or any university recognized by UGC,MA Public Relations and Advertising is a full time two years course.
41,"SICA College, Indore",Indore,Madhya Pradesh,BA Mass Communication Hons,3 years,Full time,,UG,0.66 lakhs,,The candidate should have passed in 10+2 any stream,"BA Mass Communication is a three year full time course affiliated by Devi Ahilya Vishwavidyalaya, Indore"
42,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,Bachelor of Journalism and Mass Communication,3 years,Full time,,UG,,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelor of Journalism and Mass Communication is a three year course offered by Oriental University, Indore."
43,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,MBA Media Management,2 years,Full time,60,PG,1 lakh,,"Graduation with minimum 50% (Gen / OBC) and 45% (SC / ST) Age upto 28 years for General, 3 Years age relaxation for SC,ST, OBC and Age no bar for female candidates.","Master of Business Administration in Media Management is a two year course offered by Oriental University, Indore."
44,"Oriental School of Business Management and Commerce, Indore",Indore,Madhya Pradesh,Master of Journalism and Mass Communication,2 years,Full time,,PG,,,The candidate should have passed in graduation relevant subject for any recognized university.,"Master of Journalism and Mass Communication is a two year course offered by Oriental University, Indore."
45,"Rajeev Lochanacharya Mahavidhyalaya, Khurai",Khurai,Madhya Pradesh,Bachelors of Journalism Communication,3 years,Full time,25,UG,0.3 lakhs,,The candidate should have passed in 10+2 relevant subject for any recognized board.,"Bachelors of Journalism Communication is a three year full time course affiliated to Dr Harisingh Gour Vishwavidyalaya, Sagar."
46,"Chitkara School of Mass Communication, Jhansla",Jhansala,Punjab,BA Journalism and Mass Communication,3 years,Full time,,UG,3.65 lakhs,UGC,XII passed (Any stream) | Personal Interview,Bachelor of Arts Journalism is full time three-year course and approved by UGC.
47,"Chitkara School of Mass Communication, Jhansla",Jhansala,Punjab,MA Journalism and Mass Communication,2 years,Full time,,PG,2.45 lakhs,UGC,The candidate should have passed in related graduate degree,"MA Journalism and Mass Communication is a two year full time course offer by Chitkara University, Patiala"
48,"Nitte Institute of Communication, Mangalore",Ullal,Karnataka,BA Journalism and Mass Communication,3 years,Full time,40,UG,,,"Pass in 10+2 with 40%of marks in aggregate & English as one of the languages of study.
The candidate should have completed 17 years of age as on December 31 of the year of admission.","Bachelor of Arts in Journalism and Mass Communication is a three year course offered by NITTE University, Mangalore."
49,"Nitte Institute of Communication, Mangalore",Ullal,Karnataka,MA Journalism and Mass Communication,2 years,Full time,30,PG,,,"A Bachelors Degree from any recognized university, with a minimum of 50%.","Master of Arts in Journalism and Mass Communication is a two year course offered by NITTE University, Mangalore."
