,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Sardar Patel University, Vallabh Vidyanagar",Anand,Gujarat,PGDMCJ,1 year,Full time,,Diploma,,UGC,The candidate should have passed in the graduate degree.,Post Graduate Diploma in Mass Communication and Journalism is full-time one year course approved by UGC.
1,"Punjab Agricultural University, Ludhiana",Ludhiana,Punjab,MJMC,2 years,Full time,7,PG,1.5 lakhs,UGC,Graduate in any discipline/second class Master’s degree/second class graduate with Diploma in Journalism.,"Master in Journalism and Mass Communication is full time two year course degree offered by Punjab Agricultural University, Ludhiana and approved by UGC and ICAR."
2,"Gauhati University, Guwahati",Guwahati,Assam,MA Film Studies,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Film Studies is full time two year course approved by UGC.
3,"Gauhati University, Guwahati",Guwahati,Assam,MA Mass Communication,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Mass Communication is full time two year course approved by UGC.
4,"Gauhati University, Guwahati",Guwahati,Assam,MA Women Children and Media,2 years,Full time,,PG,,UGC,The candidate should have passed in graduate degree.,Master of Arts in Women Children and Media is full time two year course approved by UGC.
5,"Kalindi College, New Delhi",New Delhi,Delhi,BA Journalism Hons,3 years,Full time,46,UG,0.203 lakhs,UGC,The candidate should have passed in 10+2 with recognized board.,Bachelor of Arts in Journalism Hons is the full-time three-year course approved by UGC.
6,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,Diploma in Development Journalism,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 with the relevant subject.,"IIMC conducts a prestigious Diploma Course in Development Journalism for mid-career journalists from Non-aligned and Developing Countries. The course is organized under the Indian Technical and Economic Cooperation (ITEC) and the Special Commonwealth African Assistant Plan (SCAAP) programmes of the Ministry of External Affairs. This course, which is of four months dur...See More"
7,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PG Diploma Radio and TV Journalism,1 year,Full time,,Diploma,1.13 lakhs,,The candidate should have passed in graduate degree.,"The PG Diploma Course in Radio and Television Journalism has contributed significantly to meeting the manpower requirements of the electronic media industry in the country. The students are given conceptual understanding, along with training in professional skills by senior academicians and professionals of long standing experience. The syllabus is highly practical-oriented, with strong industry linkages. This gives the students a cutting edge over similar courses run by other institutions. Senior professionals from premier Radio and TV News channels are regularly invited to fine tune the skills "
8,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD Advertising and Public Relations,1 year,Full time,,Diploma,0.85 lakhs,,The candidate should have passed in graduate degree.,Post-graduate Diploma Course in Advertising and Public Relations is full time one year course.
9,"Indian Institute of Mass Communication, New Delhi",New Delhi,Delhi,PGD English Journalism,1 year,Full time,,Diploma,0.6 lakhs,,The candidate should have passed in graduate degree.,Postgraduate Diploma in Journalism (English) is full time one year course.
