,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"CREO Valley School of Film and Television, Bangalore",Bengaluru,Karnataka,Bachelor in Journalism,3 years,Full time,,UG,,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,Bachelor in Journalism is a full-time three years course affiliated to Bangalore University
1,"Province College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,0.75 lakhs,Govt of Karnataka,10+2 / XII Standard / PUC or equivalent as prescribed by the Bangalore University. Those who are appearing for the final examinations of XII or PUC can also apply.,"BA Journalism is three-year duration duration full-time course affiliated to Bangalore University, Bangalore."
2,"Province College, Bangalore",Bengaluru,Karnataka,BA Mass Communication,3 years,Full time,,UG,0.75 lakhs,Govt of Karnataka,10+2 / XII Standard / PUC or equivalent as prescribed by the Bangalore University. Those who are appearing for the final examinations of XII or PUC can also apply.,"BA Mass Communication is three-year duration duration full-time course affiliated to Bangalore University, Bangalore."
3,"St Paul's College, Bangalore",Bengaluru,Karnataka,B.Sc Film and Television Production,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Film and Television Production is three-year duration full-time course affiliated to Bangalore University, Bangalore."
4,"St Paul's College, Bangalore",Bengaluru,Karnataka,BA Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BA Journalism is three-year duration full-time course affiliated to Bangalore University, Bangalore."
5,"St Paul's College, Bangalore",Bengaluru,Karnataka,BBA Media Entertainment and Management,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BBA Media Entertainment and Management is three-year duration full-time course affiliated to Bangalore University, Bangalore."
6,"St Paul's College, Bangalore",Bengaluru,Karnataka,MBA Media and Entertainment Management,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"MBA Media and Entertainment Management is two-year duration full-time course affiliated to Bangalore University, Bangalore."
7,"St Paul's College, Bangalore",Bengaluru,Karnataka,Post Graduate Diploma in Journalism,1 year,Full time,,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"Post Graduate Diploma in Journalism is one-year duration full-time course affiliated to Bangalore University, Bangalore."
8,"SJVP College Autonomous, Harihar",Harihar,Karnataka,BA Journalism,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"BA Journalism is three-year duration full-time course affiliated to Davangere University, Davangere."
9,"Dr Bhupendra Nath Dutta Smriti Mahavidyalaya, Burdwan",Hatgobindapur,West Bengal,BA Mass communication and journalism Hons,3 years,Full time,,UG,0.08 lakhs,,The candidate should have passed in 10+2 any stream,"BA Mass communication and journalism is a three year full time course affiliated by University of Burdwan, Bardhaman"
10,"Kandra Radhakanta Kundu Mahavidyalaya, Burdwan",Kandra,West Bengal,BA Mass communication,3 years,Full time,30,UG,,,The candidate should have passed in 10+2 any stream and 22% seats are reserved for SC Candidates 6% seats are reserved for ST 3% seats are reserved for Physical Handicapped person.,"BA Mass communication is a three year full time course affiliated by University of Burdwan, Bardhaman"
