,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Dayalbagh Educational Institute, Agra",Agra,Uttar Pradesh,B.Voc Apparel Design,3 years,Full time,50,UG,0.17 lakhs,UGC,The candidate should have passed in 10+2 with relevant stream in any recognized board. ,"Bachelor of Vocational of Apparel Design is full time three year course degree offered by Dayalbagh Educational Institute, Agra and approved by UGC."
1,"Dayalbagh Educational Institute, Agra",Agra,Uttar Pradesh,M.Voc Apparel Design,2 years,Full time,20,PG,0.11 lakhs,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Vocational of Apparel Design is full time two year course degree offered by Dayalbagh Educational Institute, Agra and approved by UGC."
2,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,B.Des Building Products and Systems/Furniture,5 years,Full time,20,UG,15.1 lakhs,,"Applicants should have passed the qualifying examination (Higher Secondary School Certificate Examination) or its equivalent examination from any streams (Science, Commerce and Arts/Humanities), from Gujarat state board or any other State boards or CBSE/CISCE/NIOS/ISB/IB, with a minimum aggregate score of 60% for all subjects.ORApplicants should have passed the Diploma (10+3 pattern) of Civil, mechanical, architecture, or architectural assistantship stream with minimum 60% aggregate marks from Technical Board of Gujarat or any other state or from a college/university established under Section 3 of UGC Act 1956 will be eligible to apply for the program.","The course, spread over ten semesters, will focus on developing systems thinking into the field of building products’ design. The students shall be exposed to the various elements of building technology, structural engineering, production processes, material sciences, form making, detailing and design management. A human-centric and hands-on approach to design will generate professionals sensitive to aesthetics, product performance, sustainability and ease of manufacturing. They will be able to collaborate with the external partners as design professionals either in design studios or with the industry at different positions. The goal of the program is to provide future product designers with thorough knowledge and skills in the field of industrial design; specifically the design of products which are part of bu"
3,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,Bachelor of Interior Design,5 years,Full time,60,UG,15.1 lakhs,,"Candidate must have passed HSC (10+2) Examination from Gujarat state board or any other State board with Science Stream or its equivalent in CBSE/CISCE/NIOS/ISB/IB with Physics & Mathematics as compulsory subjects and Chemistry/ Biotechnology/ Biology/ Computer as optional subject (all at higher/advance level), securing a minimum aggregate score of 50%.","Interior Design brings meaning to the built environment. It addresses the enactment of life in space. It recognizes the orders - both tangible and intangible, through which human beings occupy space and particularize it to the acts of living and inhabitation. Interior Design encompasses a syncretic outlook built on the understanding of various aspec"
4,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,International Master of Interior Architectural Design,2 years,Full time,18,PG,7.2 lakhs,,"Bachelor’s degree in Interior Design or Interior Architecture or Design or equivalent, awarded upon completion of a course of minimum four years duration,   ORBachelor’s degree in Architecture recognized by the Council of Architecture,   ORBachelor’s degree in Construction Technology (five-year program),   ORDiploma in Interior Design of four years duration (12 + 4), provided that the program is considered equivalent to a four-year degree program by the Equivalence Committee of CEPT University Note: Minimum of 55% aggregate marks for General category candidates and 50% aggregate marks for reserved categories candidates. ",The International Masters in Interior Architectural Design course is unique in India in that it integrates a commitment to understanding major design concerns at both Indian and Global levels. The IMIAD program focuses on cultivating and strengthening a designer’s sensitivity to issues concerning the Global World in the spirit of tolerance and pluralism with reference to traditional moorings and cultural c
5,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,M.Des Building Products and Systems,2 years,Full time,24,PG,7.2 lakhs,,"Bachelor’s degree in Interior Design or Interior Architecture or Design (Industrial Design, Furniture Design, Exhibition Design) or equivalent, awarded upon completion of a course of minimum four years duration, ORBachelor’s degree in Architecture recognized by the Council of Architecture, ORBachelor’s degree in Construction Technology (five-year program) or BE (Civil), BE(Mechanical), BE(Production), ORDiploma in Interior Design of four years duration (12 + 4), provided that the program is considered equivalent to a four-year degree program by the Equivalence Committee of CEPT UniversityNote: Minimum of 55% aggregate marks for General category candidates and 50% aggregate marks for reserved categories candidates.","The Master of Design Building Products and Systems program synthesizes a cross-disciplinary and cross-cultural approach with strong emphasis on the hands-on experimentation working in collaboration with emergent technologies and industrial partnerships. The goal of this program is to provide future product designers with thorough knowledge and skills in the field of industrial design: specifically, the design of products which are part of built spaces. The program builds on the human–centered design approach to problem-solving, starting with the people one is designing for and ends with new creative solutions balancing aesthetics, product performance, sustainability and ease of man"
6,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,M.Des Furniture Design,2 years,Full time,24,PG,7.2 lakhs,,"Bachelor’s degree in Architecture recognized by the Council of Architecture, ORBachelor’s degree in Industrial Design (four years or more), ORDiploma and/or Degree in Interior Design or Interior Architecture or Design of minimum four years duration (12 + 4), provided that the program is considered equivalent to a degree program by the Equivalence Committee of CEPT University. ORBachelor's Degree in Mechanical Engineering or Civil EngineeringNote: Minimum of 55% aggregate marks for General category candidates and 50% aggregate marks for reserved categories candidates. ","The Faculty of Design at CEPT University is offering a post graduate program in Furniture Design. The M. Des. (Furniture Design) program is a 2-year full-time, skill-based professional program to prepare students as designers and innovators for a rapidly emerging furnitur"
7,"CEPT University, Ahmedabad",Ahmedabad,Gujarat,M.Des Interior Design,2 years,Full time,18,PG,7.2 lakhs,UGC,"Bachelor’s degree in Interior Design or Interior Architecture or Design or equivalent, awarded upon completion of a course of minimum four years duration, ORBachelor’s degree in Architecture recognized by the Council of Architecture, ORBachelor’s degree in Construction Technology (five-year program), ORDiploma in Interior Design of four years duration (12 + 4), provided that the program is considered equivalent to a four-year degree program by the Equivalence Committee of CEPT UniversityNote: Minimum of 55% aggregate marks for General category candidates and 50% aggregate marks for reserved categories candidates.  ","interior Design is concerned with the immediate physical environment of a human being, encompassing spiritual, philosophical, mental and emotional relationships that connect Man and space. It is an essential part of our everyday lives. As the demands of society are becoming more complex so also are design responses. As a profession, it deals with a broad range of...See More interior Design is concerned with the immediate physical environment of a human being, encompassing spiritual, philosophical, mental and emotional relationships that connect Man and space. It is an essential part of our everyday lives. As the demands of society are becoming more complex so also are design responses. As a profession, it deals with a broad range of skills and technical knowledge necessary to deliver effective solutions to design briefs.Our new course will focus particularly on large scale complex design problems relating to government buildings, corporate offices, retail malls and hotels. The specialist requirements of healthcare and hospitality will also be studied in detail. These will be developed through studio based design exercises in addition to workshop based skill development. The final semester will be an independent design thesis carried out by the student focused on a live industry based problem....See Less"
8,"Banasthali Vidyapith, Banasthali",Jaipur,Rajasthan,B.Des,4 years,Full time,,UG,3.96 lakhs,UGC,Candidates must be a 10+2 passed out with a minimum of 50% from a recognised board.,"B.Design is a full time four years course degree offered by Banasthali University, Banasthali and approved by UGC."
9,"Banasthali Vidyapith, Banasthali",Jaipur,Rajasthan,M.Des,2 years,Full time,,PG,1.98 lakhs,UGC,4 Year B.Des./B.Tech. Programme or any graduate with 1 year work experience with 50% marks in qualifying examination,"M.Design is a full time two years course degree offered by Banasthali University, Banasthali and approved by UGC."
