,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,B.Sc Animation and Film Making,3 years,Full time,,UG,,,The candidate should have passed in 10+2 or equivalent,B.Sc Degree in Animation and Film Making is a three year full time course
1,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,Bachelor in Event Managementand PR with 3d Designing,3 years,Full time,,UG,,,The candidate should have passed in 10+2 or equivalent,Bachelor in Event Managementand PR with 3d Designing is a three year full time course
2,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,Diploma in Advance Game Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,Diploma in Advance Game design is a one year full time course
3,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,Diploma in Animation and Film Making,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,Diploma in Animation and Film Making is a one year full time course
4,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,Diploma in Event Management and PR DEM with 3D Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 or equivalent,Diploma in Event Management and PR DEM with 3D Designing is a one year full time course
5,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,M.Sc Animation and Game Design,2 years,Full time,,PG,,,The candidate should have passed in related graduate degree,M.Sc in Animation and Game Design is a two year full time course
6,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,M.Sc Multimedia,2 years,Full time,,PG,,,The candidate should have passed in related graduate degree,M.Sc in Multimedia is a two year full time course
7,"Picasso Animation College, Bangalore",Bengaluru,Karnataka,MBA Event Management and PR with 3D Graphic Designing,2 years,Full time,,PG,,,The candidate should have passed in related graduate degree,MBA in Event Management and PR with 3D Graphic Designing is a two year full time course
8,"GD Goenka School of Fashion and Design, Gurgaon",Sohna,Haryana,B.Sc and M.Sc Interior Design Dual Degree,5 years,Full time,60,PG,14.6 lakhs,,Admission is open to students who have completed their 10+2 from CBSE or equivalent examination (in any stream) . Admission will be based on performance in Design Aptitude Test (DAT) followed by a personal interview. NEED scores will be accepted in lieu of DAT.,This is five-years duration Dual Degree full-time course in Interior Design.
9,"GD Goenka School of Fashion and Design, Gurgaon",Sohna,Haryana,B.Sc and M.Sc Product Design Dual Degree,5 years,Full time,60,PG,14.6 lakhs,,Admission is open to students who have completed their 10+2 from CBSE or equivalent examination (in any stream) . Admission will be based on performance in Design Aptitude Test (DAT) followed by a personal interview. NEED scores will be accepted in lieu of DAT.,This is five-years duration Dual Degree full-time course in Product Design.
10,"GD Goenka School of Fashion and Design, Gurgaon",Sohna,Haryana,M.Sc Fashion Design,2 years,Full time,30,PG,5.5 lakhs,,"Admission is open to students who have completed their graduation or are going to appear in the qualifying exam of at least a 3-year full-time programme in engineering/ architecture/ design/ art OR a professional diploma in Design (from NID, CEPT or equivalent). Admission will be based on performance in Design Aptitude Test (DAT) followed by a personal interview. CEED scores will be accepted in lieu of DAT.",Master of Science in Fashion Design is two-year duration full-time course.
11,"GD Goenka School of Fashion and Design, Gurgaon",Sohna,Haryana,M.Sc Interior Design,2 years,Full time,30,PG,5.5 lakhs,,"Admission is open to students who have completed their graduation or are going to appear in the qualifying exam of at least a 3-year full-time programme in engineering/ architecture/ design/ art OR a professional diploma in Design (from NID, CEPT or equivalent). Admission will be based on performance in Design Aptitude Test (DAT) followed by a personal interview. CEED scores will be accepted in lieu of DAT.",Master of Science in Interior Design is two-year duration full-time course.
