,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
10,"Pyramid College of Business and Technology, Phagwara",Mehtan,Punjab,BAMT,3 years,Full time,60,UG,,,The candidate should have passed in 10+2 with relevant stream in any recognized board.,"Bachelors of Animation and Multimedia Technology is full time three year course degree offered by IK Gujral Punjab Technical University, Jalandhar."
11,"KC School of Management and Computer Application, Nawanshahr",Nawanshahr,Punjab,B.Sc Animation and Multimedia Technology,3 years,Full time,60,UG,,Government of Punjab,10+2 (Any Stream).,"Bachelor of Science in Animation and Multimedia Technology is full time three year course degree offered by IK Gujral Punjab Technical University, Jalandhar and approved by Government of Punjab."
12,"Amity School of Fashion Technology, Gwalior",Gwalior,Madhya Pradesh,B.Des Fashion Design,4 years,Full time,,UG,3.68 lakhs,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor in Design in Fashion Design is a full time four years course affiliated to Amity University, Gwalior."
13,"Amity School of Fashion Technology, Gwalior",Gwalior,Madhya Pradesh,B.Des Fashion Design 3 Continent,4 years,Full time,,UG,8.2 lakhs,,Candidates must be 10+2 passed in any discipline from a recognized board of education.,"Bachelor in Design Fashion Design three Continent is a full time four years course affiliated to Amity University, Gwalior."
14,"JLU School of Fine Arts and Design, Bhopal",Mali Khedi,Madhya Pradesh,BFA Digital Film Making and VFX,4 years,Full time,,UG,4.62 lakhs,,Higher Secondary Certificate(HSC) qualification with a minimum of 50% or an equivalent qualification in any discipline from a recognised board.,BFA Digital Film Making and VFX is a full time four years course.
15,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,BA Fashion Design,3 years,Full time,,UG,,,"The candidate should have passed 12th any stream.
Lateral Entry in 2nd year : After 10th, 3 years from Polytechnic/ ITI or after 12th I year diploma from polytechnic or university.","BA Fashion Design is three-year duration full-time course affiliated to Raja Mansingh Tomar Music and Arts University, Gwalior."
16,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,BA Interior Design,3 years,Full time,,UG,,,"The candidate should have passed 12th any stream.
Lateral Entry in 2nd year : After 10th, 3 years from Polytechnic/ ITI or after 12th I year diploma from polytechnic or university.","BA Interior Design is three-year duration full-time course affiliated to Raja Mansingh Tomar Music and Arts University, Gwalior."
17,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,Diploma in Fashion Merchandising,1 year,Full time,,Diploma,,,The candidate should have passed 10th or above.,Diploma in Fashion Merchandising is one year duration full time course.
18,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,Diploma in Interior Design,1 year,Full time,,Diploma,,,The candidate should have passed 10th or above.,Diploma in Interior Design is one year duration full time course.
19,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,Diploma in Textile Product Design,1 year,Full time,,Diploma,,,The candidate should have passed 10th or above.,Diploma in Textile Product Design is one year duration full time course.
20,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,MA Fashion Design,2 years,Full time,,PG,,,The candidate should have Graduation in any stream.,"MA Fashion Design is two-year duration full-time course affiliated to Raja Mansingh Tomar Music and Arts University, Gwalior."
21,"GRAFFITI Institute of Fashion Technology, Indore",Indore,Madhya Pradesh,MA Interior Design,2 years,Full time,,PG,,,The candidate should have Graduation in any stream.,"MA Interior Design is two-year duration full-time course affiliated to Raja Mansingh Tomar Music and Arts University, Gwalior."
22,"Chitkara School of Art and Design, Jhansla",Jhansala,Punjab,B.Des Animation,4 years,Full time,,UG,4.85 lakhs,UGC,The candidate should have passed in 10+2 any stream. valid UCEED score for admission to the B.Des course. Students without valid UCEED scores must opt for B.Sc Animation,"Bachelor of Design in Animation is four years (8 Semester) full-time undergraduate program offered by Chitkara University, Patiala with the approval of UGC."
23,"Chitkara School of Art and Design, Jhansla",Jhansala,Punjab,B.Des Game Design,4 years,Full time,,UG,4.85 lakhs,UGC,The candidate should have passed in 10+2 any stream. valid UCEED score for admission to the B.Des course. Students without valid UCEED scores must opt for B.Sc Animation,"Bachelor of Design in Game Design is four years (8 Semester) full-time undergraduate program offered by Chitkara University, Patiala with the approval of UGC."
24,"Chitkara School of Art and Design, Jhansla",Jhansala,Punjab,B.Des Interior Design,4 years,Full time,,UG,4.85 lakhs,UGC,The candidate should have passed in 10+2 any stream. valid UCEED score for admission to the B.Des course. Students without valid UCEED scores must opt for B.Sc Interior Design,"Bachelor of Design in Interior Design is four years (8 Semester) full-time undergraduate program offered by Chitkara University, Patiala with the approval of UGC."
25,"Chitkara School of Art and Design, Jhansla",Jhansala,Punjab,B.Sc Animation,3 years,Full time,,UG,3.65 lakhs,UGC,The candidate should have passed in 10+2 any stream.,"Bachelor of Science in Animation is three years (6 Semester) full-time undergraduate program offered by Chitkara University, Patiala with the approval of UGC."
26,"Chitkara School of Art and Design, Jhansla",Jhansala,Punjab,B.Sc Interior Design,3 years,Full time,,UG,3.65 lakhs,UGC,The candidate should have passed in 10+2 relevant stream,"Bachelor of Science in Interior Design is three years (6 Semester) full-time undergraduate program offered by Chitkara University, Patiala with the approval of UGC."
27,"Aditya Degree College, Gajuwaka",Visakhapatnam,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
28,"Kakinada Sri Aditya Degree College, Srikakulam",Srikakulam,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
29,"Aditya Degree College Womens, Kakinada",Kakinada,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
30,"Aditya Degree College Womens, Rajahmundry",Rajahmundry,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
31,"Aditya Degree College, Palakollu",Palakollu,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
32,"Aditya Degree College, Tadepalligudem",Tadepalligudem,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
33,"Aditya Degree College, Surampalem",Surampalem,Andhra Pradesh,B.Sc Animation,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Animation is three-year duration full-time course affiliated to Andhra University, Visakhapatnam."
34,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,B.Sc Fashion Designing and Technology Hons,3 years,Full time,,UG,,,"1. The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.
2.The candidates seeking admission to the IInd year of the above programme should have successfully completed the Ist year of study from any recognized University or any government polytechnic college in the same discipline.","B.Sc Fashion Designing and Technology Hons is three-year duration full-time course offered by MATS University, Raipur."
35,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,B.Sc Interior Designing and Decoration Hons,3 years,Full time,,UG,,,"1. The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.
2.The candidates seeking admission to the IInd year of the above programme should have successfully completed the Ist year of study from any recognized University or any government polytechnic college in the same discipline.","B.Sc Interior Designing and Decoration Hons is three-year duration full-time course offered by MATS University, Raipur."
36,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,Diploma in Fashion Designing and Technology,1 year,Full time,,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Fashion Designing and Technology is one-year duration full-time course.
37,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,Diploma in Gemology,1 year,Full time,,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Gemology is one-year duration full-time course.
38,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,Diploma in Interior Designing and Decoration,1 year,Full time,,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Interior Designing and Decoration is one-year duration full-time course.
39,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,Diploma in Jewellery Designing,1 year,Full time,,Diploma,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,Diploma in Jewellery Designing is one-year duration full-time course.
40,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,M.Des Fashion Designing,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"M.Des Fashion Designing is two-year duration full-time course offered by MATS University, Raipur."
41,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,MA Fashion Designing and Technology,2 years,Full time,,PG,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"MA Fashion Designing and Technology is two-year duration full-time course offered by MATS University, Raipur."
42,"MATS School of Fashion Designing, Raipur",Arang,Chhattisgarh,PG Diploma in Fashion Designing and Technology,1 year,Full time,,Diploma,,,The candidate should have Graduation degree in relevant subject from any recognized University.,"PG Diploma in Fashion Designing and Technology is one-year duration full-time course offered by MATS University, Raipur."
43,"Vijayalakshmi Institute of Hospitality Sciences, Mangalore",Mangalore,Karnataka,B.Sc Interior Design and Decoration,3 years,Full time,,UG,,,The candidate seeking admission to B.Sc. (ID and D) Degree course must have passed the Pre-University (Class 12th or 10+2) examination or its equivalent with an aggregate of 35% marks,"B.Sc Interior Design and Decoration is a four year full time course affiliated by Mangalore University, Mangalore"
44,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,B.Sc Animation and Visual Effects,3 years,Full time,,UG,,,The candidate should have passed in 10+2 science stream,"B.Sc Animation and Visual Effects is a three year full time course affiliated by Mangalore University, Mangalore"
45,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in 3D Animation,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in 3D Animation is a one year full time course
46,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in Animation Film Making,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Animation Film Making is a two year full time course
47,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in Animation Visual Effects Two Year,2 years,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Animation Visual Effects is a two year full time course
48,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in Animation and Visual Effect,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Animation and Visual Effect is a one year full time course
49,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in Graphic and Web Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Graphic and Web Design is a one year full time course
50,"Nidhi Institute of Creative Art and Management, Mangalore",Mangaluru,Karnataka,Diploma in Visual Effects,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 any stream,Diploma in Visual Effects is a one year full time course
51,"Acharya School of Design, Bangalore",Bengaluru,Karnataka,BVA Animation and Multimedia Design,4 years,Full time,,UG,,,Pass in 10+2 / Higher Secondary (HS) / Pre University (PUC) / 'A' Level (with 12 years of schooling) or its equivalent with English as one of the languages. Shall have secured a minimum of 45% marks in aggregate in Core subjects.,Bachelor of Visual Arts (BVA) Animation and Multimedia Design is a full time four years course affiliated to Bangalore University.
52,"Acharya School of Design, Bangalore",Bengaluru,Karnataka,BVA Graphic Design,4 years,Full time,,UG,,,Pass in 10+2 / Higher Secondary (HS) / Pre University (PUC) / 'A' Level (with 12 years of schooling) or its equivalent with English as one of the languages. Shall have secured a minimum of 45% marks in aggregate in Core subjects.,Bachelor of Visual Arts (BVA) Graphic Design is a full time four years course affiliated to Bangalore University.
53,"Acharya School of Design, Bangalore",Bengaluru,Karnataka,BVA Interior and Spatial Design,4 years,Full time,,UG,,,,Bachelor of Visual Arts (BVA) Interior and Spatial Design is a full time four years course affiliated to Bangalore University.
54,"Acharya School of Design, Bangalore",Bengaluru,Karnataka,BVA Product Design,4 years,Full time,,UG,,,Pass in 10+2 / Higher Secondary (HS) / Pre University (PUC) / 'A' Level (with 12 years of schooling) or its equivalent with English as one of the languages. Shall have secured a minimum of 45% marks in aggregate in Core subjects.,Bachelor of Visual Arts (BVA) Product Design is a full time four years course affiliated to Bangalore University.
55,"Garment Research Training Design and Development Centre, Bellary",Ballari,Karnataka,B.Sc Apparel Science,3 years,Full time,,UG,,Government of Karnataka,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Apparel Science is three-year duration full-time course affiliated to Vijayanagara Sri Krishnadevaraya University, Bellary."
56,"Garment Research Training Design and Development Centre, Bellary",Ballari,Karnataka,B.Sc Garment Manufacturing Technology,3 years,Full time,,UG,,Government of Karnataka,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"B.Sc Garment Manufacturing Technology is three-year duration full-time course affiliated to Vijayanagara Sri Krishnadevaraya University, Bellary."
57,"Auro Design School, Surat",Surat,Gujarat,Bachelor of Design,4 years,Full time,,UG,12 lakhs,,Students who have cleared 10+2 successfully are eligible for this course.,"Bachelor of Design is a four year full time course offered by Auro University, Surat"
58,"Auro Design School, Surat",Surat,Gujarat,Master of Design,6 years,Full time,,PG,,,The candidate should have passed in related graduate degree/ or As per University Required,"Master of Design is a six year full time course offered by Auro University, Surat"
59,"Auro Design School, Surat",Surat,Gujarat,Post Graduate Diploma of Design,5 years,Full time,,PG,,,The candidate should have passed in related graduate degree / or its equivalent,"Post Graduate Diploma of Design is a five year full time course offered by Auro University, Surat"
60,"Acharya Institute of Graduate Studies, Bengaluru",Bengaluru,Karnataka,B.Sc Fashion and Apparel Design,3 years,Full time,60,UG,,,The candidate should have passed in 10+2 science stream,"B.Sc Fashion and Apparel Design is a three year full time course affiliated by Bangalore University, Bangalore"
61,"Acharya Institute of Graduate Studies, Bengaluru",Bengaluru,Karnataka,M.Sc Fashion and Apparel Design,2 years,Full time,60,PG,,,The candidate should have passed in related graduate degree/or its equivalent stream,"M.Sc Fashion and Apparel Design is a two year full time course affiliated by Bangalore University, Bangalore"
62,"Dayanand College of Arts, Latur",Latur,Maharashtra,BA Animation,3 years,Full time,40,UG,,,The candidate should have 12th Passed.,"BA Animation is three year duration full time course affiliated to Swami Ramanand Teerth Marathwada University, Nanded."
63,"Dayanand College of Arts, Latur",Latur,Maharashtra,BA Fashion Design,3 years,Full time,40,UG,,,The candidate should have 12th Passed.,"BA Fashion Design is three year duration full time course affiliated to Swami Ramanand Teerth Marathwada University, Nanded."
64,"Nehru Arts and Science College, Coimbatore",Coimbatore,Tamil Nadu,B.Sc Costume Design and Fashion,3 years,Full time,,UG,,,"The candidate should have passed in 10+2, CBSE / with pass mark","This is a three year full time course affiliated by Bharathiar University, Coimbatore"
65,"Arjan Dass College, Dharamkot",Dharamkot,Punjab,PGDFD,1 year,Full time,,Diploma,,,Bachelor’s Degree under 10+2+3 system of examination.,Post Graduate Diploma in Fashion Design (PGDCA) is a full time one year course.
66,"Sri Guru Angad Dev College, Khadur Sahib",Khadur Sahib,Punjab,Diploma in Fashion Designing,1 year,Full time,50,Diploma,0.14 lakhs,,Candidates must be 10+2 passed in relevant discipline from a recognised university.,Diploma in Fashion Designing in Stitching and Tailoring is a full-time one-year course. 
67,"Ghatsila College, Ghatsila",Ghatshila,Jharkhand,B.Sc Fashion Designing,3 years,Full time,,UG,,,The minimum eligibility for which is an intermediate (10+2) in any discipline.,"B.Sc Fashion Designing is three year duration full time course offered by Kolhan University, Chaibasa."
68,"Government Degree College, Tuni",Tuni,Andhra Pradesh,B.Sc Fashion Technology,3 years,Full time,,UG,,,The Candidate should have passed 10+2 in relevant stream or equivalent from recognized board.,"Bachelor of Science in Fashion Technology is three year duration full time course affiliated to Adikavi Nannaya University, Rajahmundry."
69,"Garden City College of Science and Management Studies, Bangalore",Bengaluru,Karnataka,B.Sc Fashion and Apparel Design,3 years,Full time,60,UG,,UGC,The candidate should have passed in 10+2 relevant subject for any recognized board.,"This is a full time three year course affiliated to Bangalore University, Bangalore and approved by University Grants Commission."
