,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
12,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,Diploma in Interior Design,1.5 years,Full time,,Diploma,,,Candidate must be minimum 10th or Equivalent.,Diploma in Interior Design is a part time one and half year course
13,"ITM - Institute of Fashion Design and Technology, Mumbai",Mumbai,Maharashtra,M.A. Interior Design,2 years,Full time,,PG,,,Students with Higher Secondary Certificate or Diploma or equivalent 10+2 years of education.,"<p>A 2 year program, the M.A. Interior Design is one of the most sought after qualifications for students graduating in Interior Design / Architecture / Fine Arts. The program curriculum covers a broad range of subjects such as Architectural Drawing, History of Architecture, Building services, Residential and Commercial Interiors, Landscape designing, Design Cul...See More"
14,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Design,4 years,Full time,,UG,22.39 lakhs,,"Candidates should have passed Class XII from any recognized board.QUALIFICATION :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial DesignINTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for the final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Fashion Design (Fashion Design / Fashion Accessories / Fashion Textiles) is a full-time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
15,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Media Communication,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BA in English (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION : Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Media & Communication at Torrens University, Australia.","UG Pathway Fashion Media Communication is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
16,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion Styling and Image Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification :Indian Qualification:  Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11-month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for the final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Fashion Styling and Image Design is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
17,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Fashion and Lifestyle Business Management,3 years,Full time,,UG,15.34 lakhs,,"Candidates should have passed Class XII from any recognized board.Qualification- Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Business degree at Torrens University, Australia.","UG Pathway Fashion and Lifestyle Business Management is a full time three years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
18,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Global Luxury Brand Management,3 years,Full time,,UG,20.44 lakhs,,"Candidates should have passed Class XII from any recognized board. Qualification :Indian Qualification :  Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Business degree at Torrens University, Australia.","UG Pathway Global Luxury Brand Management is a full time three years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
19,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Interior and Spatial Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board. NATA 2017 scores accepted.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial Design.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Interior & Spatial Design (Interior Architecture / Interior Design) is a full time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
20,"Pearl Academy, New Delhi",New Delhi,Delhi,UG Pathway Product and Lifestyle Design,4 years,Full time,,UG,20.83 lakhs,,"Candidates should have passed Class XII from any recognized board. NATA 2017 scores accepted.Qualification :Indian Qualification: Professional Diploma from Pearl Academy. Students will enroll for a pathway of 11 month diplomas leading to a Professional Diploma at the end of their final year. Pearl Academy recommends BBA (IGNOU). Students will register at no additional cost. With the IGNOU degree, all graduates are eligible for pursuing their Masters in any Govt. affiliated institutes like NIFT, NID and other universities. Pearl Academy, Jaipur has been offered provisional affiliation from Rajasthan ILD Skill University (RISU) and will now offer Bachelor of Vocation degree (B.Voc.) in Fashion Design, Product & Lifestyle Design & Interior & Spatial Design.INTERNATIONAL QUALIFICATION: Option for a full credit transfer out of Pearl Academy, for final year, to Bachelor of Design degree at Torrens University, Australia.","UG Pathway Product & Lifestyle Design (Industrial Products / Lifestyle Accessories) is a full-time four years course. This programme is not subjected to approval by any Government of India regulatory bodies like UGC,"
21,"National Institute of Fashion Technology, Srinagar",Srinagar,Jammu and Kashmir,B.Des Fashion Communication,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",The candidate should have passed in 10+2 any stream,"Fashion Communication is a four year full time course and fashion Communication encompasses integrated course study relating with areas such as; Graphic Design, Fashion Journalism, Visual Merchandising, Photography, Advertising, Public Relations, Styling, Writing Skills, Exhibition Design, Publication Design, Multimedia, Consumer Behavior in Fashion, Communication Con...See More"
22,"National Institute of Fashion Technology, Srinagar",Srinagar,Jammu and Kashmir,B.Des Fashion Design,4 years,Full time,,UG,,"Ministry of Textiles, Government of India",The candidate should have passed in 10+2 any stream,The four year programme has been designed in such a way that it works closely with fashion professionals so as to evolve a distinctive and exceptional fashion identity. At NIFT Srinagar students will get to experience all the crafts of the valley very closely and implement these techniques in their designs
23,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,M.Sc Textile Designing,2 years,Full time,,PG,0.83 lakhs,UGC,"Bachelor degree (Hons./Pass) with Fashion Designing/ Textile Designing/
Interior Designing as one of the subject from any recognized University.",Master of Science in Textile Designing is full time two year course approved by UGC.
24,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,MA Fashion Designing,2 years,Full time,,PG,0.83 lakhs,UGC,Bachelor degree (Hons./Pass) with Fashion Designing as one of the subject from any recognized University.,Master of Arts in Fashion Designing is full time two year course approved UGC.
25,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PG Diploma in Animation,1 year,Full time,,Diploma,0.11 lakhs,UGC,Graduate in any stream from any recognized University.,"Post Graduate Diploma in Animation is a full-time one-year course offered by Swami Vivekanand University, Sagar with the approved by UGC."
26,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PGD Fashion Designing,1 year,Full time,,Diploma,0.28 lakhs,UGC,Graduate in any stream from any recognized University.,Post Graduate Diploma in Fashion Designing is full time one year course approved by UGC.
27,"Swami Vivekanand University, Sagar",Sironja,Madhya Pradesh,PGD Interior Designing,1 year,Full time,,Diploma,0.28 lakhs,UGC,Graduate in any stream from any recognized University.,Post Graduate Diploma in Interior Designing is full time one year course approved by UGC.
28,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Fashion Communication,4 years,Full time,120,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Fashion Communication is a full time four years course.
29,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Fashion Design,4 years,Full time,120,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Fashion Design is a full time four years course.
30,"School of Fashion Technology, Pune",Pune,Maharashtra,B.Des Textile Design,4 years,Full time,120,UG,,,Candidates must be a 10+2 passed from any discipline.,B.Des Textile Design is a full time four years course.
31,"School of Fashion Technology, Pune",Pune,Maharashtra,Fashion Design and Technology,2 years,Full time,,PG,,,Candidates must be a graduate from a recognised university with the relative subject.,Fashion Design and Technology is a full time two years course.
32,"School of Fashion Technology, Pune",Pune,Maharashtra,Fashion Merchandising and Production,2 years,Full time,,PG,,,Candidates must be a graduate from a recognised university with the relative subject.,Fashion Merchandising and Production is a full time two years course.
33,"School of Fashion Technology, Pune",Pune,Maharashtra,M.Sc Fashion Design,2 years,Full time,,PG,,,Candidates must be a graduate passed out.,M.Sc Fashion Design is a full time two years course.
34,"National Institute of Fashion Technology, Bhopal",Bhopal,Madhya Pradesh,B.Des Accessory Design,4 years,Full time,30,UG,,,The candidate should have passed in 10+2 any stream,B.Des Accessory Design is a four year full time course
35,"Garden City University, Bangalore",Bengaluru,Karnataka,B.Sc-Fashion and Apparel Design,3 years,Full time,,UG,,UGC,10+2 / Diploma in Textile Technology / Costumes & Fashion Design or any other three years diploma considered as equivalent and recognized by the state / central government shall be eligible for admission to the III Semester or 2nd year of B.Sc. Fashion & Apparel Design course.,"Bachelor of Science in the subject combination of Fashion and Apparel Design is three years (6 Semester) full-time undergraduate program in science stream offered by Garden City University, Bangalore with the approval of UGC."
36,"Chandigarh Group of Colleges, Jhanjeri",Jhanjheri,Punjab,B.Sc Fashion Technology,3 years,Full time,,UG,1.47 lakhs,,The students who have passed 10+2 exam in any stream are eligible for this course.,"Fashion industry has seen a rapid growth in India year after year. Fashion Technology is an exciting, appealing and lucrative option available today. Over four million people are employed in this industry which includes design, marketing, styling, retailing, advertising, communication, publishing and consulting. The increasing demand of professionals in the field of f...See More"
37,"Amity University, Kolkata",Kadampukur,West Bengal,B.Des Fashion Design,4 years,Full time,,UG,3.52 lakhs,UGC,The candidate should have passed in 10+2,"Bachelor Design in Fashion Design is full time four year course degeree offered by Amity University, Kolkata and approved by UGC."
38,"Galaxy Global Imperial Technical Campus, Ambala",Landha,Haryana,Bachelor of Fashion and Apparel Design,4 years,Full time,60,UG,2.14 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 pass from any recognized board in any stream. For Lateral Entry - Direct entry to 2nd year –A candidate should have passed 3 year diploma after 10th or 2 year diploma after 10+2 },"Bachelor of Fashion and Apparel Design is full time four year undergraduate degree course, recognized by AICTE"
39,"Galaxy Global Imperial Technical Campus, Ambala",Landha,Haryana,Diploma in Fashion Design,1 year,Full time,60,Diploma,,,Candidate must have passed 10+2 in any stream from recognized board,Diploma in Fashion Design is full time one year course
40,"MIT Institute of Design, Pune",Pune,Maharashtra,M.Des,2 years,Full time,120,PG,7.13 lakhs,,"The candidate should have passed graduate or its equivalent, the students have to clear the admission process comprising of Design Aptitude test followed by studio test & personal interview.","Master of Design is a two year full time course Specializations offered Specializations offered, Transportation design, Transportation design, Transportation design, User Experience Design , Communication Design, Graphic Design, Animation Film Design, Film and Video Design"
41,"Techno Global University, Shillong",Shillong,Meghalaya,Advanced Diploma in Multimedia,1 year,Full time,,Diploma,0.1 lakhs,Government of Meghalaya,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Multimedia is one year's full-time Diploma course offered by Techno Global University, Shillong."
42,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Beauty and Spa Management,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Beauty and Spa Management is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
43,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Fashion Designing,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Fashion Designing is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
44,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Interior Designing,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Interior Designing is a three-year full-time course offered by Techno Global University, Shillong with the approval of UGC."
45,"Techno Global University, Shillong",Shillong,Meghalaya,B.Sc Multimedia Animation and Graphics,3 years,Full time,,UG,0.3 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Science in Multimedia Animation and Graphics is a three-year full-time course offered by Techno Global University, Shillong and approved by UGC."
46,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in CAFD,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in CAFD is a one-year full-time course offered by Techno Global University, Shillong."
47,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in FRM,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,Diploma in Advertising and Marketing is full time one year course approved by UGC.
48,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Fashion Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Fashion Designing is a one-year full-time course offered by Techno Global University, Shillong."
49,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Interior Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,,"Diploma in Interior Designing is a one-year full-time course offered by Techno Global University, Shillong."
50,"Techno Global University, Shillong",Shillong,Meghalaya,Diploma in Textile Designing,1 year,Full time,,Diploma,0.1 lakhs,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Diploma in Textile Designing is a one-year full-time course offered by Techno Global University, Shillong."
51,"AKS University, Satna",Satna,Madhya Pradesh,BA Fashion Design,3 years,Full time,,UG,0.72 lakhs,UGC,The candidate should have passed in 10+2 in any recognized board.,"Bachelor of Arts in Fashion Design is full time three year course degree offered by AKS University, Satna and approved by UGC."
52,"GS Mandal's Marathwada Institute of Technology, Aurangabad",Aurangabad,Maharashtra,B.Des Interior Design,4 years,Full time,40,UG,,,Candidate should be an Indian National and should have passed the HSC (10+2 level) examination of Maharashtra State Board of Secondary and Higher Secondary Education.,Bachelor of Design (B. Des or B. Design) is an undergraduate degree course in the field of Design. It has a duration of 3 or 4 years.
53,"J D Birla Institute, Kolkata",Kolkata,West Bengal,B.Sc Interior Designing Hons,3 years,Full time,,UG,3.37 lakhs,,"1. Only female candidates are eligible for admission to the B.Sc course.
2. Candidates must have good knowledge of the English language.
3. A student seeking admission to three years B.Sc (Hons.) in Interior Designing must have passed the 10+2 examination of any recognised board securing at least 50% marks in the aggregate.",B.Sc Interior Designing Hons is a full time three years course.
54,"J D Birla Institute, Kolkata",Kolkata,West Bengal,B.Sc Textile Science Clothing and Fashion Studies,3 years,Full time,,UG,3.37 lakhs,,"1. Only female candidates are eligible for admission to the B.Sc course.
2. Candidates must have good knowledge of the English language.
3. A student seeking admission to three years B.Sc (Hons.) in Interior Designing must have passed the 10+2 examination of any recognised board securing at least 50% marks in the aggregate.",B.Sc Textile Science Clothing and Fashion Studies is a full time three years course.
55,"J D Birla Institute, Kolkata",Kolkata,West Bengal,M.Sc Textile and Clothing,2 years,Full time,,PG,1.09 lakhs,,A student seeking admission to the different M.Sc courses must have passed the Bachelor’s level exam with minimum 55% either from Jadavpur University or any other University recognized by Jadavpur University.,M.Sc Textile and Clothing is a full time two years course.
56,"Birla Institute of Technology, Mesra, Jaipur Campus",Jaipur,Rajasthan,B.Sc Animation and Multimedia,3 years,Full time,,UG,,UGC,The candidate should have passed 10+2 from a recognised board.,"Bachelor of Science in Animation and Multimedia is three years full time course. Affiliated to Birla Institute of Technology, Mesra and approved by UGC."
57,"Birla Institute of Technology, Mesra, Jaipur Campus",Jaipur,Rajasthan,M.Sc Animation Design,2 years,Full time,,PG,,UGC,"Graduation in one of the streams-Fine arts, Performing Arts or Visual Arts from the recognised university with minimum 55% marks. (45% for SC/ST).
Or
Graduation in any stream from a recognised university with minimum 50% marks and one- year working experience in art related field. (45% for SC/ST).","Master of Science in Animation Design is four years full time course. Affiliated to Birla Institute of Technology, Mesra and approved by UGC."
