,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Vellore Institute of Technology, Vellore",Vellore,Tamil Nadu,B.Sc Multimedia and Animation,3 years,Full time,,UG,2.91 lakhs,UGC,A pass in any stream in Higher Secondary Examination conducted by the State / Central Board of Secondary Education or its equivalent examination or A pass in Diploma (10+3) in any stream with a minimum of 70% overall aggregate.,"Bachelor of Science in Multimedia and Animation is three years (6 Semester) full-time undergraduate program in Science stream offered by VIT University, Vellore with the approval of UGC."
1,"SRM Institute of Science and Technology, Chennai",Kattankulathur,Tamil Nadu,B.Des Interior Design,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 with the relevant subject.,"Bachelor of Design in Interior Design is a full-time four-year course degree offered by SRM University, Chennai and approved by UGC."
2,"Jadavpur University, Kolkata",Kolkata,West Bengal,MA Film Studies,2 years,Full time,35,PG,,UGC,The candidate should have passed in the relevant graduate degree from any recognized university.,"Master of Arts in Film Studies is full time two year course degree offered by Jadavpur University, Kolkata and approved by UGC."
3,"Jadavpur University, Kolkata",Kolkata,West Bengal,Master of Multimedia Development,2 years,Full time,25,PG,,UGC,Candidates must have passed a bachelor’s degree from any recognized university.,"Master of Multimedia Development is full time two year course degree offered by Jadavpur University, Kolkata and approved by UGC."
4,"Nirma University, Ahmedabad",Ahmedabad,Gujarat,B.Des Industrial Design,4 years,Full time,40,UG,11.22 lakhs,UGC,1. The candidates seeking admission in the 1st year of Degree Programme leading to Bachelor of Design (B.Des.) shall have passed the HSC examination (10+2) or any other recognized examination considered as equivalent by Nirma University with minimum 50% aggregate marks. OR 2. The candidates holding 10+3 Diploma approved by State Board of Technical Education or any other board/university as considered equivalent by Nirma University with minimum 50% aggregate marks will also be considered eligible.,"B.Des Industrial Design is full time four year undergraduate degree course degree offered by Nirma University, Ahmadabad and approved by UGC."
5,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Design Interior and Furniture Part Time,3 years,Part Time,,PG,2.07 lakhs,,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.Tech. (Civil Engineering) or equivalent. OR Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent with 2 Years of Relevant Experience and Interview.,"It is a three-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.30000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
6,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Design Multimedia,2 years,Full time,,PG,1.98 lakhs,,Pass with 50% aggregate marks in B.Sc. (Multimedia) or B.Design (Multimedia) or any Graduation with Multimedia or equivalent.,"It is a two-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
7,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Design Product and Industrial,2 years,Full time,,PG,1.38 lakhs,,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.tech. (ME or CE) or equivalent.,"It is a two-year full-time course offered by Lovely Professional University, Phagwara. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
8,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Sc Design Fashion,2 years,Full time,,PG,1.98 lakhs,,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent.,"It is a two-year full-time course offered by Lovely Professional University, Phagwara and approved by UGC. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
9,"Lovely Professional University, Phagwara",Phagwara,Punjab,M.Sc Design Interior and Furniture,2 years,Full time,,PG,1.98 lakhs,,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent.,"It is a two-year full-time course offered by Lovely Professional University, Phagwara and approved by UGC. The maximum Scholarship upto Rs.40000/- Per Semester. LPU offers extensive scholarship for meritorious students on the basis on marks in qualifying exam and LPU NEST (National Entrance and Scholarship Test) . The Fee mentioned above is for candidates seeking admission in Phase -I and scoring 70%-79.9 % in Qualifying exam or among top 35% applicants of LPUNEST. For details about Fee and Scholarship for other percentage brackets and for other phases (Phase - "
