,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,B.Sc. Fashion Design,3 years,Full time,,UG,,UGC,10+2 from a recognized Board.,Bachelor of Science in Fashion Designing is full time three year course approved by UGC.
1,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,Diploma in Fashion Designing,3 years,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,Diploma in Fashion Designing is full time three year course approved by UGC.
2,"Monad University, Hapur",Kastala Kasmabad,Uttar Pradesh,M.Sc Fashion Designing,2 years,Full time,,PG,,UGC,B.Sc. In Fashion Desing from a Recognized University,Master of Science in Fashion Designing is full time two year course approved by UGC.
3,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,B.Sc Fashion Designing,3 years,Full time,,UG,1.29 lakhs,UGC,The candidate should have passed 10+2 with minimum 50 % marks in science background or equivalent grades from any recognized College or Board.,Bachelor of Science in Fashion Designing is three years (6 Semester) full-time undergraduate honors program in science stream offered by Jawaharlal with the approval of UGC.
4,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,BA Fashion Designing,3 years,Full time,,UG,1.29 lakhs,UGC,The candidate should have passed 10+2 with minimum 50 % marks in any stream or equivalent grades from any recognized College or Board.,Bachelor of Arts in Fashion Designing is three years (6 Semester) full-time undergraduate honors program in science stream offered by Jawaharlal with the approval of UGC.
5,"Mewar University, Chittorgarh",Nolagadri Ka Khera,Rajasthan,Bachelor of Interior Design,3 years,Full time,,UG,1.29 lakhs,UGC,The candidate should have passed 10+2 with minimum 50 % marks in any stream or equivalent grades from any recognized College or Board.,"Bachelor of Interior Design is three years (3 Semester) full-time undergraduate program offered by Mewar University, Chittorgarh."
6,"The Gandhigram Rural Institute, Dindigul",Chinnalapatti,Tamil Nadu,B.Sc Textiles and Fashion Design,3 years,Full time,,UG,0.38 lakhs,UGC,The candidate should have passed in 10+2 with science stream in any recognized board. ,"Bachelor of Science in Textiles and Fashion Design is full time three year course degree offered by The Gandhigram Rural Institute, Dindigul and approved by UGC."
7,"The Gandhigram Rural Institute, Dindigul",Chinnalapatti,Tamil Nadu,B.Voc Footwear and Accessories Design,3 years,Full time,,UG,0.21 lakhs,UGC,A pass in Higher Secondary Examinations or equivalent,"B.Voc Footwear and Accessories Design is full time three year course degree offered by The Gandhigram Rural Institute, Dindigul and approved by UGC."
8,"Manipal University, Dubai",,,B.Des Interior Design,4 years,Full time,20,UG,29.024 lakhs,,"Admission to the above programs is open to students who have passed the qualifying 10+2 examination or its equivalent from a recognized board with at least 50% aggregate marks.
Note: Adequate proficiency in English is a must for all programs.","Bachelor of Design in Interior Design is 4 years full-time course and offered by Manipal University, Dubai."
9,"Manipal University, Dubai",,,BA Interior Design,3 years,Full time,20,UG,21.86 lakhs,,"Admission to the above programs is open to students who have passed the qualifying 10+2 examination or its equivalent from a recognized board with at least 50% aggregate marks.
Note: Adequate proficiency in English is a must for all programs.","Bachelor of Arts in Interior Design is 3 years full-time course and offered by Manipal University, Dubai."
