,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"AJMVP New Arts Commerce and Science College, Ahmednagar",Warur Kh.,Maharashtra,B.Sc Animation,3 years,Full time,60,UG,,UGC,12th Pass in science from any recognized board or equivalent.,"B.Sc Animation is three year full time UG level course with affiliation of Savitribai Phule Pune University, Pune and approved by UGC."
1,"Guru Nanak Dev University College, Narot Jaimal Singh",Narot Jaimal Singh,Punjab,B.Sc Fashion Designing,3 years,Full time,,UG,0.68 lakhs,UGC,10+2 from any Recognized Board with relevant subjects.,Bachelor of Science courses is normally three years full time course.
2,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,B.Sc Costume Design and Fashion,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream.,B.Sc Costume Design and Fashion is a three year full time course.
3,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,B.Sc Multimedia and Web Design,3 years,Full time,,UG,,UGC,The candidate should have passed in 10+2 science stream.,B.Sc Multimedia and Web Design is a three year full time course.
4,"Bharathidasan College of Arts and Science, Erode",Ellispettai,Tamil Nadu,M.Sc Costume Design and Fashion,2 years,Full time,,PG,,UGC,The candidate should have passed in B.Sc Costume Design and Fashion,M.Sc Costume Design and Fashion is a two year full time course.
5,"Shantaben Manubhai Patel School of Studies and Research in Architecture and Interior Design, Anand",Vidyanagar,Gujarat,Bachelor of Interior Design,4 years,Full time,60,UG,3.2 lakhs,,The candidate should have passed in 10+2 Minimum 40% aggregate marks in any stream,"Shantaben Manubhai Patel School of Studies and Research in Architecture and Interior Design conducts 4-yr Degree course leading to Bachelor of Interior Design.
Duration of the programme is of 4 years (08 Semester) course, including one semester of practical training & one semester of Thesis program."
6,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,B.Sc Interior Architecture and Design,3 years,Full time,30,UG,3.3 lakhs,,The candidate should have passed in 10+2 any stream,"Bachelor of Science in Interior Architecture and Design is 03 Years (2 Years Study + 1 Year Internship) program.
This programme is not subjected to approval by any Government of India regulatory bodies like UGC, AICTE etc."
7,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,Diploma in Interior Design,1 year,Full time,30,Diploma,1.1 lakhs,,The candidate should have passed in 10th/12th with any stream,Diploma in Interior Design is one-year diploma course.
8,"Delhi School of Architecture and Design, Delhi",New Delhi,Delhi,PGD Interior Designing,1 year,Full time,10,Diploma,1.1 lakhs,,The candidate should have passed in Graduation In Relevant Stream,"PG Diploma in Interior Designing is one-year course.
This programme is not subjected to approval by any Government of India regulatory bodies like UGC, AICTE etc."
9,"Karnataka Chitrakala Parishath College of Fine Arts, Bangalore",Bengaluru,Karnataka,Diploma in Animation,1 year,Full time,,Diploma,,,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time one year course affiliated to Bangalore University, Bangalore"
10,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Animation,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
11,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Graphic Design and Motion Graphics,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
12,"Maharishi Arvind University, Jaipur",Jaipur,Rajasthan,Diploma in Visual Effects,1 year,Full time,,Diploma,,UGC,The candidate should have passed in 10th.,"This is a full time one year course offered by Maharishi Arvind University, Jaipur."
13,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
14,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
15,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
16,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
17,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
18,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
19,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
20,"JD Institute of Fashion Technology, Cochin",Ernakulam,Kerala,PGD Interior Design,2 years,Online,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
21,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
22,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
23,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
24,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
25,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
26,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
27,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
28,"JD Institute of Fashion Technology, Kanpur",Kanpur,Uttar Pradesh,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
29,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
30,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
31,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
32,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
33,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
34,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
35,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
36,"JD Institute of Fashion Technology, Noida",Noida,Uttar Pradesh,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
37,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Fashion Business Management,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Business Management is a one year full time course
38,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Fashion Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Fashion Designing is a one year full time course
39,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Interior Designing,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Interior Designing is a one year full time course
40,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Diploma in Jewellery Design,1 year,Full time,,Diploma,,,The candidate should have passed in 10th standard education,Diploma in Jewellery Design is a one year full time course
41,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Graduate Diploma in Fashion and Apparel Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Fashion and Apparel Design is a three year full time course
42,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,Graduate Diploma in Interior Design,3 years,Full time,,Diploma,,,The candidate should have passed in 10+2 related stream,Graduate Diploma in Interior Design is a three year full time course
43,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,PGD Fashion Communication,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD Fashion Communication is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
44,"JD Institute of Fashion Technology, Siliguri",Siliguri,West Bengal,PGD Interior Design,2 years,Full time,,PG,,,The candidate should have passed in Diploma in equivalent / Any graduation,"PGD in Interior Design is a two year full time course.
This programme is not subjected to approval by any Govt. of India regulatory bodies like UGC, AICTE etc."
