ST1148,ROYAL POLYTECHNIC,1,Srinagar,dis_1009
C53110,"Craft Development Institute, Bagh-i-Ali Maradan Khan",0,Srinagar,dis_1009
C46013,"TAHIRA KHANAMS COLLEGE OF EDUCATION, SRINAGAR",1,Srinagar,dis_1009
C21456,"Govt. Medical College Srinagar,",0,Srinagar,dis_1009
C46519,"JAMIYA-TUL-BANAT, UMAER COLONY LAL BAZAR",0,Srinagar,dis_1009
C54647,Division of Agriculture Engineering,1,Srinagar,dis_1009
C46011,"SHADAB COLLEGE OF EDUCATION, SRINAGAR",0,Srinagar,dis_1009
C51584,"Zakura Campus, University of Kashmir",0,Srinagar,dis_1009
C46000,"DR IQBAL TEACHER TRAINING COLLEGE OF EDUCATION, SRINAGAR",0,Srinagar,dis_1009
ST12839,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, SRINAGAR",0,Srinagar,dis_1009
C35389,"Srinagar Women College, Srinagar",0,Srinagar,dis_1009
C35391,"Iqbal Institute of Technology & Management Hyderpora,Srinagar",0,Srinagar,dis_1009
C21432,"S. P. College, Srinagar",1,Srinagar,dis_1009
C45999,"ADNAN COLLEGE OF EDUCATION, SRINAGAR",0,Srinagar,dis_1009
C46002,"GREEN LAND COLLEGE OF EDUCATION, SRINAGAR",1,Srinagar,dis_1009
C46004,"LAKE CITY COLLEGE OF EDUCATION, SRINAGAR",1,Srinagar,dis_1009
C21458,"Institute of Music & Fine Arts, Naseem Bagh, University of Kashmir",0,Srinagar,dis_1009
ST1137,GOVT. POLYTECHNIC FOR WOMEN SRINAGAR,0,Srinagar,dis_1009
C21419,"A. S. College, Srinagar",1,Srinagar,dis_1009
C46525,BIBI HALIMA COLLEGE OF NURSING AND MEDICAL TECHNOLOGY,0,Srinagar,dis_1009
C21425,"Govt. Dental College, Srinagar",0,Srinagar,dis_1009
C21408,"Govt. College for Women Nawakadal, Srinagar",1,Srinagar,dis_1009
U196,"University of Kashmir, Srinagar",7,Srinagar,dis_1009
C21405,"Govt. College for Women M.A.Road, Srinagar",1,Srinagar,dis_1009
ST1141,KASHMIR GOVERNMENT POLYTECHNIC,0,Srinagar,dis_1009
C21435,"Gandhi Memorial College, Srinagar",0,Srinagar,dis_1009
U200,"Sher-e-Kashmir University of Agricultural Science & Technology of Kashmir, Srinagar",7,Srinagar,dis_1009
C53486,"Govt. College of Nursing, Shireen Bagh,",0,Srinagar,dis_1009
C21430,"DOEACC Centre, Srinagar",0,Srinagar,dis_1009
C46532,CASET COLLEGE OF COMPUTER SCIENCES,0,Srinagar,dis_1009
C46541,KASHMIR LAW COLLEGE,0,Srinagar,dis_1009
C30810,"College of Teacher Education, Srinagar",0,Srinagar,dis_1009
C45984,"QAMARIYA COLLEGE OF EDUCATION, GANDERBAL",0,Ganderbal,dis_1010
C51943,FACULTY OF FORESTRY,1,Ganderbal,dis_1010
C45987,"RAIHAN EDUCATIONAL TRUST, Alasteng, Ganderbal",0,Ganderbal,dis_1010
C21440,"Govt. Degree College Ganderbal, Kashmir",0,Ganderbal,dis_1010
C48527,"GOVERNMENT DEGREE COLLEGE, KANGAN",0,Ganderbal,dis_1010
ST15078,Government Polytechnic College Ganderbal,0,Ganderbal,dis_1010
ST12841,"DISTRICT INSTITUTE OF EDUCATION & TRAINING, GANDERBAL",0,Ganderbal,dis_1010
C21444,"Govt. College of Physical Education Ganderbal,Kashmir",0,Ganderbal,dis_1010
C54643,Faculty of Veterinary Sciences and Animal Husbandry,1,Ganderbal,dis_1010
