,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"JECRC University, Jaipur",Jaipur,Rajasthan,M.Tech CAD/CAM,2 years,Full time,18,PG,2 lakhs,UGC,55% aggregate marks in Bachelor Degree in Mechanical Engineering or Production / Manufacturing Engineering / Technology from a UGC recognised University or equivalent. 5% relaxation shall be permissible to the candidates belonging to SC/ ST/ State OBC (Non-creamy layer) and Women category.,"Master of Technology in CAD/CAM is two years (4 Semester) full-time postgraduate engineering program offered by JECRC University, Jaipur with the approval of UGC."
1,"JECRC University, Jaipur",Jaipur,Rajasthan,M.Tech Civil Engineering with Specialisation in Structural Engineering,2 years,Full time,18,PG,2 lakhs,UGC,55% aggregate marks in Bachelor Degree in Civil Engineering from a UGC recognised University or equivalent. 5% relaxation shall be permissible to the candidates belonging to SC/ ST/ State OBC (Non-creamy layer) and Women category.,"Master of Technology in Civil Engineering with Specialisation in Structural Engineering is two years (4 Semester) full-time postgraduate engineering program offered by JECRC University, Jaipur with the approval of UGC."
2,"JECRC University, Jaipur",Jaipur,Rajasthan,M.Tech Computer Engineering with Specialisation in Computer Networks and Security,2 years,Full time,18,PG,2 lakhs,UGC,55% aggregate marks in Bachelor Degree in Computer Engineering / Information Technology / MCA from a UGC recognised University or equivalent. 5% relaxation shall be permissible to the candidates belonging to SC/ ST/ State OBC (Non-creamy layer) and Women category.,"Master of Technology in Computer Engineering with Specialisation in Computer Networks and Security/ Software Engineering is two years (4 Semester) full-time postgraduate engineering program offered by JECRC University, Jaipur with the approval of UGC."
3,"JECRC University, Jaipur",Jaipur,Rajasthan,M.Tech Electronics Engineering with Specialisation in VLSI and Embedded System,2 years,Full time,18,PG,2 lakhs,UGC,55% aggregate marks in Bachelor Degree in Electronics & Communication Engineering from a UGC recognized University or equivalent. 5% relaxation shall be permissible to the candidates belonging to SC/ ST/ State OBC (Non-creamy layer) and Women category.,"Master of Technology in Electronics Engineering with Specialisation in VLSI and Embedded System/ Communication System is two years (4 Semester) full-time postgraduate engineering program offered by JECRC University, Jaipur with the approval of UGC."
4,"JECRC University, Jaipur",Jaipur,Rajasthan,M.Tech Power System and Electrical Drives,2 years,Full time,18,PG,2 lakhs,UGC,55% aggregate marks in Bachelor Degree in Electrical Engineering from a UGC recognised University or equivalent. 5% relaxation shall be permissible to the candidates belonging to SC/ ST/ State OBC (Non-creamy layer) and Women category.,"Master of Technology in Power System and Electrical Drives is two years (4 Semester) full-time postgraduate engineering program offered by JECRC University, Jaipur with the approval of UGC."
5,"International Institute of Information Technology, Pune",Pimpri-Chinchwad,Maharashtra,BE Computer Science and Engineering,4 years,Full time,60,UG,4.02 lakhs,(AICTE) All India Council of Technical Education,"The Candidate should be an Indian National.Passed HSC or its equivalent examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry or Biotechnology or Biology or Technical or Vocational subjects, and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) in the above subjects taken together; and Obtained score in CET conducted by the Competent Authority.ORPassed Diploma in Engineering and Technology and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only);ORPassed B.Sc. Degree from a Recognised University as defined by UGC. and obtained at least 50 % marks (at least 45% marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) and passed XII standard with Mathematics as a subject. Admission To Direct Second Year Engineering (Lateral Entry) The Candidate should be an Indian NationalPassed Diploma Course in Engineering and Technology with at least 45% marks (40% marks in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) in appropriate branch of Engineering and Technology from an All India Council for Technical Education or Central or State Government approved Institution or its equivalentORPassed B.Sc. Degree from a University Grants Commission (UGC) or Association of Indian Universities recognized University with at least 45% marks (40% in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) and passed HSC with Mathematics as a subject Provided that students belonging to this category shall clear the subjects of Engineering Graphics/ Engineering Drawing and Engineering Mechanics of the first year Engineering Program along with second year subjectsAny other criterion declared by appropriate authority from time to time","Bachelor of Engineering in Computer Science and Engineering is a full-time four years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by AICTE."
6,"International Institute of Information Technology, Pune",Pimpri-Chinchwad,Maharashtra,BE Electronics and Telecommunication Engineering,4 years,Full time,60,UG,4.02 lakhs,(AICTE) All India Council of Technical Education,"The Candidate should be an Indian National.Passed HSC or its equivalent examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry or Biotechnology or Biology or Technical or Vocational subjects, and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) in the above subjects taken together; and Obtained score in CET conducted by the Competent Authority.ORPassed Diploma in Engineering and Technology and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only);ORPassed B.Sc. Degree from a Recognised University as defined by UGC. and obtained at least 50 % marks (at least 45% marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) and passed XII standard with Mathematics as a subject. Admission To Direct Second Year Engineering (Lateral Entry) The Candidate should be an Indian NationalPassed Diploma Course in Engineering and Technology with at least 45% marks (40% marks in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) in appropriate branch of Engineering and Technology from an All India Council for Technical Education or Central or State Government approved Institution or its equivalentORPassed B.Sc. Degree from a University Grants Commission (UGC) or Association of Indian Universities recognized University with at least 45% marks (40% in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) and passed HSC with Mathematics as a subject Provided that students belonging to this category shall clear the subjects of Engineering Graphics/ Engineering Drawing and Engineering Mechanics of the first year Engineering Program along with second year subjectsAny other criterion declared by appropriate authority from time to time","Bachelor of Engineering in Electronics and Telecommunication Engineering is a full-time four years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by AICTE."
7,"International Institute of Information Technology, Pune",Pimpri-Chinchwad,Maharashtra,BE Information Technology,4 years,Full time,60,UG,4.02 lakhs,(AICTE) All India Council of Technical Education,"The Candidate should be an Indian National.Passed HSC or its equivalent examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry or Biotechnology or Biology or Technical or Vocational subjects, and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) in the above subjects taken together; and Obtained score in CET conducted by the Competent Authority.ORPassed Diploma in Engineering and Technology and obtained at least 50 % marks (at least 45 % marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only);ORPassed B.Sc. Degree from a Recognised University as defined by UGC. and obtained at least 50 % marks (at least 45% marks, in case of Backward class categories and Persons with Disability candidates belonging to Maharashtra State only) and passed XII standard with Mathematics as a subject. Admission To Direct Second Year Engineering (Lateral Entry) The Candidate should be an Indian NationalPassed Diploma Course in Engineering and Technology with at least 45% marks (40% marks in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) in appropriate branch of Engineering and Technology from an All India Council for Technical Education or Central or State Government approved Institution or its equivalentORPassed B.Sc. Degree from a University Grants Commission (UGC) or Association of Indian Universities recognized University with at least 45% marks (40% in case of candidates of Backward class categories and Persons with Disability belonging to Maharashtra State only) and passed HSC with Mathematics as a subject Provided that students belonging to this category shall clear the subjects of Engineering Graphics/ Engineering Drawing and Engineering Mechanics of the first year Engineering Program along with second year subjectsAny other criterion declared by appropriate authority from time to time","Bachelor of Engineering in Information Technology is a full-time four years duration course Affiliated to Savitribai Phule Pune University, Pune Approved by AICTE."
8,Indian Institute of Information Technology Dharwad,Hubballi,Karnataka,B.Tech Computer Science and Engineering,4 years,Full time,120,UG,6.5 lakhs,UGC,"Candidate should be pass in (10+2) or equivalent with Physics, Mathematics, Chemistry/Biotechnology, Language and anyother subject from recognised board.","Bachelor of Technology in Computer Science and Engineering is a full-time four years duration course offered by Indian Institute of Information Technology, Dharwad Approved by UGC."
9,Indian Institute of Information Technology Dharwad,Hubballi,Karnataka,B.Tech Electronics and Communication Engineering,4 years,Full time,60,UG,6.5 lakhs,UGC,"Candidate should be pass in (10+2) or equivalent with Physics, Mathematics, Chemistry/Biotechnology, Language and anyother subject from recognised board.","Bachelor of Technology in Electronics and Communication Engineering is a full-time four years duration course offered by Indian Institute of Information Technology, Dharwad Approved by UGC."
