,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"SDPS Women's College, Indore",Indore,Madhya Pradesh,B.Arch,5 years,Full time,80,UG,,COA,The candidate should have passed in 10+2 with the relevant subject.,"This is a full time five year course affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal and approved by Council of Architecture."
1,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Agriculture Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Agriculture Engineering is four-years duration full-time course.
2,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Civil Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Civil Engineering is four-years duration full-time course.
3,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Computer Science and Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Computer Science and Engineering is four-years duration full-time course.
4,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Electrical Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Electrical Engineering is four-years duration full-time course.
5,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Electronics and Communication Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Electronics and Communication Engineering is four-years duration full-time course.
6,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,B.Tech Mechanical Engineering,4 years,Full time,,UG,3.11 lakhs,,The candidate should have passed 10+2 with 45% marks in Physics and Maths with Chem / Computer Science / Bio / Biotechnology.,Bachelor of Technology in Mechanical Engineering is four-years duration full-time course.
7,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,M.Tech Civil Engineering,2 years,Full time,,PG,1.57 lakhs,,The candidate should have passed B.Tech or MCA with minimum 50% marks.,Master of Technology in Civil Engineering is two-years duration full-time course.
8,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,M.Tech Computer Science and Engineering,2 years,Full time,,PG,1.57 lakhs,,The candidate should have passed B.Tech or MCA with minimum 50% marks.,Master of Technology in Computer Science and Engineering is two-years duration full-time course.
9,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,M.Tech Electronics and Communication Engineering,2 years,Full time,,PG,1.57 lakhs,,The candidate should have passed B.Tech with minimum 50% marks.,Master of Technology in Electronics and Communication Engineering is two-years duration full-time course.
10,"Sant Baba Bhag Singh University, Jalandhar",Khiala,Punjab,M.Tech Mechanical Engineering,2 years,Full time,,PG,1.57 lakhs,,The candidate should have passed B.Tech with minimum 50% marks.,Master of Technology in Mechanical Engineering is two-years duration full-time course.
11,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,B.Tech Computer Science and Engineering,4 years,Full time,120,UG,1.76 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in PCM from recognized board,"B.Tech Computer Science and Engineering is full time four year undergraduate degree course, recognized by AICTE"
12,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,B.Tech Electrical and Electronics Engineering,4 years,Full time,120,UG,1.76 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in PCM from recognized board,"B.Tech Electrical and Electronics Engineering is full time four year undergraduate degree course, recognized by AICTE"
13,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,B.Tech Electronics and Communication Engineering,4 years,Full time,120,UG,1.76 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in PCM from recognized board,"B.Tech Electronics and Communication Engineering is full time four year undergraduate degree course, recognized by AICTE"
14,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,B.Tech Mechanical Engineering,4 years,Full time,120,UG,1.76 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed 10+2 in PCM from recognized board,"B.Tech Mechanical Engineering is full time four year undergraduate degree course, recognized by AICTE"
15,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,M.Tech Communication Systems,2 years,Full time,18,PG,1.14 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed BE/B.Tech degree in related stream from recognized university,"M.Tech Communication Systems is full time two year post graduate degree course, recognized by AICTE"
16,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,M.Tech Computer Science and Engineering,2 years,Full time,18,PG,1.14 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed BE/B.Tech degree in related stream from recognized university,"M.Tech Computer Science and Engineering is full time two year post graduate degree course, recognized by AICTE"
17,"Swarnandhra Institute of Engineering and Technology, Narsapur",Ramannapalem,Andhra Pradesh,M.Tech Thermal Engineering,2 years,Full time,18,PG,1.14 lakhs,(AICTE) All India Council of Technical Education,Candidate must have passed BE/B.Tech degree in related stream from recognized university,"M.Tech Thermal Engineering is full time two year post graduate degree course, recognized by AICTE"
18,"Sreenivasa College of Engineering and Technology, Kurnool",Pedda Tekur,Andhra Pradesh,M.Tech Machine Design,2 years,Full time,24,PG,1.14 lakhs,(AICTE) All India Council of Technical Education,The candidate Should have passed with minimum 60% marks in 4-year B.Tech / B.E in relevant discipline or equivalent degree obtained as a regular student from recognised University.,"M.Tech Machine Design is a full-time two years duration course Affiliated to Jawaharlal Nehru Technological University, Anantapur Approved by AICTE."
