,College,City,State,Course,Duration,Study mode,Approved intake,Course level,Course Fee,Approval,Eligiblity,Course_Detail
0,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,B.Tech Civil Engineering,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"1. The candidate should have passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the following subjects: Chemistry / Biotechnology / Biology / Computer Science.
2. Minimum 50% Marks (45% Marks in case of candidates belonging to SC/ST of Rajasthan state) in subject combination of Physics, Mathematics and any one of the four optional subject: Chemistry / Biotechnology / Biology / Computer Science.
For Lateral Entry : Any student who has passed Diploma course with a minimum aggregate percentage of 50% or B.Sc. with Mathematics as a subject a minimum aggregate percentage of 60% is eligible for the admission directly in 2nd year.","Bachelor of Technology in Civil Engineering is four-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE). 6 seats in each of the six branches for Lateral Entry directly into second year for students having already completed Diploma or B.Sc (Mathematics)."
1,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,B.Tech Computer Science and Engineering,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"1. The candidate should have passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the following subjects: Chemistry / Biotechnology / Biology / Computer Science.
2. Minimum 50% Marks (45% Marks in case of candidates belonging to SC/ST of Rajasthan state) in subject combination of Physics, Mathematics and any one of the four optional subject: Chemistry / Biotechnology / Biology / Computer Science.
For Lateral Entry : Any student who has passed Diploma course with a minimum aggregate percentage of 50% or B.Sc. with Mathematics as a subject a minimum aggregate percentage of 60% is eligible for the admission directly in 2nd year.","Bachelor of Technology in Computer Science and Engineering is four-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE). 6 seats in each of the six branches for Lateral Entry directly into second year for students having already completed Diploma or B.Sc (Mathematics)."
2,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,B.Tech Electrical and Electronics Engineering,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"1. The candidate should have passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the following subjects: Chemistry / Biotechnology / Biology / Computer Science.
2. Minimum 50% Marks (45% Marks in case of candidates belonging to SC/ST of Rajasthan state) in subject combination of Physics, Mathematics and any one of the four optional subject: Chemistry / Biotechnology / Biology / Computer Science.
For Lateral Entry : Any student who has passed Diploma course with a minimum aggregate percentage of 50% or B.Sc. with Mathematics as a subject a minimum aggregate percentage of 60% is eligible for the admission directly in 2nd year.","Bachelor of Technology in Electrical and Electronics Engineering is four-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE). 6 seats in each of the six branches for Lateral Entry directly into second year for students having already completed Diploma or B.Sc (Mathematics)."
3,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,B.Tech Electronics and Communication Engineering,4 years,Full time,60,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"1. The candidate should have passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the following subjects: Chemistry / Biotechnology / Biology / Computer Science.
2. Minimum 50% Marks (45% Marks in case of candidates belonging to SC/ST of Rajasthan state) in subject combination of Physics, Mathematics and any one of the four optional subject: Chemistry / Biotechnology / Biology / Computer Science.
For Lateral Entry : Any student who has passed Diploma course with a minimum aggregate percentage of 50% or B.Sc. with Mathematics as a subject a minimum aggregate percentage of 60% is eligible for the admission directly in 2nd year.","Bachelor of Technology in Electronics and Communication Engineering is four-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE). 6 seats in each of the six branches for Lateral Entry directly into second year for students having already completed Diploma or B.Sc (Mathematic...See More"
4,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,B.Tech Mechanical Engineering,4 years,Full time,120,UG,2.8 lakhs,(AICTE) All India Council of Technical Education,"1. The candidate should have passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the following subjects: Chemistry / Biotechnology / Biology / Computer Science.
2. Minimum 50% Marks (45% Marks in case of candidates belonging to SC/ST of Rajasthan state) in subject combination of Physics, Mathematics and any one of the four optional subject: Chemistry / Biotechnology / Biology / Computer Science.
For Lateral Entry : Any student who has passed Diploma course with a minimum aggregate percentage of 50% or B.Sc. with Mathematics as a subject a minimum aggregate percentage of 60% is eligible for the admission directly in 2nd year.","Bachelor of Technology in Mechanical Engineering is four-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE). 6 seats in each of the six branches for Lateral Entry directly into second year for students having already completed Diploma or B.Sc (Mathematics)."
5,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,Diploma in Civil Engineering,3 years,Full time,60,Diploma,0.84 lakhs,(AICTE) All India Council of Technical Education,"The minimum qualification for admission in to I Year of the Diploma is a pass in 10th Examination conducted by State Board, State Govt.","Diploma in Civil Engineering is three-year duration full-time course affiliated to Board of Technical Education, Jodhpur and approved by All India Council for Technical Education (AICTE)."
6,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,Diploma in Mechanical Engineering,3 years,Full time,60,Diploma,0.84 lakhs,(AICTE) All India Council of Technical Education,"The minimum qualification for admission in to I Year of the Diploma is a pass in 10th Examination conducted by State Board, State Govt.","Diploma in Mechanical Engineering is three-year duration full-time course affiliated to Board of Technical Education, Jodhpur and approved by All India Council for Technical Education (AICTE)."
7,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,M.Tech Computer Science and Engineering,2 years,Full time,18,PG,1.4 lakhs,(AICTE) All India Council of Technical Education,The students should have passed B.E/B.Tech in relevant subject from recognized university.,"Master of Technology in Computer Science and Engineering is two-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE)."
8,"Keystone Group of Institutions, Jhunjhunu",Pilod,Rajasthan,M.Tech Electronics and Communication Engineering,2 years,Full time,18,PG,1.4 lakhs,(AICTE) All India Council of Technical Education,The students should have passed B.E/B.Tech in relevant subject from recognized university.,"Master of Technology in Electronics and Communication Engineering is two-year duration full-time course affiliated to Rajasthan Technical University, Kota and approved by All India Council for Technical Education (AICTE)."
9,"Karur College of Engineering, Karur",Andankoil West,Tamil Nadu,BE Civil Engineering,4 years,Full time,120,UG,1.6 lakhs,(AICTE) All India Council of Technical Education,"Candidate should be pass in (10+2) or equivalent with Physics, Mathematics, Chemistry/Biotechnology, Language and anyother subject from recognised board.","BE Civil Engineering is a full-time four years duration course Affiliated to Anna University, Chennai Approved by AICTE."
